Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;146  Orce;América;..
Ambos sexos;146  Orce;Asia;..
Ambos sexos;146  Orce;Europa;11
Ambos sexos;146  Orce;Resto;..
Ambos sexos;147  Órgiva;Africa;5
Ambos sexos;147  Órgiva;América;8
Ambos sexos;147  Órgiva;Asia;1
Ambos sexos;147  Órgiva;Europa;191
Ambos sexos;147  Órgiva;Resto;..
Ambos sexos;148  Otívar;Africa;1
Ambos sexos;148  Otívar;América;1
Ambos sexos;148  Otívar;Asia;..
Ambos sexos;148  Otívar;Europa;20
Ambos sexos;148  Otívar;Resto;..
Ambos sexos;149  Otura;Africa;1
Ambos sexos;149  Otura;América;3
Ambos sexos;149  Otura;Asia;..
Ambos sexos;149  Otura;Europa;22
Ambos sexos;149  Otura;Resto;..
Ambos sexos;150  Padul;Africa;3
Ambos sexos;150  Padul;América;1
Ambos sexos;150  Padul;Asia;..
Ambos sexos;150  Padul;Europa;25
Ambos sexos;150  Padul;Resto;..
Ambos sexos;151  Pampaneira;Africa;..
Ambos sexos;151  Pampaneira;América;..
Ambos sexos;151  Pampaneira;Asia;..
Ambos sexos;151  Pampaneira;Europa;2
Ambos sexos;151  Pampaneira;Resto;..
Ambos sexos;152  Pedro Martínez;Africa;..
Ambos sexos;152  Pedro Martínez;América;..
Ambos sexos;152  Pedro Martínez;Asia;..
Ambos sexos;152  Pedro Martínez;Europa;..
Ambos sexos;152  Pedro Martínez;Resto;..
Ambos sexos;153  Peligros;Africa;11
Ambos sexos;153  Peligros;América;2
Ambos sexos;153  Peligros;Asia;1
Ambos sexos;153  Peligros;Europa;7
Ambos sexos;153  Peligros;Resto;..
Ambos sexos;154  Peza (La);Africa;..
Ambos sexos;154  Peza (La);América;..
Ambos sexos;154  Peza (La);Asia;..
Ambos sexos;154  Peza (La);Europa;..
Ambos sexos;154  Peza (La);Resto;..
Ambos sexos;157  Pinos Genil;Africa;2
Ambos sexos;157  Pinos Genil;América;1
Ambos sexos;157  Pinos Genil;Asia;..
Ambos sexos;157  Pinos Genil;Europa;12
Ambos sexos;157  Pinos Genil;Resto;..
Ambos sexos;158  Pinos Puente;Africa;3
Ambos sexos;158  Pinos Puente;América;3
Ambos sexos;158  Pinos Puente;Asia;..
Ambos sexos;158  Pinos Puente;Europa;3
Ambos sexos;158  Pinos Puente;Resto;..
Ambos sexos;159  Píñar;Africa;..
Ambos sexos;159  Píñar;América;..
Ambos sexos;159  Píñar;Asia;..
Ambos sexos;159  Píñar;Europa;17
Ambos sexos;159  Píñar;Resto;..
Ambos sexos;161  Polícar;Africa;..
Ambos sexos;161  Polícar;América;..
Ambos sexos;161  Polícar;Asia;..
Ambos sexos;161  Polícar;Europa;..
Ambos sexos;161  Polícar;Resto;..
