Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;071  Paradas;Asia;..
Ambos sexos;071  Paradas;Europa;5
Ambos sexos;071  Paradas;Resto;..
Ambos sexos;072  Pedrera;Africa;2
Ambos sexos;072  Pedrera;América;..
Ambos sexos;072  Pedrera;Asia;..
Ambos sexos;072  Pedrera;Europa;1
Ambos sexos;072  Pedrera;Resto;..
Ambos sexos;073  Pedroso (El);Africa;7
Ambos sexos;073  Pedroso (El);América;4
Ambos sexos;073  Pedroso (El);Asia;..
Ambos sexos;073  Pedroso (El);Europa;2
Ambos sexos;073  Pedroso (El);Resto;..
Ambos sexos;074  Peñaflor;Africa;1
Ambos sexos;074  Peñaflor;América;..
Ambos sexos;074  Peñaflor;Asia;..
Ambos sexos;074  Peñaflor;Europa;..
Ambos sexos;074  Peñaflor;Resto;..
Ambos sexos;075  Pilas;Africa;2
Ambos sexos;075  Pilas;América;..
Ambos sexos;075  Pilas;Asia;..
Ambos sexos;075  Pilas;Europa;8
Ambos sexos;075  Pilas;Resto;..
Ambos sexos;076  Pruna;Africa;1
Ambos sexos;076  Pruna;América;..
Ambos sexos;076  Pruna;Asia;..
Ambos sexos;076  Pruna;Europa;..
Ambos sexos;076  Pruna;Resto;..
Ambos sexos;077  Puebla de Cazalla (La);Africa;2
Ambos sexos;077  Puebla de Cazalla (La);América;3
Ambos sexos;077  Puebla de Cazalla (La);Asia;..
Ambos sexos;077  Puebla de Cazalla (La);Europa;4
Ambos sexos;077  Puebla de Cazalla (La);Resto;..
Ambos sexos;078  Puebla de los Infantes (La);Africa;..
Ambos sexos;078  Puebla de los Infantes (La);América;..
Ambos sexos;078  Puebla de los Infantes (La);Asia;..
Ambos sexos;078  Puebla de los Infantes (La);Europa;3
Ambos sexos;078  Puebla de los Infantes (La);Resto;..
Ambos sexos;079  Puebla del Río (La);Africa;15
Ambos sexos;079  Puebla del Río (La);América;15
Ambos sexos;079  Puebla del Río (La);Asia;2
Ambos sexos;079  Puebla del Río (La);Europa;9
Ambos sexos;079  Puebla del Río (La);Resto;..
Ambos sexos;080  Real de la Jara (El);Africa;..
Ambos sexos;080  Real de la Jara (El);América;..
Ambos sexos;080  Real de la Jara (El);Asia;..
Ambos sexos;080  Real de la Jara (El);Europa;..
Ambos sexos;080  Real de la Jara (El);Resto;..
Ambos sexos;081  Rinconada (La);Africa;32
Ambos sexos;081  Rinconada (La);América;8
Ambos sexos;081  Rinconada (La);Asia;6
Ambos sexos;081  Rinconada (La);Europa;32
Ambos sexos;081  Rinconada (La);Resto;..
Ambos sexos;082  Roda de Andalucía (La);Africa;2
Ambos sexos;082  Roda de Andalucía (La);América;..
Ambos sexos;082  Roda de Andalucía (La);Asia;..
Ambos sexos;082  Roda de Andalucía (La);Europa;3
Ambos sexos;082  Roda de Andalucía (La);Resto;3
Ambos sexos;083  Ronquillo (El);Africa;1
Ambos sexos;083  Ronquillo (El);América;..
Ambos sexos;083  Ronquillo (El);Asia;..
Ambos sexos;083  Ronquillo (El);Europa;2
Ambos sexos;083  Ronquillo (El);Resto;..
Ambos sexos;084  Rubio (El);Africa;..
Ambos sexos;084  Rubio (El);América;1
Ambos sexos;084  Rubio (El);Asia;..
Ambos sexos;084  Rubio (El);Europa;..
Ambos sexos;084  Rubio (El);Resto;..
Ambos sexos;085  Salteras;Africa;1
Ambos sexos;085  Salteras;América;2
Ambos sexos;085  Salteras;Asia;..
Ambos sexos;085  Salteras;Europa;7
Ambos sexos;085  Salteras;Resto;..
Ambos sexos;086  San Juan de Aznalfarache;Africa;12
Ambos sexos;086  San Juan de Aznalfarache;América;16
Ambos sexos;086  San Juan de Aznalfarache;Asia;5
Ambos sexos;086  San Juan de Aznalfarache;Europa;24
Ambos sexos;086  San Juan de Aznalfarache;Resto;1
Ambos sexos;087  Sanlúcar la Mayor;Africa;20
Ambos sexos;087  Sanlúcar la Mayor;América;7
Ambos sexos;087  Sanlúcar la Mayor;Asia;4
Ambos sexos;087  Sanlúcar la Mayor;Europa;28
Ambos sexos;087  Sanlúcar la Mayor;Resto;..
Ambos sexos;088  San Nicolás del Puerto;Africa;..
Ambos sexos;088  San Nicolás del Puerto;América;..
Ambos sexos;088  San Nicolás del Puerto;Asia;..
Ambos sexos;088  San Nicolás del Puerto;Europa;..
Ambos sexos;088  San Nicolás del Puerto;Resto;..
Ambos sexos;089  Santiponce;Africa;4
Ambos sexos;089  Santiponce;América;1
Ambos sexos;089  Santiponce;Asia;5
Ambos sexos;089  Santiponce;Europa;5
Ambos sexos;089  Santiponce;Resto;..
Ambos sexos;090  Saucejo (El);Africa;..
Ambos sexos;090  Saucejo (El);América;..
Ambos sexos;090  Saucejo (El);Asia;..
Ambos sexos;090  Saucejo (El);Europa;8
Ambos sexos;090  Saucejo (El);Resto;..
Ambos sexos;091  Sevilla;Africa;910
Ambos sexos;091  Sevilla;América;1.225
Ambos sexos;091  Sevilla;Asia;322
Ambos sexos;091  Sevilla;Europa;1.696
Ambos sexos;091  Sevilla;Resto;6
Ambos sexos;092  Tocina;Africa;3
Ambos sexos;092  Tocina;América;3
Ambos sexos;092  Tocina;Asia;1
Ambos sexos;092  Tocina;Europa;4
Ambos sexos;092  Tocina;Resto;5
Ambos sexos;093  Tomares;Africa;14
Ambos sexos;093  Tomares;América;67
Ambos sexos;093  Tomares;Asia;21
Ambos sexos;093  Tomares;Europa;82
Ambos sexos;093  Tomares;Resto;7
Ambos sexos;094  Umbrete;Africa;8
Ambos sexos;094  Umbrete;América;..
Ambos sexos;094  Umbrete;Asia;4
Ambos sexos;094  Umbrete;Europa;3
Ambos sexos;094  Umbrete;Resto;..
Ambos sexos;095  Utrera;Africa;39
Ambos sexos;095  Utrera;América;19
Ambos sexos;095  Utrera;Asia;5
Ambos sexos;095  Utrera;Europa;36
Ambos sexos;095  Utrera;Resto;3
Ambos sexos;096  Valencina de la Concepción;Africa;9
Ambos sexos;096  Valencina de la Concepción;América;24
Ambos sexos;096  Valencina de la Concepción;Asia;7
Ambos sexos;096  Valencina de la Concepción;Europa;40
Ambos sexos;096  Valencina de la Concepción;Resto;4
Ambos sexos;097  Villamanrique de la Condesa;Africa;10
Ambos sexos;097  Villamanrique de la Condesa;América;..
Ambos sexos;097  Villamanrique de la Condesa;Asia;..
Ambos sexos;097  Villamanrique de la Condesa;Europa;1
Ambos sexos;097  Villamanrique de la Condesa;Resto;..
Ambos sexos;098  Villanueva del Ariscal;Africa;4
Ambos sexos;098  Villanueva del Ariscal;América;9
Ambos sexos;098  Villanueva del Ariscal;Asia;3
Ambos sexos;098  Villanueva del Ariscal;Europa;13
Ambos sexos;098  Villanueva del Ariscal;Resto;..
Ambos sexos;099  Villanueva del Río y Minas;Africa;2
Ambos sexos;099  Villanueva del Río y Minas;América;1
Ambos sexos;099  Villanueva del Río y Minas;Asia;1
Ambos sexos;099  Villanueva del Río y Minas;Europa;4
Ambos sexos;099  Villanueva del Río y Minas;Resto;..
Ambos sexos;100  Villanueva de San Juan;Africa;1
Ambos sexos;100  Villanueva de San Juan;América;..
Ambos sexos;100  Villanueva de San Juan;Asia;..
Ambos sexos;100  Villanueva de San Juan;Europa;5
Ambos sexos;100  Villanueva de San Juan;Resto;..
Ambos sexos;101  Villaverde del Río;Africa;3
Ambos sexos;101  Villaverde del Río;América;1
Ambos sexos;101  Villaverde del Río;Asia;5
Ambos sexos;101  Villaverde del Río;Europa;..
Ambos sexos;101  Villaverde del Río;Resto;..
Ambos sexos;102  Viso del Alcor (El);Africa;7
Ambos sexos;102  Viso del Alcor (El);América;2
Ambos sexos;102  Viso del Alcor (El);Asia;..
Ambos sexos;102  Viso del Alcor (El);Europa;1
Ambos sexos;102  Viso del Alcor (El);Resto;..
Ambos sexos;901  Cañada Rosal;Africa;6
Ambos sexos;901  Cañada Rosal;América;..
Ambos sexos;901  Cañada Rosal;Asia;..
Ambos sexos;901  Cañada Rosal;Europa;1
Ambos sexos;901  Cañada Rosal;Resto;..
Ambos sexos;902  Villafranco del Guadalquivir;Africa;..
Ambos sexos;902  Villafranco del Guadalquivir;América;..
Ambos sexos;902  Villafranco del Guadalquivir;Asia;..
Ambos sexos;902  Villafranco del Guadalquivir;Europa;..
Ambos sexos;902  Villafranco del Guadalquivir;Resto;..
Ambos sexos;903  Cuervo de Sevilla (El);Africa;22
Ambos sexos;903  Cuervo de Sevilla (El);América;..
Ambos sexos;903  Cuervo de Sevilla (El);Asia;..
Ambos sexos;903  Cuervo de Sevilla (El);Europa;1
Ambos sexos;903  Cuervo de Sevilla (El);Resto;..
