Sexo;Municipios;Nacionalidad (principales nacionalidades);Total
Ambos sexos;18140 Motril;Total Asia;41
Ambos sexos;18140 Motril;Resto;0
Ambos sexos;18141 Murtas;Total Unión Europea;6
Ambos sexos;18141 Murtas;Reino Unido;0
Ambos sexos;18141 Murtas;Alemania;6
Ambos sexos;18141 Murtas;Total Africa;0
Ambos sexos;18141 Murtas;Marruecos;0
Ambos sexos;18141 Murtas;Total América;0
Ambos sexos;18141 Murtas;Colombia;0
Ambos sexos;18141 Murtas;Ecuador;0
Ambos sexos;18141 Murtas;Total Asia;0
Ambos sexos;18141 Murtas;Resto;0
Ambos sexos;18143 Nigüelas;Total Unión Europea;17
Ambos sexos;18143 Nigüelas;Reino Unido;0
Ambos sexos;18143 Nigüelas;Alemania;9
Ambos sexos;18143 Nigüelas;Total Africa;1
Ambos sexos;18143 Nigüelas;Marruecos;1
Ambos sexos;18143 Nigüelas;Total América;0
Ambos sexos;18143 Nigüelas;Colombia;0
Ambos sexos;18143 Nigüelas;Ecuador;0
Ambos sexos;18143 Nigüelas;Total Asia;0
Ambos sexos;18143 Nigüelas;Resto;0
Ambos sexos;18144 Nívar;Total Unión Europea;2
Ambos sexos;18144 Nívar;Reino Unido;1
Ambos sexos;18144 Nívar;Alemania;1
Ambos sexos;18144 Nívar;Total Africa;1
Ambos sexos;18144 Nívar;Marruecos;0
Ambos sexos;18144 Nívar;Total América;0
Ambos sexos;18144 Nívar;Colombia;0
Ambos sexos;18144 Nívar;Ecuador;0
Ambos sexos;18144 Nívar;Total Asia;0
Ambos sexos;18144 Nívar;Resto;0
Ambos sexos;18145 Ogíjares;Total Unión Europea;22
Ambos sexos;18145 Ogíjares;Reino Unido;2
Ambos sexos;18145 Ogíjares;Alemania;3
Ambos sexos;18145 Ogíjares;Total Africa;16
Ambos sexos;18145 Ogíjares;Marruecos;14
Ambos sexos;18145 Ogíjares;Total América;47
Ambos sexos;18145 Ogíjares;Colombia;5
Ambos sexos;18145 Ogíjares;Ecuador;1
Ambos sexos;18145 Ogíjares;Total Asia;16
Ambos sexos;18145 Ogíjares;Resto;0
Ambos sexos;18146 Orce;Total Unión Europea;11
Ambos sexos;18146 Orce;Reino Unido;1
Ambos sexos;18146 Orce;Alemania;0
Ambos sexos;18146 Orce;Total Africa;2
Ambos sexos;18146 Orce;Marruecos;2
Ambos sexos;18146 Orce;Total América;4
Ambos sexos;18146 Orce;Colombia;1
Ambos sexos;18146 Orce;Ecuador;3
Ambos sexos;18146 Orce;Total Asia;0
Ambos sexos;18146 Orce;Resto;0
Ambos sexos;18147 Órgiva;Total Unión Europea;308
Ambos sexos;18147 Órgiva;Reino Unido;164
Ambos sexos;18147 Órgiva;Alemania;91
Ambos sexos;18147 Órgiva;Total Africa;4
Ambos sexos;18147 Órgiva;Marruecos;3
Ambos sexos;18147 Órgiva;Total América;9
Ambos sexos;18147 Órgiva;Colombia;0
Ambos sexos;18147 Órgiva;Ecuador;0
Ambos sexos;18147 Órgiva;Total Asia;6
Ambos sexos;18147 Órgiva;Resto;0
Ambos sexos;18148 Otívar;Total Unión Europea;20
Ambos sexos;18148 Otívar;Reino Unido;7
Ambos sexos;18148 Otívar;Alemania;8
Ambos sexos;18148 Otívar;Total Africa;1
Ambos sexos;18148 Otívar;Marruecos;1
Ambos sexos;18148 Otívar;Total América;8
Ambos sexos;18148 Otívar;Colombia;6
Ambos sexos;18148 Otívar;Ecuador;1
Ambos sexos;18148 Otívar;Total Asia;0
Ambos sexos;18148 Otívar;Resto;0
Ambos sexos;18149 Otura;Total Unión Europea;35
Ambos sexos;18149 Otura;Reino Unido;6
Ambos sexos;18149 Otura;Alemania;8
Ambos sexos;18149 Otura;Total Africa;10
Ambos sexos;18149 Otura;Marruecos;8
Ambos sexos;18149 Otura;Total América;12
Ambos sexos;18149 Otura;Colombia;0
Ambos sexos;18149 Otura;Ecuador;1
Ambos sexos;18149 Otura;Total Asia;0
Ambos sexos;18149 Otura;Resto;0
Ambos sexos;18150 Padul;Total Unión Europea;32
Ambos sexos;18150 Padul;Reino Unido;2
Ambos sexos;18150 Padul;Alemania;2
Ambos sexos;18150 Padul;Total Africa;1
Ambos sexos;18150 Padul;Marruecos;0
Ambos sexos;18150 Padul;Total América;2
Ambos sexos;18150 Padul;Colombia;1
Ambos sexos;18150 Padul;Ecuador;0
Ambos sexos;18150 Padul;Total Asia;0
Ambos sexos;18150 Padul;Resto;0
Ambos sexos;18151 Pampaneira;Total Unión Europea;2
Ambos sexos;18151 Pampaneira;Reino Unido;1
Ambos sexos;18151 Pampaneira;Alemania;0
Ambos sexos;18151 Pampaneira;Total Africa;0
Ambos sexos;18151 Pampaneira;Marruecos;0
Ambos sexos;18151 Pampaneira;Total América;0
Ambos sexos;18151 Pampaneira;Colombia;0
Ambos sexos;18151 Pampaneira;Ecuador;0
Ambos sexos;18151 Pampaneira;Total Asia;0
Ambos sexos;18151 Pampaneira;Resto;0
Ambos sexos;18152 Pedro Martínez;Total Unión Europea;0
Ambos sexos;18152 Pedro Martínez;Reino Unido;0
Ambos sexos;18152 Pedro Martínez;Alemania;0
Ambos sexos;18152 Pedro Martínez;Total Africa;1
Ambos sexos;18152 Pedro Martínez;Marruecos;1
Ambos sexos;18152 Pedro Martínez;Total América;0
Ambos sexos;18152 Pedro Martínez;Colombia;0
Ambos sexos;18152 Pedro Martínez;Ecuador;0
Ambos sexos;18152 Pedro Martínez;Total Asia;0
Ambos sexos;18152 Pedro Martínez;Resto;0
Ambos sexos;18153 Peligros;Total Unión Europea;6
Ambos sexos;18153 Peligros;Reino Unido;0
Ambos sexos;18153 Peligros;Alemania;3
Ambos sexos;18153 Peligros;Total Africa;14
Ambos sexos;18153 Peligros;Marruecos;13
Ambos sexos;18153 Peligros;Total América;10
Ambos sexos;18153 Peligros;Colombia;6
Ambos sexos;18153 Peligros;Ecuador;0
Ambos sexos;18153 Peligros;Total Asia;2
Ambos sexos;18153 Peligros;Resto;0
Ambos sexos;18154 Peza (La);Total Unión Europea;0
Ambos sexos;18154 Peza (La);Reino Unido;0
Ambos sexos;18154 Peza (La);Alemania;0
Ambos sexos;18154 Peza (La);Total Africa;12
Ambos sexos;18154 Peza (La);Marruecos;11
Ambos sexos;18154 Peza (La);Total América;0
Ambos sexos;18154 Peza (La);Colombia;0
Ambos sexos;18154 Peza (La);Ecuador;0
Ambos sexos;18154 Peza (La);Total Asia;0
Ambos sexos;18154 Peza (La);Resto;0
Ambos sexos;18157 Pinos Genil;Total Unión Europea;18
Ambos sexos;18157 Pinos Genil;Reino Unido;9
Ambos sexos;18157 Pinos Genil;Alemania;2
Ambos sexos;18157 Pinos Genil;Total Africa;13
Ambos sexos;18157 Pinos Genil;Marruecos;13
Ambos sexos;18157 Pinos Genil;Total América;9
Ambos sexos;18157 Pinos Genil;Colombia;8
Ambos sexos;18157 Pinos Genil;Ecuador;0
Ambos sexos;18157 Pinos Genil;Total Asia;1
Ambos sexos;18157 Pinos Genil;Resto;0
Ambos sexos;18158 Pinos Puente;Total Unión Europea;5
Ambos sexos;18158 Pinos Puente;Reino Unido;0
Ambos sexos;18158 Pinos Puente;Alemania;2
Ambos sexos;18158 Pinos Puente;Total Africa;2
Ambos sexos;18158 Pinos Puente;Marruecos;2
Ambos sexos;18158 Pinos Puente;Total América;20
Ambos sexos;18158 Pinos Puente;Colombia;8
Ambos sexos;18158 Pinos Puente;Ecuador;0
Ambos sexos;18158 Pinos Puente;Total Asia;0
Ambos sexos;18158 Pinos Puente;Resto;0
Ambos sexos;18159 Píñar;Total Unión Europea;14
Ambos sexos;18159 Píñar;Reino Unido;0
Ambos sexos;18159 Píñar;Alemania;11
Ambos sexos;18159 Píñar;Total Africa;0
Ambos sexos;18159 Píñar;Marruecos;0
Ambos sexos;18159 Píñar;Total América;0
Ambos sexos;18159 Píñar;Colombia;0
Ambos sexos;18159 Píñar;Ecuador;0
Ambos sexos;18159 Píñar;Total Asia;0
Ambos sexos;18159 Píñar;Resto;0
Ambos sexos;18161 Polícar;Total Unión Europea;0
Ambos sexos;18161 Polícar;Reino Unido;0
Ambos sexos;18161 Polícar;Alemania;0
Ambos sexos;18161 Polícar;Total Africa;0
Ambos sexos;18161 Polícar;Marruecos;0
Ambos sexos;18161 Polícar;Total América;3
Ambos sexos;18161 Polícar;Colombia;0
Ambos sexos;18161 Polícar;Ecuador;0
Ambos sexos;18161 Polícar;Total Asia;0
Ambos sexos;18161 Polícar;Resto;0
Ambos sexos;18162 Polopos;Total Unión Europea;29
Ambos sexos;18162 Polopos;Reino Unido;18
Ambos sexos;18162 Polopos;Alemania;0
Ambos sexos;18162 Polopos;Total Africa;84
Ambos sexos;18162 Polopos;Marruecos;84
Ambos sexos;18162 Polopos;Total América;13
Ambos sexos;18162 Polopos;Colombia;10
Ambos sexos;18162 Polopos;Ecuador;0
Ambos sexos;18162 Polopos;Total Asia;0
Ambos sexos;18162 Polopos;Resto;0
Ambos sexos;18163 Pórtugos;Total Unión Europea;1
Ambos sexos;18163 Pórtugos;Reino Unido;0
Ambos sexos;18163 Pórtugos;Alemania;0
Ambos sexos;18163 Pórtugos;Total Africa;0
Ambos sexos;18163 Pórtugos;Marruecos;0
Ambos sexos;18163 Pórtugos;Total América;1
Ambos sexos;18163 Pórtugos;Colombia;0
Ambos sexos;18163 Pórtugos;Ecuador;0
Ambos sexos;18163 Pórtugos;Total Asia;0
Ambos sexos;18163 Pórtugos;Resto;0
Ambos sexos;18164 Puebla de Don Fadrique;Total Unión Europea;1
Ambos sexos;18164 Puebla de Don Fadrique;Reino Unido;0
Ambos sexos;18164 Puebla de Don Fadrique;Alemania;0
Ambos sexos;18164 Puebla de Don Fadrique;Total Africa;34
Ambos sexos;18164 Puebla de Don Fadrique;Marruecos;34
Ambos sexos;18164 Puebla de Don Fadrique;Total América;18
Ambos sexos;18164 Puebla de Don Fadrique;Colombia;0
Ambos sexos;18164 Puebla de Don Fadrique;Ecuador;15
Ambos sexos;18164 Puebla de Don Fadrique;Total Asia;0
Ambos sexos;18164 Puebla de Don Fadrique;Resto;0
Ambos sexos;18165 Pulianas;Total Unión Europea;6
Ambos sexos;18165 Pulianas;Reino Unido;1
Ambos sexos;18165 Pulianas;Alemania;1
Ambos sexos;18165 Pulianas;Total Africa;3
Ambos sexos;18165 Pulianas;Marruecos;2
Ambos sexos;18165 Pulianas;Total América;13
Ambos sexos;18165 Pulianas;Colombia;7
Ambos sexos;18165 Pulianas;Ecuador;1
Ambos sexos;18165 Pulianas;Total Asia;6
Ambos sexos;18165 Pulianas;Resto;0
Ambos sexos;18167 Purullena;Total Unión Europea;3
Ambos sexos;18167 Purullena;Reino Unido;1
Ambos sexos;18167 Purullena;Alemania;2
Ambos sexos;18167 Purullena;Total Africa;5
Ambos sexos;18167 Purullena;Marruecos;5
Ambos sexos;18167 Purullena;Total América;0
Ambos sexos;18167 Purullena;Colombia;0
Ambos sexos;18167 Purullena;Ecuador;0
Ambos sexos;18167 Purullena;Total Asia;0
Ambos sexos;18167 Purullena;Resto;0
Ambos sexos;18168 Quéntar;Total Unión Europea;6
Ambos sexos;18168 Quéntar;Reino Unido;0
Ambos sexos;18168 Quéntar;Alemania;3
Ambos sexos;18168 Quéntar;Total Africa;0
Ambos sexos;18168 Quéntar;Marruecos;0
Ambos sexos;18168 Quéntar;Total América;1
Ambos sexos;18168 Quéntar;Colombia;0
Ambos sexos;18168 Quéntar;Ecuador;0
Ambos sexos;18168 Quéntar;Total Asia;1
Ambos sexos;18168 Quéntar;Resto;0
Ambos sexos;18170 Rubite;Total Unión Europea;21
Ambos sexos;18170 Rubite;Reino Unido;20
Ambos sexos;18170 Rubite;Alemania;0
Ambos sexos;18170 Rubite;Total Africa;0
Ambos sexos;18170 Rubite;Marruecos;0
Ambos sexos;18170 Rubite;Total América;0
Ambos sexos;18170 Rubite;Colombia;0
Ambos sexos;18170 Rubite;Ecuador;0
Ambos sexos;18170 Rubite;Total Asia;0
Ambos sexos;18170 Rubite;Resto;0
Ambos sexos;18171 Salar;Total Unión Europea;0
Ambos sexos;18171 Salar;Reino Unido;0
Ambos sexos;18171 Salar;Alemania;0
Ambos sexos;18171 Salar;Total Africa;5
Ambos sexos;18171 Salar;Marruecos;2
Ambos sexos;18171 Salar;Total América;2
Ambos sexos;18171 Salar;Colombia;2
Ambos sexos;18171 Salar;Ecuador;0
Ambos sexos;18171 Salar;Total Asia;0
Ambos sexos;18171 Salar;Resto;0
Ambos sexos;18173 Salobreña;Total Unión Europea;425
Ambos sexos;18173 Salobreña;Reino Unido;124
Ambos sexos;18173 Salobreña;Alemania;129
Ambos sexos;18173 Salobreña;Total Africa;63
Ambos sexos;18173 Salobreña;Marruecos;59
Ambos sexos;18173 Salobreña;Total América;50
Ambos sexos;18173 Salobreña;Colombia;5
Ambos sexos;18173 Salobreña;Ecuador;1
Ambos sexos;18173 Salobreña;Total Asia;22
Ambos sexos;18173 Salobreña;Resto;2
Ambos sexos;18174 Santa Cruz del Comercio;Total Unión Europea;0
Ambos sexos;18174 Santa Cruz del Comercio;Reino Unido;0
Ambos sexos;18174 Santa Cruz del Comercio;Alemania;0
Ambos sexos;18174 Santa Cruz del Comercio;Total Africa;0
Ambos sexos;18174 Santa Cruz del Comercio;Marruecos;0
Ambos sexos;18174 Santa Cruz del Comercio;Total América;0
Ambos sexos;18174 Santa Cruz del Comercio;Colombia;0
Ambos sexos;18174 Santa Cruz del Comercio;Ecuador;0
Ambos sexos;18174 Santa Cruz del Comercio;Total Asia;0
Ambos sexos;18174 Santa Cruz del Comercio;Resto;0
Ambos sexos;18175 Santa Fe;Total Unión Europea;31
Ambos sexos;18175 Santa Fe;Reino Unido;4
Ambos sexos;18175 Santa Fe;Alemania;0
Ambos sexos;18175 Santa Fe;Total Africa;7
Ambos sexos;18175 Santa Fe;Marruecos;5
Ambos sexos;18175 Santa Fe;Total América;53
Ambos sexos;18175 Santa Fe;Colombia;0
Ambos sexos;18175 Santa Fe;Ecuador;9
Ambos sexos;18175 Santa Fe;Total Asia;1
Ambos sexos;18175 Santa Fe;Resto;0
Ambos sexos;18176 Soportújar;Total Unión Europea;0
Ambos sexos;18176 Soportújar;Reino Unido;0
Ambos sexos;18176 Soportújar;Alemania;0
Ambos sexos;18176 Soportújar;Total Africa;0
Ambos sexos;18176 Soportújar;Marruecos;0
Ambos sexos;18176 Soportújar;Total América;0
Ambos sexos;18176 Soportújar;Colombia;0
Ambos sexos;18176 Soportújar;Ecuador;0
Ambos sexos;18176 Soportújar;Total Asia;0
Ambos sexos;18176 Soportújar;Resto;0
Ambos sexos;18177 Sorvilán;Total Unión Europea;3
Ambos sexos;18177 Sorvilán;Reino Unido;0
Ambos sexos;18177 Sorvilán;Alemania;1
Ambos sexos;18177 Sorvilán;Total Africa;8
Ambos sexos;18177 Sorvilán;Marruecos;8
Ambos sexos;18177 Sorvilán;Total América;0
Ambos sexos;18177 Sorvilán;Colombia;0
Ambos sexos;18177 Sorvilán;Ecuador;0
Ambos sexos;18177 Sorvilán;Total Asia;0
Ambos sexos;18177 Sorvilán;Resto;0
Ambos sexos;18178 Torre-Cardela;Total Unión Europea;0
Ambos sexos;18178 Torre-Cardela;Reino Unido;0
Ambos sexos;18178 Torre-Cardela;Alemania;0
Ambos sexos;18178 Torre-Cardela;Total Africa;0
Ambos sexos;18178 Torre-Cardela;Marruecos;0
Ambos sexos;18178 Torre-Cardela;Total América;4
Ambos sexos;18178 Torre-Cardela;Colombia;0
Ambos sexos;18178 Torre-Cardela;Ecuador;4
Ambos sexos;18178 Torre-Cardela;Total Asia;0
Ambos sexos;18178 Torre-Cardela;Resto;0
Ambos sexos;18179 Torvizcón;Total Unión Europea;5
Ambos sexos;18179 Torvizcón;Reino Unido;4
Ambos sexos;18179 Torvizcón;Alemania;0
Ambos sexos;18179 Torvizcón;Total Africa;0
Ambos sexos;18179 Torvizcón;Marruecos;0
Ambos sexos;18179 Torvizcón;Total América;0
Ambos sexos;18179 Torvizcón;Colombia;0
Ambos sexos;18179 Torvizcón;Ecuador;0
Ambos sexos;18179 Torvizcón;Total Asia;0
Ambos sexos;18179 Torvizcón;Resto;0
Ambos sexos;18180 Trevélez;Total Unión Europea;0
Ambos sexos;18180 Trevélez;Reino Unido;0
Ambos sexos;18180 Trevélez;Alemania;0
Ambos sexos;18180 Trevélez;Total Africa;0
Ambos sexos;18180 Trevélez;Marruecos;0
Ambos sexos;18180 Trevélez;Total América;4
Ambos sexos;18180 Trevélez;Colombia;4
Ambos sexos;18180 Trevélez;Ecuador;0
Ambos sexos;18180 Trevélez;Total Asia;0
Ambos sexos;18180 Trevélez;Resto;0
Ambos sexos;18181 Turón;Total Unión Europea;1
Ambos sexos;18181 Turón;Reino Unido;0
Ambos sexos;18181 Turón;Alemania;0
Ambos sexos;18181 Turón;Total Africa;0
Ambos sexos;18181 Turón;Marruecos;0
Ambos sexos;18181 Turón;Total América;0
Ambos sexos;18181 Turón;Colombia;0
Ambos sexos;18181 Turón;Ecuador;0
Ambos sexos;18181 Turón;Total Asia;0
Ambos sexos;18181 Turón;Resto;0
Ambos sexos;18182 Ugíjar;Total Unión Europea;16
Ambos sexos;18182 Ugíjar;Reino Unido;2
Ambos sexos;18182 Ugíjar;Alemania;5
Ambos sexos;18182 Ugíjar;Total Africa;0
Ambos sexos;18182 Ugíjar;Marruecos;0
Ambos sexos;18182 Ugíjar;Total América;5
Ambos sexos;18182 Ugíjar;Colombia;0
Ambos sexos;18182 Ugíjar;Ecuador;1
Ambos sexos;18182 Ugíjar;Total Asia;0
Ambos sexos;18182 Ugíjar;Resto;0
Ambos sexos;18183 Válor;Total Unión Europea;6
Ambos sexos;18183 Válor;Reino Unido;2
Ambos sexos;18183 Válor;Alemania;3
Ambos sexos;18183 Válor;Total Africa;0
Ambos sexos;18183 Válor;Marruecos;0
Ambos sexos;18183 Válor;Total América;0
Ambos sexos;18183 Válor;Colombia;0
Ambos sexos;18183 Válor;Ecuador;0
Ambos sexos;18183 Válor;Total Asia;1
Ambos sexos;18183 Válor;Resto;0
Ambos sexos;18184 Vélez de Benaudalla;Total Unión Europea;6
Ambos sexos;18184 Vélez de Benaudalla;Reino Unido;2
Ambos sexos;18184 Vélez de Benaudalla;Alemania;3
Ambos sexos;18184 Vélez de Benaudalla;Total Africa;1
Ambos sexos;18184 Vélez de Benaudalla;Marruecos;1
Ambos sexos;18184 Vélez de Benaudalla;Total América;3
Ambos sexos;18184 Vélez de Benaudalla;Colombia;0
Ambos sexos;18184 Vélez de Benaudalla;Ecuador;0
Ambos sexos;18184 Vélez de Benaudalla;Total Asia;0
Ambos sexos;18184 Vélez de Benaudalla;Resto;0
Ambos sexos;18185 Ventas de Huelma;Total Unión Europea;1
Ambos sexos;18185 Ventas de Huelma;Reino Unido;0
Ambos sexos;18185 Ventas de Huelma;Alemania;1
Ambos sexos;18185 Ventas de Huelma;Total Africa;0
Ambos sexos;18185 Ventas de Huelma;Marruecos;0
Ambos sexos;18185 Ventas de Huelma;Total América;0
Ambos sexos;18185 Ventas de Huelma;Colombia;0
Ambos sexos;18185 Ventas de Huelma;Ecuador;0
Ambos sexos;18185 Ventas de Huelma;Total Asia;0
Ambos sexos;18185 Ventas de Huelma;Resto;0
Ambos sexos;18187 Villanueva de las Torres;Total Unión Europea;1
Ambos sexos;18187 Villanueva de las Torres;Reino Unido;0
Ambos sexos;18187 Villanueva de las Torres;Alemania;0
Ambos sexos;18187 Villanueva de las Torres;Total Africa;0
Ambos sexos;18187 Villanueva de las Torres;Marruecos;0
Ambos sexos;18187 Villanueva de las Torres;Total América;0
Ambos sexos;18187 Villanueva de las Torres;Colombia;0
Ambos sexos;18187 Villanueva de las Torres;Ecuador;0
Ambos sexos;18187 Villanueva de las Torres;Total Asia;0
Ambos sexos;18187 Villanueva de las Torres;Resto;0
Ambos sexos;18188 Villanueva Mesía;Total Unión Europea;0
Ambos sexos;18188 Villanueva Mesía;Reino Unido;0
Ambos sexos;18188 Villanueva Mesía;Alemania;0
Ambos sexos;18188 Villanueva Mesía;Total Africa;1
Ambos sexos;18188 Villanueva Mesía;Marruecos;1
Ambos sexos;18188 Villanueva Mesía;Total América;12
Ambos sexos;18188 Villanueva Mesía;Colombia;2
Ambos sexos;18188 Villanueva Mesía;Ecuador;10
Ambos sexos;18188 Villanueva Mesía;Total Asia;0
Ambos sexos;18188 Villanueva Mesía;Resto;0
Ambos sexos;18189 Víznar;Total Unión Europea;1
Ambos sexos;18189 Víznar;Reino Unido;0
Ambos sexos;18189 Víznar;Alemania;0
Ambos sexos;18189 Víznar;Total Africa;3
Ambos sexos;18189 Víznar;Marruecos;3
Ambos sexos;18189 Víznar;Total América;2
Ambos sexos;18189 Víznar;Colombia;0
Ambos sexos;18189 Víznar;Ecuador;0
Ambos sexos;18189 Víznar;Total Asia;1
Ambos sexos;18189 Víznar;Resto;0
Ambos sexos;18192 Zafarraya;Total Unión Europea;7
Ambos sexos;18192 Zafarraya;Reino Unido;3
Ambos sexos;18192 Zafarraya;Alemania;4
Ambos sexos;18192 Zafarraya;Total Africa;75
Ambos sexos;18192 Zafarraya;Marruecos;71
Ambos sexos;18192 Zafarraya;Total América;9
Ambos sexos;18192 Zafarraya;Colombia;0
Ambos sexos;18192 Zafarraya;Ecuador;8
Ambos sexos;18192 Zafarraya;Total Asia;0
Ambos sexos;18192 Zafarraya;Resto;0
Ambos sexos;18193 Zubia (La);Total Unión Europea;70
Ambos sexos;18193 Zubia (La);Reino Unido;13
Ambos sexos;18193 Zubia (La);Alemania;17
Ambos sexos;18193 Zubia (La);Total Africa;32
Ambos sexos;18193 Zubia (La);Marruecos;27
Ambos sexos;18193 Zubia (La);Total América;73
Ambos sexos;18193 Zubia (La);Colombia;22
Ambos sexos;18193 Zubia (La);Ecuador;11
Ambos sexos;18193 Zubia (La);Total Asia;6
Ambos sexos;18193 Zubia (La);Resto;0
Ambos sexos;18194 Zújar;Total Unión Europea;4
Ambos sexos;18194 Zújar;Reino Unido;0
Ambos sexos;18194 Zújar;Alemania;2
Ambos sexos;18194 Zújar;Total Africa;0
Ambos sexos;18194 Zújar;Marruecos;0
Ambos sexos;18194 Zújar;Total América;1
Ambos sexos;18194 Zújar;Colombia;0
Ambos sexos;18194 Zújar;Ecuador;0
Ambos sexos;18194 Zújar;Total Asia;2
Ambos sexos;18194 Zújar;Resto;0
Ambos sexos;18901 Taha (La);Total Unión Europea;24
Ambos sexos;18901 Taha (La);Reino Unido;8
Ambos sexos;18901 Taha (La);Alemania;7
Ambos sexos;18901 Taha (La);Total Africa;0
Ambos sexos;18901 Taha (La);Marruecos;0
Ambos sexos;18901 Taha (La);Total América;1
Ambos sexos;18901 Taha (La);Colombia;0
Ambos sexos;18901 Taha (La);Ecuador;0
Ambos sexos;18901 Taha (La);Total Asia;1
Ambos sexos;18901 Taha (La);Resto;1
Ambos sexos;18902 Valle (El);Total Unión Europea;9
Ambos sexos;18902 Valle (El);Reino Unido;4
Ambos sexos;18902 Valle (El);Alemania;3
Ambos sexos;18902 Valle (El);Total Africa;1
Ambos sexos;18902 Valle (El);Marruecos;1
Ambos sexos;18902 Valle (El);Total América;0
Ambos sexos;18902 Valle (El);Colombia;0
Ambos sexos;18902 Valle (El);Ecuador;0
Ambos sexos;18902 Valle (El);Total Asia;0
Ambos sexos;18902 Valle (El);Resto;0
Ambos sexos;18903 Nevada;Total Unión Europea;14
Ambos sexos;18903 Nevada;Reino Unido;6
Ambos sexos;18903 Nevada;Alemania;2
Ambos sexos;18903 Nevada;Total Africa;0
Ambos sexos;18903 Nevada;Marruecos;0
Ambos sexos;18903 Nevada;Total América;9
Ambos sexos;18903 Nevada;Colombia;0
Ambos sexos;18903 Nevada;Ecuador;0
Ambos sexos;18903 Nevada;Total Asia;0
Ambos sexos;18903 Nevada;Resto;0
Ambos sexos;18904 Alpujarra de la Sierra;Total Unión Europea;10
Ambos sexos;18904 Alpujarra de la Sierra;Reino Unido;2
Ambos sexos;18904 Alpujarra de la Sierra;Alemania;1
Ambos sexos;18904 Alpujarra de la Sierra;Total Africa;0
Ambos sexos;18904 Alpujarra de la Sierra;Marruecos;0
Ambos sexos;18904 Alpujarra de la Sierra;Total América;1
Ambos sexos;18904 Alpujarra de la Sierra;Colombia;0
Ambos sexos;18904 Alpujarra de la Sierra;Ecuador;0
Ambos sexos;18904 Alpujarra de la Sierra;Total Asia;0
Ambos sexos;18904 Alpujarra de la Sierra;Resto;0
Ambos sexos;18905 Gabias (Las);Total Unión Europea;23
Ambos sexos;18905 Gabias (Las);Reino Unido;5
Ambos sexos;18905 Gabias (Las);Alemania;1
Ambos sexos;18905 Gabias (Las);Total Africa;50
Ambos sexos;18905 Gabias (Las);Marruecos;49
Ambos sexos;18905 Gabias (Las);Total América;27
Ambos sexos;18905 Gabias (Las);Colombia;12
Ambos sexos;18905 Gabias (Las);Ecuador;0
Ambos sexos;18905 Gabias (Las);Total Asia;1
Ambos sexos;18905 Gabias (Las);Resto;0
Ambos sexos;18906 Guajares (Los);Total Unión Europea;1
Ambos sexos;18906 Guajares (Los);Reino Unido;0
Ambos sexos;18906 Guajares (Los);Alemania;1
Ambos sexos;18906 Guajares (Los);Total Africa;0
Ambos sexos;18906 Guajares (Los);Marruecos;0
Ambos sexos;18906 Guajares (Los);Total América;0
Ambos sexos;18906 Guajares (Los);Colombia;0
Ambos sexos;18906 Guajares (Los);Ecuador;0
Ambos sexos;18906 Guajares (Los);Total Asia;0
Ambos sexos;18906 Guajares (Los);Resto;0
Ambos sexos;18907 Valle del Zalabí;Total Unión Europea;2
Ambos sexos;18907 Valle del Zalabí;Reino Unido;1
Ambos sexos;18907 Valle del Zalabí;Alemania;1
Ambos sexos;18907 Valle del Zalabí;Total Africa;8
Ambos sexos;18907 Valle del Zalabí;Marruecos;8
Ambos sexos;18907 Valle del Zalabí;Total América;2
Ambos sexos;18907 Valle del Zalabí;Colombia;0
Ambos sexos;18907 Valle del Zalabí;Ecuador;0
Ambos sexos;18907 Valle del Zalabí;Total Asia;0
Ambos sexos;18907 Valle del Zalabí;Resto;0
Ambos sexos;18908 Villamena;Total Unión Europea;4
Ambos sexos;18908 Villamena;Reino Unido;1
Ambos sexos;18908 Villamena;Alemania;1
Ambos sexos;18908 Villamena;Total Africa;0
Ambos sexos;18908 Villamena;Marruecos;0
Ambos sexos;18908 Villamena;Total América;0
Ambos sexos;18908 Villamena;Colombia;0
Ambos sexos;18908 Villamena;Ecuador;0
Ambos sexos;18908 Villamena;Total Asia;0
Ambos sexos;18908 Villamena;Resto;0
Ambos sexos;18909 Morelábor;Total Unión Europea;0
Ambos sexos;18909 Morelábor;Reino Unido;0
Ambos sexos;18909 Morelábor;Alemania;0
Ambos sexos;18909 Morelábor;Total Africa;0
Ambos sexos;18909 Morelábor;Marruecos;0
Ambos sexos;18909 Morelábor;Total América;2
Ambos sexos;18909 Morelábor;Colombia;0
Ambos sexos;18909 Morelábor;Ecuador;1
Ambos sexos;18909 Morelábor;Total Asia;0
Ambos sexos;18909 Morelábor;Resto;0
Ambos sexos;18910 Pinar (El);Total Unión Europea;10
Ambos sexos;18910 Pinar (El);Reino Unido;0
Ambos sexos;18910 Pinar (El);Alemania;5
Ambos sexos;18910 Pinar (El);Total Africa;0
Ambos sexos;18910 Pinar (El);Marruecos;0
Ambos sexos;18910 Pinar (El);Total América;0
Ambos sexos;18910 Pinar (El);Colombia;0
Ambos sexos;18910 Pinar (El);Ecuador;0
Ambos sexos;18910 Pinar (El);Total Asia;0
Ambos sexos;18910 Pinar (El);Resto;0
Ambos sexos;18911 Vegas del Genil;Total Unión Europea;9
Ambos sexos;18911 Vegas del Genil;Reino Unido;0
Ambos sexos;18911 Vegas del Genil;Alemania;3
