Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;11014-Conil de la Frontera;China;9
Ambos sexos;11014-Conil de la Frontera;Oceanía;0
Ambos sexos;11015-Chiclana de la Frontera;Total Población;74.261
Ambos sexos;11015-Chiclana de la Frontera;Nacidos en el Extranjero;3.717
Ambos sexos;11015-Chiclana de la Frontera;Total Europa;2.345
Ambos sexos;11015-Chiclana de la Frontera;Total Unión Europea (27);2.250
Ambos sexos;11015-Chiclana de la Frontera;Alemania;539
Ambos sexos;11015-Chiclana de la Frontera;Francia;174
Ambos sexos;11015-Chiclana de la Frontera;Italia;98
Ambos sexos;11015-Chiclana de la Frontera;Reino Unido;956
Ambos sexos;11015-Chiclana de la Frontera;Bulgaria;13
Ambos sexos;11015-Chiclana de la Frontera;Rumanía;51
Ambos sexos;11015-Chiclana de la Frontera;Resto de Europa;95
Ambos sexos;11015-Chiclana de la Frontera;Rusia;24
Ambos sexos;11015-Chiclana de la Frontera;Ucrania;6
Ambos sexos;11015-Chiclana de la Frontera;Total Africa;353
Ambos sexos;11015-Chiclana de la Frontera;Marruecos;306
Ambos sexos;11015-Chiclana de la Frontera;Total América;933
Ambos sexos;11015-Chiclana de la Frontera;Argentina;246
Ambos sexos;11015-Chiclana de la Frontera;Bolivia;170
Ambos sexos;11015-Chiclana de la Frontera;Colombia;72
Ambos sexos;11015-Chiclana de la Frontera;Ecuador;33
Ambos sexos;11015-Chiclana de la Frontera;Perú;21
Ambos sexos;11015-Chiclana de la Frontera;Total Asia;76
Ambos sexos;11015-Chiclana de la Frontera;China;51
Ambos sexos;11015-Chiclana de la Frontera;Oceanía;10
Ambos sexos;11016-Chipiona;Total Población;18.182
Ambos sexos;11016-Chipiona;Nacidos en el Extranjero;491
Ambos sexos;11016-Chipiona;Total Europa;240
Ambos sexos;11016-Chipiona;Total Unión Europea (27);221
Ambos sexos;11016-Chipiona;Alemania;89
Ambos sexos;11016-Chipiona;Francia;24
Ambos sexos;11016-Chipiona;Italia;9
Ambos sexos;11016-Chipiona;Reino Unido;37
Ambos sexos;11016-Chipiona;Bulgaria;0
Ambos sexos;11016-Chipiona;Rumanía;5
Ambos sexos;11016-Chipiona;Resto de Europa;19
Ambos sexos;11016-Chipiona;Rusia;7
Ambos sexos;11016-Chipiona;Ucrania;0
Ambos sexos;11016-Chipiona;Total Africa;95
Ambos sexos;11016-Chipiona;Marruecos;90
Ambos sexos;11016-Chipiona;Total América;143
Ambos sexos;11016-Chipiona;Argentina;6
Ambos sexos;11016-Chipiona;Bolivia;6
Ambos sexos;11016-Chipiona;Colombia;24
Ambos sexos;11016-Chipiona;Ecuador;7
Ambos sexos;11016-Chipiona;Perú;3
Ambos sexos;11016-Chipiona;Total Asia;12
Ambos sexos;11016-Chipiona;China;3
Ambos sexos;11016-Chipiona;Oceanía;1
Ambos sexos;11017-Espera;Total Población;3.998
Ambos sexos;11017-Espera;Nacidos en el Extranjero;39
Ambos sexos;11017-Espera;Total Europa;30
Ambos sexos;11017-Espera;Total Unión Europea (27);30
Ambos sexos;11017-Espera;Alemania;13
