Municipios,Año,Total,Provincia,Clasificación
Chercos,2012,307.0,Almería,1
Chercos,2011,303.0,Almería,1
Chercos,2010,287.0,Almería,1
Chercos,2009,295.0,Almería,1
Chercos,2008,299.0,Almería,1
Chercos,2007,306.0,Almería,1
Chercos,2006,300.0,Almería,1
Chercos,2005,295.0,Almería,1
Chercos,2004,286.0,Almería,1
Chercos,2003,286.0,Almería,1
Chercos,2002,292.0,Almería,1
Chercos,2001,297.0,Almería,1
Chercos,2000,300.0,Almería,1
Chercos,1999,296.0,Almería,1
Chercos,1998,298.0,Almería,1
Chirivel,2019,1472.0,Almería,2
Chirivel,2018,1525.0,Almería,2
Chirivel,2017,1568.0,Almería,2
Chirivel,2016,1601.0,Almería,2
Chirivel,2015,1604.0,Almería,2
Chirivel,2014,1689.0,Almería,2
Chirivel,2013,1795.0,Almería,2
Chirivel,2012,1811.0,Almería,2
Chirivel,2011,1846.0,Almería,2
Chirivel,2010,1852.0,Almería,2
Chirivel,2009,1854.0,Almería,2
Chirivel,2008,1839.0,Almería,2
Chirivel,2007,1794.0,Almería,2
Chirivel,2006,1845.0,Almería,2
Chirivel,2005,1849.0,Almería,2
Chirivel,2004,1800.0,Almería,2
Chirivel,2003,1776.0,Almería,2
Chirivel,2002,1782.0,Almería,2
Chirivel,2001,1797.0,Almería,2
Chirivel,2000,1792.0,Almería,2
Chirivel,1999,1824.0,Almería,2
Chirivel,1998,1837.0,Almería,2
Cóbdar,2019,171.0,Almería,1
Cóbdar,2018,143.0,Almería,1
Cóbdar,2017,156.0,Almería,1
Cóbdar,2016,169.0,Almería,1
Cóbdar,2015,183.0,Almería,1
Cóbdar,2014,154.0,Almería,1
Cóbdar,2013,146.0,Almería,1
Cóbdar,2012,156.0,Almería,1
Cóbdar,2011,170.0,Almería,1
Cóbdar,2010,165.0,Almería,1
Cóbdar,2009,188.0,Almería,1
Cóbdar,2008,198.0,Almería,1
Cóbdar,2007,202.0,Almería,1
Cóbdar,2006,192.0,Almería,1
Cóbdar,2005,210.0,Almería,1
Cóbdar,2004,242.0,Almería,1
Cóbdar,2003,233.0,Almería,1
Cóbdar,2002,222.0,Almería,1
Cóbdar,2001,221.0,Almería,1
Cóbdar,2000,227.0,Almería,1
Cóbdar,1999,252.0,Almería,1
Cóbdar,1998,255.0,Almería,1
Cuevas del Almanzora,2019,14081.0,Almería,4
Cuevas del Almanzora,2018,13776.0,Almería,4
Cuevas del Almanzora,2017,13655.0,Almería,4
Cuevas del Almanzora,2016,13362.0,Almería,4
Cuevas del Almanzora,2015,13292.0,Almería,4
Cuevas del Almanzora,2014,13737.0,Almería,4
Cuevas del Almanzora,2013,13108.0,Almería,4
Cuevas del Almanzora,2012,13296.0,Almería,4
Cuevas del Almanzora,2011,13148.0,Almería,4
Cuevas del Almanzora,2010,12891.0,Almería,4
Cuevas del Almanzora,2009,13025.0,Almería,4
Cuevas del Almanzora,2008,12596.0,Almería,4
Cuevas del Almanzora,2007,11649.0,Almería,4
Cuevas del Almanzora,2006,11422.0,Almería,4
Cuevas del Almanzora,2005,11484.0,Almería,4
Cuevas del Almanzora,2004,11001.0,Almería,4
Cuevas del Almanzora,2003,10695.0,Almería,4
Cuevas del Almanzora,2002,10425.0,Almería,4
Cuevas del Almanzora,2001,10155.0,Almería,4
Cuevas del Almanzora,2000,9645.0,Almería,4
Cuevas del Almanzora,1999,9584.0,Almería,4
Cuevas del Almanzora,1998,9495.0,Almería,4
Dalías,2019,4006.0,Almería,3
Dalías,2018,4031.0,Almería,3
Dalías,2017,3986.0,Almería,3
Dalías,2016,3978.0,Almería,3
Dalías,2015,3979.0,Almería,3
Dalías,2014,3979.0,Almería,3
Dalías,2013,3972.0,Almería,3
Dalías,2012,4019.0,Almería,3
Dalías,2011,3991.0,Almería,3
Dalías,2010,3983.0,Almería,3
Dalías,2009,3958.0,Almería,3
Dalías,2008,3934.0,Almería,3
Dalías,2007,3848.0,Almería,3
Dalías,2006,3807.0,Almería,3
Dalías,2005,3773.0,Almería,3
Dalías,2004,3675.0,Almería,3
Dalías,2003,3660.0,Almería,3
Dalías,2002,3680.0,Almería,3
Dalías,2001,3679.0,Almería,3
Dalías,2000,3634.0,Almería,3
Dalías,1999,3663.0,Almería,3
Dalías,1998,3639.0,Almería,3
El Ejido,2019,83594.0,Almería,4
El Ejido,2018,84710.0,Almería,4
El Ejido,2017,88096.0,Almería,4
El Ejido,2016,88752.0,Almería,4
El Ejido,2015,85961.0,Almería,4
El Ejido,2014,84144.0,Almería,4
El Ejido,2013,82983.0,Almería,4
El Ejido,2012,83104.0,Almería,4
El Ejido,2011,83774.0,Almería,4
El Ejido,2010,85389.0,Almería,4
El Ejido,2009,84227.0,Almería,4
El Ejido,2008,80987.0,Almería,4
El Ejido,2007,78105.0,Almería,4
El Ejido,2006,75969.0,Almería,4
El Ejido,2005,68828.0,Almería,4
El Ejido,2004,63914.0,Almería,4
El Ejido,2003,61265.0,Almería,4
El Ejido,2002,57063.0,Almería,4
El Ejido,2001,55710.0,Almería,4
El Ejido,2000,53008.0,Almería,4
El Ejido,1999,51485.0,Almería,4
El Ejido,1998,50170.0,Almería,4
Enix,2019,466.0,Almería,1
Enix,2018,418.0,Almería,1
Enix,2017,434.0,Almería,1
Enix,2016,433.0,Almería,1
Enix,2015,437.0,Almería,1
Enix,2014,440.0,Almería,1
Enix,2013,451.0,Almería,1
Enix,2012,456.0,Almería,1
Enix,2011,453.0,Almería,1
Enix,2010,469.0,Almería,1
Enix,2009,484.0,Almería,1
Enix,2008,510.0,Almería,1
Enix,2007,484.0,Almería,1
Enix,2006,335.0,Almería,1
Enix,2005,322.0,Almería,1
Enix,2004,315.0,Almería,1
Enix,2003,302.0,Almería,1
Enix,2002,281.0,Almería,1
Enix,2001,283.0,Almería,1
Enix,2000,289.0,Almería,1
Enix,1999,284.0,Almería,1
Enix,1998,232.0,Almería,1
Felix,2019,628.0,Almería,1
Felix,2018,642.0,Almería,1
Felix,2017,661.0,Almería,1
Felix,2016,658.0,Almería,1
Felix,2015,688.0,Almería,1
Felix,2014,651.0,Almería,1
Felix,2013,667.0,Almería,1
Felix,2012,662.0,Almería,1
Felix,2011,661.0,Almería,1
Felix,2010,643.0,Almería,1
Felix,2009,654.0,Almería,1
Felix,2008,675.0,Almería,1
Felix,2007,626.0,Almería,1
Felix,2006,513.0,Almería,1
Felix,2005,534.0,Almería,1
Felix,2004,564.0,Almería,1
Felix,2003,557.0,Almería,1
Felix,2002,566.0,Almería,1
Felix,2001,562.0,Almería,1
Felix,2000,571.0,Almería,1
Felix,1999,575.0,Almería,1
Felix,1998,565.0,Almería,1
Fines,2019,2079.0,Almería,3
Fines,2018,1992.0,Almería,3
Fines,2017,2048.0,Almería,3
Fines,2016,2079.0,Almería,3
Fines,2015,2143.0,Almería,3
Fines,2014,2203.0,Almería,3
Fines,2013,2244.0,Almería,3
Fines,2012,2260.0,Almería,3
Fines,2011,2371.0,Almería,3
Fines,2010,2434.0,Almería,3
Fines,2009,2378.0,Almería,3
Fines,2008,2220.0,Almería,3
Fines,2007,2190.0,Almería,3
Fines,2006,2106.0,Almería,3
Fines,2005,2032.0,Almería,3
Fines,2004,1930.0,Almería,3
Fines,2003,1903.0,Almería,3
Fines,2002,1818.0,Almería,3
Fines,2001,1783.0,Almería,3
Fines,2000,1741.0,Almería,3
Fines,1999,1727.0,Almería,3
Fines,1998,1716.0,Almería,3
Fiñana,2019,1994.0,Almería,3
Fiñana,2018,1992.0,Almería,3
Fiñana,2017,2014.0,Almería,3
Fiñana,2016,2070.0,Almería,3
Fiñana,2015,2134.0,Almería,3
Fiñana,2014,2201.0,Almería,3
Fiñana,2013,2270.0,Almería,3
Fiñana,2012,2367.0,Almería,3
Fiñana,2011,2387.0,Almería,3
Fiñana,2010,2432.0,Almería,3
Fiñana,2009,2424.0,Almería,3
Fiñana,2008,2451.0,Almería,3
Fiñana,2007,2426.0,Almería,3
Fiñana,2006,2422.0,Almería,3
Fiñana,2005,2442.0,Almería,3
Fiñana,2004,2432.0,Almería,3
Fiñana,2003,2450.0,Almería,3
Fiñana,2002,2488.0,Almería,3
Fiñana,2001,2514.0,Almería,3
Fiñana,2000,2537.0,Almería,3
Fiñana,1999,2594.0,Almería,3
Fiñana,1998,2607.0,Almería,3
Fondón,2019,989.0,Almería,1
Fondón,2018,975.0,Almería,1
Fondón,2017,1002.0,Almería,1
Fondón,2016,1017.0,Almería,1
Fondón,2015,1020.0,Almería,1
Fondón,2014,991.0,Almería,1
Fondón,2013,990.0,Almería,1
Fondón,2012,989.0,Almería,1
Fondón,2011,976.0,Almería,1
Fondón,2010,989.0,Almería,1
Fondón,2009,991.0,Almería,1
Fondón,2008,985.0,Almería,1
Fondón,2007,999.0,Almería,1
Fondón,2006,950.0,Almería,1
Fondón,2005,934.0,Almería,1
Fondón,2004,946.0,Almería,1
Fondón,2003,943.0,Almería,1
Fondón,2002,951.0,Almería,1
Fondón,2001,957.0,Almería,1
Fondón,2000,943.0,Almería,1
Fondón,1999,926.0,Almería,1
Fondón,1998,918.0,Almería,1
Gádor,2019,3012.0,Almería,3
Gádor,2018,3027.0,Almería,3
Gádor,2017,3037.0,Almería,3
Gádor,2016,3030.0,Almería,3
Gádor,2015,3027.0,Almería,3
Gádor,2014,3096.0,Almería,3
Gádor,2013,3226.0,Almería,3
Gádor,2012,3241.0,Almería,3
Gádor,2011,3275.0,Almería,3
Gádor,2010,3225.0,Almería,3
Gádor,2009,3244.0,Almería,3
Gádor,2008,3190.0,Almería,3
Gádor,2007,3100.0,Almería,3
Gádor,2006,2959.0,Almería,3
Gádor,2005,2933.0,Almería,3
Gádor,2004,2874.0,Almería,3
Gádor,2003,2717.0,Almería,3
Gádor,2002,2676.0,Almería,3
Gádor,2001,2649.0,Almería,3
Gádor,2000,2593.0,Almería,3
Gádor,1999,2574.0,Almería,3
Gádor,1998,2577.0,Almería,3
Los Gallardos,2019,2794.0,Almería,3
Los Gallardos,2018,2803.0,Almería,3
Los Gallardos,2017,2841.0,Almería,3
Los Gallardos,2016,2867.0,Almería,3
Los Gallardos,2015,2973.0,Almería,3
Los Gallardos,2014,3126.0,Almería,3
Los Gallardos,2013,2848.0,Almería,3
Los Gallardos,2012,3831.0,Almería,3
Los Gallardos,2011,3818.0,Almería,3
Los Gallardos,2010,3828.0,Almería,3
Los Gallardos,2009,3752.0,Almería,3
Los Gallardos,2008,3689.0,Almería,3
Los Gallardos,2007,3429.0,Almería,3
Los Gallardos,2006,3126.0,Almería,3
Los Gallardos,2005,2887.0,Almería,3
Los Gallardos,2004,2583.0,Almería,3
Los Gallardos,2003,2252.0,Almería,3
Los Gallardos,2002,2067.0,Almería,3
Los Gallardos,2001,1897.0,Almería,3
Los Gallardos,2000,1798.0,Almería,3
Los Gallardos,1999,1700.0,Almería,3
Los Gallardos,1998,1738.0,Almería,3
Garrucha,2019,9212.0,Almería,3
Garrucha,2018,8838.0,Almería,3
Garrucha,2017,8666.0,Almería,3
Garrucha,2016,8655.0,Almería,3
Garrucha,2015,8577.0,Almería,3
Garrucha,2014,8632.0,Almería,3
Garrucha,2013,8663.0,Almería,3
Garrucha,2012,8748.0,Almería,3
Garrucha,2011,8626.0,Almería,3
Garrucha,2010,8441.0,Almería,3
Garrucha,2009,8626.0,Almería,3
Garrucha,2008,8491.0,Almería,3
Garrucha,2007,7920.0,Almería,3
Garrucha,2006,7398.0,Almería,3
Garrucha,2005,7037.0,Almería,3
Garrucha,2004,6525.0,Almería,3
Garrucha,2003,6123.0,Almería,3
Garrucha,2002,5828.0,Almería,3
Garrucha,2001,5465.0,Almería,3
Garrucha,2000,5292.0,Almería,3
Garrucha,1999,5156.0,Almería,3
Garrucha,1998,5001.0,Almería,3
Gérgal,2019,1030.0,Almería,2
Gérgal,2018,1031.0,Almería,2
Gérgal,2017,1030.0,Almería,2
Gérgal,2016,1037.0,Almería,2
Gérgal,2015,1093.0,Almería,2
Gérgal,2014,1034.0,Almería,2
Gérgal,2013,1075.0,Almería,2
Gérgal,2012,1086.0,Almería,2
Gérgal,2011,1116.0,Almería,2
Gérgal,2010,1099.0,Almería,2
Gérgal,2009,1107.0,Almería,2
Gérgal,2008,1126.0,Almería,2
Gérgal,2007,1093.0,Almería,2
Gérgal,2006,1042.0,Almería,2
Gérgal,2005,1057.0,Almería,2
Gérgal,2004,1068.0,Almería,2
Gérgal,2003,1062.0,Almería,2
Gérgal,2002,1029.0,Almería,2
Gérgal,2001,1050.0,Almería,2
Gérgal,2000,1059.0,Almería,2
Gérgal,1999,1067.0,Almería,2
Gérgal,1998,1063.0,Almería,2
Huécija,2019,480.0,Almería,1
Huécija,2018,486.0,Almería,1
Huécija,2017,501.0,Almería,1
Huécija,2016,513.0,Almería,1
Huécija,2015,515.0,Almería,1
Huécija,2014,525.0,Almería,1
Huécija,2013,533.0,Almería,1
Huécija,2012,519.0,Almería,1
Huécija,2011,530.0,Almería,1
Huécija,2010,543.0,Almería,1
Huécija,2009,539.0,Almería,1
Huécija,2008,530.0,Almería,1
Huécija,2007,548.0,Almería,1
Huécija,2006,533.0,Almería,1
Huécija,2005,539.0,Almería,1
Huécija,2004,551.0,Almería,1
Huécija,2003,551.0,Almería,1
Huécija,2002,560.0,Almería,1
Huécija,2001,551.0,Almería,1
Huécija,2000,558.0,Almería,1
Huécija,1999,531.0,Almería,1
Huécija,1998,532.0,Almería,1
Huércal de Almería,2019,17651.0,Almería,4
Huércal de Almería,2018,17418.0,Almería,4
Huércal de Almería,2017,17234.0,Almería,4
Huércal de Almería,2016,17068.0,Almería,4
Huércal de Almería,2015,16823.0,Almería,4
Huércal de Almería,2014,16663.0,Almería,4
Huércal de Almería,2013,16442.0,Almería,4
Huércal de Almería,2012,16319.0,Almería,4
Huércal de Almería,2011,16074.0,Almería,4
Huércal de Almería,2010,15628.0,Almería,4
Huércal de Almería,2009,14937.0,Almería,4
Huércal de Almería,2008,13990.0,Almería,4
Huércal de Almería,2007,12757.0,Almería,4
Huércal de Almería,2006,11816.0,Almería,4
Huércal de Almería,2005,11128.0,Almería,4
Huércal de Almería,2004,10242.0,Almería,4
Huércal de Almería,2003,9298.0,Almería,4
Huércal de Almería,2002,8283.0,Almería,4
Huércal de Almería,2001,7568.0,Almería,4
Huércal de Almería,2000,6766.0,Almería,4
Huércal de Almería,1999,6395.0,Almería,4
Huércal de Almería,1998,5951.0,Almería,4
Huércal-Overa,2019,19127.0,Almería,4
Huércal-Overa,2018,18816.0,Almería,4
Huércal-Overa,2017,18649.0,Almería,4
Huércal-Overa,2016,18589.0,Almería,4
Huércal-Overa,2015,18530.0,Almería,4
Huércal-Overa,2014,18374.0,Almería,4
Huércal-Overa,2013,18925.0,Almería,4
Huércal-Overa,2012,18686.0,Almería,4
Huércal-Overa,2011,18580.0,Almería,4
Huércal-Overa,2010,18278.0,Almería,4
Huércal-Overa,2009,17645.0,Almería,4
Huércal-Overa,2008,16834.0,Almería,4
Huércal-Overa,2007,16360.0,Almería,4
Huércal-Overa,2006,16170.0,Almería,4
Huércal-Overa,2005,16156.0,Almería,4
Huércal-Overa,2004,15540.0,Almería,4
Huércal-Overa,2003,15059.0,Almería,4
Huércal-Overa,2002,14672.0,Almería,4
Huércal-Overa,2001,14293.0,Almería,4
Huércal-Overa,2000,13999.0,Almería,4
Huércal-Overa,1999,13870.0,Almería,4
Huércal-Overa,1998,13839.0,Almería,4
Illar,2019,394.0,Almería,1
Illar,2018,390.0,Almería,1
Illar,2017,374.0,Almería,1
Illar,2016,386.0,Almería,1
Illar,2015,380.0,Almería,1
Illar,2014,386.0,Almería,1
Illar,2013,366.0,Almería,1
Illar,2012,416.0,Almería,1
Illar,2011,452.0,Almería,1
Illar,2010,421.0,Almería,1
Illar,2009,436.0,Almería,1
Illar,2008,429.0,Almería,1
Illar,2007,434.0,Almería,1
Illar,2006,410.0,Almería,1
Illar,2005,419.0,Almería,1
Illar,2004,423.0,Almería,1
Illar,2003,435.0,Almería,1
Illar,2002,457.0,Almería,1
Illar,2001,458.0,Almería,1
Illar,2000,474.0,Almería,1
Illar,1999,468.0,Almería,1
Illar,1998,469.0,Almería,1
Instinción,2019,448.0,Almería,1
Instinción,2018,429.0,Almería,1
Instinción,2017,430.0,Almería,1
Instinción,2016,444.0,Almería,1
Instinción,2015,458.0,Almería,1
Instinción,2014,463.0,Almería,1
Instinción,2013,480.0,Almería,1
Instinción,2012,470.0,Almería,1
Instinción,2011,484.0,Almería,1
Instinción,2010,485.0,Almería,1
Instinción,2009,493.0,Almería,1
Instinción,2008,502.0,Almería,1
Instinción,2007,510.0,Almería,1
Instinción,2006,508.0,Almería,1
Instinción,2005,524.0,Almería,1
Instinción,2004,527.0,Almería,1
Instinción,2003,533.0,Almería,1
Instinción,2002,531.0,Almería,1
Instinción,2001,538.0,Almería,1
Instinción,2000,538.0,Almería,1
Instinción,1999,544.0,Almería,1
Instinción,1998,545.0,Almería,1
Laroya,2019,192.0,Almería,1
Laroya,2018,169.0,Almería,1
Laroya,2017,169.0,Almería,1
Laroya,2016,176.0,Almería,1
Laroya,2015,178.0,Almería,1
Laroya,2014,170.0,Almería,1
Laroya,2013,177.0,Almería,1
Laroya,2012,170.0,Almería,1
Laroya,2011,184.0,Almería,1
Laroya,2010,164.0,Almería,1
Laroya,2009,149.0,Almería,1
Laroya,2008,142.0,Almería,1
Laroya,2007,138.0,Almería,1
Laroya,2006,128.0,Almería,1
Laroya,2005,127.0,Almería,1
Laroya,2004,123.0,Almería,1
Laroya,2003,102.0,Almería,1
Laroya,2002,100.0,Almería,1
Laroya,2001,98.0,Almería,1
Laroya,2000,107.0,Almería,1
Laroya,1999,105.0,Almería,1
Laroya,1998,108.0,Almería,1
Láujar de Andarax,2019,1536.0,Almería,2
Láujar de Andarax,2018,1538.0,Almería,2
Láujar de Andarax,2017,1533.0,Almería,2
Láujar de Andarax,2016,1551.0,Almería,2
Láujar de Andarax,2015,1574.0,Almería,2
Láujar de Andarax,2014,1633.0,Almería,2
Láujar de Andarax,2013,1671.0,Almería,2
Láujar de Andarax,2012,1735.0,Almería,2
Láujar de Andarax,2011,1819.0,Almería,2
Láujar de Andarax,2010,1799.0,Almería,2
Láujar de Andarax,2009,1796.0,Almería,2
Láujar de Andarax,2008,1784.0,Almería,2
Láujar de Andarax,2007,1804.0,Almería,2
Láujar de Andarax,2006,1798.0,Almería,2
Láujar de Andarax,2005,1836.0,Almería,2
Láujar de Andarax,2004,1819.0,Almería,2
Láujar de Andarax,2003,1827.0,Almería,2
Láujar de Andarax,2002,1842.0,Almería,2
Láujar de Andarax,2001,1808.0,Almería,2
Láujar de Andarax,2000,1833.0,Almería,2
Láujar de Andarax,1999,1855.0,Almería,2
Láujar de Andarax,1998,1830.0,Almería,2
Líjar,2019,390.0,Almería,1
Líjar,2018,390.0,Almería,1
Líjar,2017,395.0,Almería,1
Líjar,2016,411.0,Almería,1
Líjar,2015,431.0,Almería,1
Líjar,2014,435.0,Almería,1
Líjar,2013,448.0,Almería,1
Líjar,2012,471.0,Almería,1
Líjar,2011,478.0,Almería,1
Líjar,2010,514.0,Almería,1
Líjar,2009,507.0,Almería,1
Líjar,2008,492.0,Almería,1
Líjar,2007,496.0,Almería,1
Líjar,2006,498.0,Almería,1
Líjar,2005,500.0,Almería,1
Líjar,2004,504.0,Almería,1
Líjar,2003,514.0,Almería,1
Líjar,2002,520.0,Almería,1
Líjar,2001,519.0,Almería,1
Líjar,2000,509.0,Almería,1
Líjar,1999,496.0,Almería,1
Líjar,1998,502.0,Almería,1
Lubrín,2019,1477.0,Almería,2
Lubrín,2018,1431.0,Almería,2
Lubrín,2017,1440.0,Almería,2
Lubrín,2016,1484.0,Almería,2
Lubrín,2015,1568.0,Almería,2
Lubrín,2014,1607.0,Almería,2
Lubrín,2013,1708.0,Almería,2
Lubrín,2012,1729.0,Almería,2
Lubrín,2011,1738.0,Almería,2
Lubrín,2010,1764.0,Almería,2
Lubrín,2009,1751.0,Almería,2
Lubrín,2008,1784.0,Almería,2
Lubrín,2007,1768.0,Almería,2
Lubrín,2006,1733.0,Almería,2
Lubrín,2005,1670.0,Almería,2
Lubrín,2004,1667.0,Almería,2
Lubrín,2003,1636.0,Almería,2
Lubrín,2002,1635.0,Almería,2
Lubrín,2001,1673.0,Almería,2
Lubrín,2000,1707.0,Almería,2
Lubrín,1999,1771.0,Almería,2
Lubrín,1998,1780.0,Almería,2
Lucainena de las Torres,2019,538.0,Almería,1
Lucainena de las Torres,2018,546.0,Almería,1
Lucainena de las Torres,2017,570.0,Almería,1
Lucainena de las Torres,2016,569.0,Almería,1
Lucainena de las Torres,2015,606.0,Almería,1
Lucainena de las Torres,2014,614.0,Almería,1
Lucainena de las Torres,2013,650.0,Almería,1
Lucainena de las Torres,2012,656.0,Almería,1
Lucainena de las Torres,2011,665.0,Almería,1
Lucainena de las Torres,2010,671.0,Almería,1
Lucainena de las Torres,2009,690.0,Almería,1
Lucainena de las Torres,2008,696.0,Almería,1
Lucainena de las Torres,2007,664.0,Almería,1
Lucainena de las Torres,2006,676.0,Almería,1
Lucainena de las Torres,2005,664.0,Almería,1
Lucainena de las Torres,2004,610.0,Almería,1
Lucainena de las Torres,2003,621.0,Almería,1
Lucainena de las Torres,2002,668.0,Almería,1
Lucainena de las Torres,2001,670.0,Almería,1
Lucainena de las Torres,2000,656.0,Almería,1
Lucainena de las Torres,1999,595.0,Almería,1
Lucainena de las Torres,1998,565.0,Almería,1
Lúcar,2019,763.0,Almería,1
Lúcar,2018,766.0,Almería,1
Lúcar,2017,771.0,Almería,1
Lúcar,2016,754.0,Almería,1
Lúcar,2015,772.0,Almería,1
Lúcar,2014,802.0,Almería,1
Lúcar,2013,854.0,Almería,1
Lúcar,2012,886.0,Almería,1
Lúcar,2011,919.0,Almería,1
Lúcar,2010,885.0,Almería,1
Lúcar,2009,872.0,Almería,1
Lúcar,2008,883.0,Almería,1
Lúcar,2007,847.0,Almería,1
Lúcar,2006,806.0,Almería,1
Lúcar,2005,822.0,Almería,1
Lúcar,2004,798.0,Almería,1
Lúcar,2003,791.0,Almería,1
Lúcar,2002,786.0,Almería,1
Lúcar,2001,787.0,Almería,1
Lúcar,2000,767.0,Almería,1
Lúcar,1999,792.0,Almería,1
Lúcar,1998,786.0,Almería,1
Macael,2019,5482.0,Almería,3
Macael,2018,5539.0,Almería,3
Macael,2017,5576.0,Almería,3
Macael,2016,5628.0,Almería,3
Macael,2015,5676.0,Almería,3
Macael,2014,5719.0,Almería,3
Macael,2013,5738.0,Almería,3
Macael,2012,5936.0,Almería,3
Macael,2011,6018.0,Almería,3
Macael,2010,6120.0,Almería,3
Macael,2009,6168.0,Almería,3
Macael,2008,6212.0,Almería,3
Macael,2007,6149.0,Almería,3
Macael,2006,6055.0,Almería,3
Macael,2005,6091.0,Almería,3
Macael,2004,6002.0,Almería,3
Macael,2003,5893.0,Almería,3
Macael,2002,5857.0,Almería,3
Macael,2001,5786.0,Almería,3
Macael,2000,5767.0,Almería,3
Macael,1999,5861.0,Almería,3
Macael,1998,5828.0,Almería,3
María,2019,1238.0,Almería,2
María,2018,1261.0,Almería,2
María,2017,1288.0,Almería,2
María,2016,1294.0,Almería,2
María,2015,1285.0,Almería,2
María,2014,1315.0,Almería,2
María,2013,1352.0,Almería,2
María,2012,1370.0,Almería,2
María,2011,1432.0,Almería,2
María,2010,1455.0,Almería,2
María,2009,1464.0,Almería,2
María,2008,1484.0,Almería,2
María,2007,1504.0,Almería,2
María,2006,1532.0,Almería,2
María,2005,1565.0,Almería,2
María,2004,1575.0,Almería,2
María,2003,1595.0,Almería,2
María,2002,1634.0,Almería,2
María,2001,1643.0,Almería,2
María,2000,1654.0,Almería,2
María,1999,1685.0,Almería,2
María,1998,1635.0,Almería,2
Mojácar,2019,6403.0,Almería,3
Mojácar,2018,6301.0,Almería,3
Mojácar,2017,6330.0,Almería,3
Mojácar,2016,6490.0,Almería,3
Mojácar,2015,6825.0,Almería,3
Mojácar,2014,6838.0,Almería,3
Mojácar,2013,8360.0,Almería,3
Mojácar,2012,8173.0,Almería,3
Mojácar,2011,8090.0,Almería,3
Mojácar,2010,7745.0,Almería,3
Mojácar,2009,7581.0,Almería,3
Mojácar,2008,6805.0,Almería,3
Mojácar,2007,6507.0,Almería,3
Mojácar,2006,6406.0,Almería,3
Mojácar,2005,6092.0,Almería,3
Mojácar,2004,5375.0,Almería,3
Mojácar,2003,5959.0,Almería,3
Mojácar,2002,5279.0,Almería,3
Mojácar,2001,4983.0,Almería,3
Mojácar,2000,4825.0,Almería,3
Mojácar,1999,4615.0,Almería,3
Mojácar,1998,4525.0,Almería,3
La Mojonera,2019,9021.0,Almería,3
La Mojonera,2018,9003.0,Almería,3
La Mojonera,2017,8717.0,Almería,3
La Mojonera,2016,8740.0,Almería,3
La Mojonera,2015,8963.0,Almería,3
La Mojonera,2014,8993.0,Almería,3
La Mojonera,2013,8844.0,Almería,3
La Mojonera,2012,8682.0,Almería,3
La Mojonera,2011,8686.0,Almería,3
La Mojonera,2010,8540.0,Almería,3
La Mojonera,2009,8301.0,Almería,3
La Mojonera,2008,8102.0,Almería,3
La Mojonera,2007,7872.0,Almería,3
La Mojonera,2006,7847.0,Almería,3
La Mojonera,2005,7900.0,Almería,3
La Mojonera,2004,7746.0,Almería,3
La Mojonera,2003,7670.0,Almería,3
La Mojonera,2002,7275.0,Almería,3
La Mojonera,2001,6901.0,Almería,3
La Mojonera,2000,6590.0,Almería,3
La Mojonera,1999,6582.0,Almería,3
La Mojonera,1998,6561.0,Almería,3
Nacimiento,2019,495.0,Almería,1
Nacimiento,2018,460.0,Almería,1
Nacimiento,2017,475.0,Almería,1
Nacimiento,2016,483.0,Almería,1
Nacimiento,2015,501.0,Almería,1
Nacimiento,2014,507.0,Almería,1
Nacimiento,2013,517.0,Almería,1
Nacimiento,2012,512.0,Almería,1
Nacimiento,2011,511.0,Almería,1
Nacimiento,2010,486.0,Almería,1
Nacimiento,2009,482.0,Almería,1
