,Sexo,Municipios,País de nacimiento,Total,Año
11835,Ambos sexos,Antequera,Total Europa,736.0,2006
11836,Ambos sexos,Antequera,Total Europa,858.0,2007
11837,Ambos sexos,Antequera,Total Europa,1074.0,2008
11838,Ambos sexos,Antequera,Total Europa,1092.0,2009
11839,Ambos sexos,Antequera,Total Europa,1120.0,2010
11840,Ambos sexos,Antequera,Total Europa,936.0,2011
11841,Ambos sexos,Antequera,Total Europa,993.0,2012
11842,Ambos sexos,Antequera,Total Europa,996.0,2013
11843,Ambos sexos,Antequera,Total Europa,839.0,2014
11844,Ambos sexos,Antequera,Total Europa,766.0,2015
11845,Ambos sexos,Antequera,Total Europa,660.0,2016
11846,Ambos sexos,Antequera,Total Europa,694.0,2017
11847,Ambos sexos,Antequera,Total Europa,683.0,2018
11848,Ambos sexos,Antequera,Total Europa,680.0,2019
11849,Ambos sexos,Árchez,Europa,8,1998
11850,Ambos sexos,Árchez,Europa,8,1999
11851,Ambos sexos,Árchez,Europa,26,2000
11852,Ambos sexos,Árchez,Europa,33,2001
11853,Ambos sexos,Árchez,Total Unión Europea,34.0,2002
11854,Ambos sexos,Árchez,Total Europa,63.0,2004
11855,Ambos sexos,Árchez,Total Europa,77.0,2005
11856,Ambos sexos,Árchez,Total Europa,102.0,2006
11857,Ambos sexos,Árchez,Total Europa,105.0,2007
11858,Ambos sexos,Árchez,Total Europa,115.0,2008
11859,Ambos sexos,Árchez,Total Europa,120.0,2009
11860,Ambos sexos,Árchez,Total Europa,127.0,2010
11861,Ambos sexos,Árchez,Total Europa,135.0,2011
11862,Ambos sexos,Árchez,Total Europa,143.0,2012
11863,Ambos sexos,Árchez,Total Europa,149.0,2013
11864,Ambos sexos,Árchez,Total Europa,116.0,2014
11865,Ambos sexos,Árchez,Total Europa,122.0,2015
11866,Ambos sexos,Árchez,Total Europa,120.0,2016
11867,Ambos sexos,Árchez,Total Europa,93.0,2017
11868,Ambos sexos,Árchez,Total Europa,89.0,2018
11869,Ambos sexos,Árchez,Total Europa,79.0,2019
11870,Ambos sexos,Archidona,Europa,4,1998
11871,Ambos sexos,Archidona,Europa,3,1999
11872,Ambos sexos,Archidona,Europa,5,2000
11873,Ambos sexos,Archidona,Europa,7,2001
11874,Ambos sexos,Archidona,Total Unión Europea,15.0,2002
11875,Ambos sexos,Archidona,Total Europa,144.0,2004
11876,Ambos sexos,Archidona,Total Europa,187.0,2005
11877,Ambos sexos,Archidona,Total Europa,210.0,2006
11878,Ambos sexos,Archidona,Total Europa,224.0,2007
11879,Ambos sexos,Archidona,Total Europa,310.0,2008
11880,Ambos sexos,Archidona,Total Europa,319.0,2009
11881,Ambos sexos,Archidona,Total Europa,339.0,2010
11882,Ambos sexos,Archidona,Total Europa,401.0,2011
11883,Ambos sexos,Archidona,Total Europa,386.0,2012
11884,Ambos sexos,Archidona,Total Europa,320.0,2013
11885,Ambos sexos,Archidona,Total Europa,298.0,2014
11886,Ambos sexos,Archidona,Total Europa,269.0,2015
11887,Ambos sexos,Archidona,Total Europa,282.0,2016
11888,Ambos sexos,Archidona,Total Europa,263.0,2017
11889,Ambos sexos,Archidona,Total Europa,250.0,2018
11890,Ambos sexos,Archidona,Total Europa,242.0,2019
11891,Ambos sexos,Ardales,Europa,3,1998
11892,Ambos sexos,Ardales,Europa,3,1999
11893,Ambos sexos,Ardales,Europa,3,2000
11894,Ambos sexos,Ardales,Europa,3,2001
11895,Ambos sexos,Ardales,Total Unión Europea,5.0,2002
11896,Ambos sexos,Ardales,Total Europa,11.0,2004
11897,Ambos sexos,Ardales,Total Europa,16.0,2005
11898,Ambos sexos,Ardales,Total Europa,26.0,2006
11899,Ambos sexos,Ardales,Total Europa,28.0,2007
11900,Ambos sexos,Ardales,Total Europa,34.0,2008
11901,Ambos sexos,Ardales,Total Europa,39.0,2009
11902,Ambos sexos,Ardales,Total Europa,43.0,2010
11903,Ambos sexos,Ardales,Total Europa,48.0,2011
11904,Ambos sexos,Ardales,Total Europa,43.0,2012
11905,Ambos sexos,Ardales,Total Europa,46.0,2013
11906,Ambos sexos,Ardales,Total Europa,44.0,2014
11907,Ambos sexos,Ardales,Total Europa,44.0,2015
11908,Ambos sexos,Ardales,Total Europa,49.0,2016
11909,Ambos sexos,Ardales,Total Europa,47.0,2017
11910,Ambos sexos,Ardales,Total Europa,47.0,2018
11911,Ambos sexos,Ardales,Total Europa,48.0,2019
11912,Ambos sexos,Arenas,Europa,0,1998
11913,Ambos sexos,Arenas,Europa,0,1999
11914,Ambos sexos,Arenas,Europa,0,2000
11915,Ambos sexos,Arenas,Europa,4,2001
11916,Ambos sexos,Arenas,Total Unión Europea,9.0,2002
11917,Ambos sexos,Arenas,Total Europa,30.0,2004
11918,Ambos sexos,Arenas,Total Europa,89.0,2005
11919,Ambos sexos,Arenas,Total Europa,151.0,2006
11920,Ambos sexos,Arenas,Total Europa,200.0,2007
11921,Ambos sexos,Arenas,Total Europa,241.0,2008
11922,Ambos sexos,Arenas,Total Europa,239.0,2009
11923,Ambos sexos,Arenas,Total Europa,298.0,2010
11924,Ambos sexos,Arenas,Total Europa,305.0,2011
11925,Ambos sexos,Arenas,Total Europa,317.0,2012
11926,Ambos sexos,Arenas,Total Europa,324.0,2013
11927,Ambos sexos,Arenas,Total Europa,242.0,2014
11928,Ambos sexos,Arenas,Total Europa,160.0,2015
11929,Ambos sexos,Arenas,Total Europa,160.0,2016
11930,Ambos sexos,Arenas,Total Europa,153.0,2017
11931,Ambos sexos,Arenas,Total Europa,140.0,2018
11932,Ambos sexos,Arenas,Total Europa,125.0,2019
11933,Ambos sexos,Arriate,Europa,10,1998
11934,Ambos sexos,Arriate,Europa,9,1999
11935,Ambos sexos,Arriate,Europa,10,2000
11936,Ambos sexos,Arriate,Europa,13,2001
11937,Ambos sexos,Arriate,Total Unión Europea,14.0,2002
11938,Ambos sexos,Arriate,Total Europa,140.0,2004
11939,Ambos sexos,Arriate,Total Europa,166.0,2005
11940,Ambos sexos,Arriate,Total Europa,182.0,2006
11941,Ambos sexos,Arriate,Total Europa,205.0,2007
11942,Ambos sexos,Arriate,Total Europa,218.0,2008
11943,Ambos sexos,Arriate,Total Europa,229.0,2009
11944,Ambos sexos,Arriate,Total Europa,229.0,2010
11945,Ambos sexos,Arriate,Total Europa,233.0,2011
11946,Ambos sexos,Arriate,Total Europa,219.0,2012
11947,Ambos sexos,Arriate,Total Europa,179.0,2013
11948,Ambos sexos,Arriate,Total Europa,184.0,2014
11949,Ambos sexos,Arriate,Total Europa,179.0,2015
11950,Ambos sexos,Arriate,Total Europa,174.0,2016
11951,Ambos sexos,Arriate,Total Europa,175.0,2017
11952,Ambos sexos,Arriate,Total Europa,184.0,2018
11953,Ambos sexos,Arriate,Total Europa,181.0,2019
11954,Ambos sexos,Atajate,Europa,2,2000
11955,Ambos sexos,Atajate,Europa,2,2001
11956,Ambos sexos,Atajate,Total Unión Europea,3.0,2002
11957,Ambos sexos,Atajate,Total Europa,6.0,2004
11958,Ambos sexos,Atajate,Total Europa,6.0,2005
11959,Ambos sexos,Atajate,Total Europa,6.0,2006
11960,Ambos sexos,Atajate,Total Europa,9.0,2007
11961,Ambos sexos,Atajate,Total Europa,8.0,2008
11962,Ambos sexos,Atajate,Total Europa,8.0,2009
11963,Ambos sexos,Atajate,Total Europa,8.0,2010
11964,Ambos sexos,Atajate,Total Europa,14.0,2011
11965,Ambos sexos,Atajate,Total Europa,13.0,2012
11966,Ambos sexos,Atajate,Total Europa,5.0,2013
11967,Ambos sexos,Atajate,Total Europa,4.0,2014
11968,Ambos sexos,Atajate,Total Europa,6.0,2015
11969,Ambos sexos,Atajate,Total Europa,8.0,2016
11970,Ambos sexos,Atajate,Total Europa,8.0,2017
11971,Ambos sexos,Atajate,Total Europa,11.0,2018
11972,Ambos sexos,Atajate,Total Europa,5.0,2019
11973,Ambos sexos,Benadalid,Europa,1,1998
11974,Ambos sexos,Benadalid,Europa,2,1999
11975,Ambos sexos,Benadalid,Europa,2,2000
11976,Ambos sexos,Benadalid,Europa,4,2001
11977,Ambos sexos,Benadalid,Total Unión Europea,4.0,2002
11978,Ambos sexos,Benadalid,Total Europa,14.0,2004
11979,Ambos sexos,Benadalid,Total Europa,15.0,2005
11980,Ambos sexos,Benadalid,Total Europa,14.0,2006
11981,Ambos sexos,Benadalid,Total Europa,18.0,2007
11982,Ambos sexos,Benadalid,Total Europa,19.0,2008
11983,Ambos sexos,Benadalid,Total Europa,25.0,2009
11984,Ambos sexos,Benadalid,Total Europa,24.0,2010
11985,Ambos sexos,Benadalid,Total Europa,28.0,2011
11986,Ambos sexos,Benadalid,Total Europa,28.0,2012
11987,Ambos sexos,Benadalid,Total Europa,29.0,2013
11988,Ambos sexos,Benadalid,Total Europa,21.0,2014
11989,Ambos sexos,Benadalid,Total Europa,22.0,2015
11990,Ambos sexos,Benadalid,Total Europa,18.0,2016
11991,Ambos sexos,Benadalid,Total Europa,19.0,2017
11992,Ambos sexos,Benadalid,Total Europa,19.0,2018
11993,Ambos sexos,Benadalid,Total Europa,17.0,2019
11994,Ambos sexos,Benahavís,Europa,646,1998
11995,Ambos sexos,Benahavís,Europa,692,1999
11996,Ambos sexos,Benahavís,Europa,763,2000
11997,Ambos sexos,Benahavís,Europa,802,2001
11998,Ambos sexos,Benahavís,Total Unión Europea,801.0,2002
11999,Ambos sexos,Benahavís,Total Europa,743.0,2004
12000,Ambos sexos,Benahavís,Total Europa,993.0,2005
12001,Ambos sexos,Benahavís,Total Europa,1174.0,2006
12002,Ambos sexos,Benahavís,Total Europa,1344.0,2007
12003,Ambos sexos,Benahavís,Total Europa,1690.0,2008
12004,Ambos sexos,Benahavís,Total Europa,2050.0,2009
12005,Ambos sexos,Benahavís,Total Europa,2347.0,2010
12006,Ambos sexos,Benahavís,Total Europa,2688.0,2011
12007,Ambos sexos,Benahavís,Total Europa,2998.0,2012
12008,Ambos sexos,Benahavís,Total Europa,3240.0,2013
12009,Ambos sexos,Benahavís,Total Europa,3364.0,2014
12010,Ambos sexos,Benahavís,Total Europa,3666.0,2015
12011,Ambos sexos,Benahavís,Total Europa,3764.0,2016
12012,Ambos sexos,Benahavís,Total Europa,3566.0,2017
12013,Ambos sexos,Benahavís,Total Europa,3964.0,2018
12014,Ambos sexos,Benahavís,Total Europa,3956.0,2019
12015,Ambos sexos,Benalauría,Europa,0,1998
12016,Ambos sexos,Benalauría,Europa,0,1999
12017,Ambos sexos,Benalauría,Europa,0,2000
12018,Ambos sexos,Benalauría,Europa,0,2001
12019,Ambos sexos,Benalauría,Total Unión Europea,0.0,2002
12020,Ambos sexos,Benalauría,Total Europa,16.0,2004
12021,Ambos sexos,Benalauría,Total Europa,20.0,2005
12022,Ambos sexos,Benalauría,Total Europa,21.0,2006
12023,Ambos sexos,Benalauría,Total Europa,22.0,2007
12024,Ambos sexos,Benalauría,Total Europa,23.0,2008
12025,Ambos sexos,Benalauría,Total Europa,21.0,2009
12026,Ambos sexos,Benalauría,Total Europa,23.0,2010
12027,Ambos sexos,Benalauría,Total Europa,27.0,2011
12028,Ambos sexos,Benalauría,Total Europa,33.0,2012
12029,Ambos sexos,Benalauría,Total Europa,37.0,2013
12030,Ambos sexos,Benalauría,Total Europa,25.0,2014
12031,Ambos sexos,Benalauría,Total Europa,19.0,2015
12032,Ambos sexos,Benalauría,Total Europa,18.0,2016
12033,Ambos sexos,Benalauría,Total Europa,16.0,2017
12034,Ambos sexos,Benalauría,Total Europa,15.0,2018
12035,Ambos sexos,Benalauría,Total Europa,14.0,2019
12036,Ambos sexos,Benalmádena,Europa,3313,1998
12037,Ambos sexos,Benalmádena,Europa,3703,1999
12038,Ambos sexos,Benalmádena,Europa,4223,2000
12039,Ambos sexos,Benalmádena,Europa,4809,2001
12040,Ambos sexos,Benalmádena,Total Unión Europea,5228.0,2002
12041,Ambos sexos,Benalmádena,Total Europa,7213.0,2004
12042,Ambos sexos,Benalmádena,Total Europa,8482.0,2005
12043,Ambos sexos,Benalmádena,Total Europa,9878.0,2006
12044,Ambos sexos,Benalmádena,Total Europa,10713.0,2007
12045,Ambos sexos,Benalmádena,Total Europa,11806.0,2008
12046,Ambos sexos,Benalmádena,Total Europa,12785.0,2009
12047,Ambos sexos,Benalmádena,Total Europa,13710.0,2010
12048,Ambos sexos,Benalmádena,Total Europa,14538.0,2011
12049,Ambos sexos,Benalmádena,Total Europa,15077.0,2012
12050,Ambos sexos,Benalmádena,Total Europa,16062.0,2013
12051,Ambos sexos,Benalmádena,Total Europa,12963.0,2014
12052,Ambos sexos,Benalmádena,Total Europa,12057.0,2015
12053,Ambos sexos,Benalmádena,Total Europa,11637.0,2016
12054,Ambos sexos,Benalmádena,Total Europa,12142.0,2017
12055,Ambos sexos,Benalmádena,Total Europa,10113.0,2018
12056,Ambos sexos,Benalmádena,Total Europa,9602.0,2019
12057,Ambos sexos,Benamargosa,Europa,6,1998
12058,Ambos sexos,Benamargosa,Europa,7,1999
12059,Ambos sexos,Benamargosa,Europa,8,2000
12060,Ambos sexos,Benamargosa,Europa,18,2001
12061,Ambos sexos,Benamargosa,Total Unión Europea,20.0,2002
12062,Ambos sexos,Benamargosa,Total Europa,107.0,2004
12063,Ambos sexos,Benamargosa,Total Europa,157.0,2005
12064,Ambos sexos,Benamargosa,Total Europa,205.0,2006
12065,Ambos sexos,Benamargosa,Total Europa,240.0,2007
12066,Ambos sexos,Benamargosa,Total Europa,280.0,2008
12067,Ambos sexos,Benamargosa,Total Europa,283.0,2009
12068,Ambos sexos,Benamargosa,Total Europa,279.0,2010
12069,Ambos sexos,Benamargosa,Total Europa,293.0,2011
12070,Ambos sexos,Benamargosa,Total Europa,307.0,2012
12071,Ambos sexos,Benamargosa,Total Europa,304.0,2013
12072,Ambos sexos,Benamargosa,Total Europa,211.0,2014
12073,Ambos sexos,Benamargosa,Total Europa,300.0,2015
12074,Ambos sexos,Benamargosa,Total Europa,310.0,2016
12075,Ambos sexos,Benamargosa,Total Europa,306.0,2017
12076,Ambos sexos,Benamargosa,Total Europa,301.0,2018
12077,Ambos sexos,Benamargosa,Total Europa,315.0,2019
12078,Ambos sexos,Benamocarra,Europa,3,1998
12079,Ambos sexos,Benamocarra,Europa,3,1999
12080,Ambos sexos,Benamocarra,Europa,4,2000
12081,Ambos sexos,Benamocarra,Europa,7,2001
12082,Ambos sexos,Benamocarra,Total Unión Europea,8.0,2002
12083,Ambos sexos,Benamocarra,Total Europa,37.0,2004
12084,Ambos sexos,Benamocarra,Total Europa,64.0,2005
12085,Ambos sexos,Benamocarra,Total Europa,87.0,2006
12086,Ambos sexos,Benamocarra,Total Europa,105.0,2007
12087,Ambos sexos,Benamocarra,Total Europa,114.0,2008
12088,Ambos sexos,Benamocarra,Total Europa,117.0,2009
12089,Ambos sexos,Benamocarra,Total Europa,118.0,2010
12090,Ambos sexos,Benamocarra,Total Europa,121.0,2011
12091,Ambos sexos,Benamocarra,Total Europa,118.0,2012
12092,Ambos sexos,Benamocarra,Total Europa,133.0,2013
12093,Ambos sexos,Benamocarra,Total Europa,89.0,2014
12094,Ambos sexos,Benamocarra,Total Europa,83.0,2015
12095,Ambos sexos,Benamocarra,Total Europa,53.0,2016
12096,Ambos sexos,Benamocarra,Total Europa,49.0,2017
12097,Ambos sexos,Benamocarra,Total Europa,89.0,2018
12098,Ambos sexos,Benamocarra,Total Europa,102.0,2019
12099,Ambos sexos,Benaoján,Europa,9,1998
12100,Ambos sexos,Benaoján,Europa,9,1999
12101,Ambos sexos,Benaoján,Europa,10,2000
12102,Ambos sexos,Benaoján,Europa,14,2001
12103,Ambos sexos,Benaoján,Total Unión Europea,17.0,2002
12104,Ambos sexos,Benaoján,Total Europa,62.0,2004
12105,Ambos sexos,Benaoján,Total Europa,59.0,2005
12106,Ambos sexos,Benaoján,Total Europa,62.0,2006
12107,Ambos sexos,Benaoján,Total Europa,71.0,2007
12108,Ambos sexos,Benaoján,Total Europa,86.0,2008
12109,Ambos sexos,Benaoján,Total Europa,88.0,2009
12110,Ambos sexos,Benaoján,Total Europa,89.0,2010
12111,Ambos sexos,Benaoján,Total Europa,85.0,2011
12112,Ambos sexos,Benaoján,Total Europa,86.0,2012
12113,Ambos sexos,Benaoján,Total Europa,84.0,2013
12114,Ambos sexos,Benaoján,Total Europa,73.0,2014
12115,Ambos sexos,Benaoján,Total Europa,71.0,2015
12116,Ambos sexos,Benaoján,Total Europa,72.0,2016
12117,Ambos sexos,Benaoján,Total Europa,73.0,2017
12118,Ambos sexos,Benaoján,Total Europa,73.0,2018
12119,Ambos sexos,Benaoján,Total Europa,72.0,2019
12120,Ambos sexos,Benarrabá,Europa,1,1998
12121,Ambos sexos,Benarrabá,Europa,1,1999
12122,Ambos sexos,Benarrabá,Europa,1,2000
12123,Ambos sexos,Benarrabá,Europa,1,2001
12124,Ambos sexos,Benarrabá,Total Unión Europea,1.0,2002
12125,Ambos sexos,Benarrabá,Total Europa,13.0,2004
12126,Ambos sexos,Benarrabá,Total Europa,15.0,2005
12127,Ambos sexos,Benarrabá,Total Europa,16.0,2006
12128,Ambos sexos,Benarrabá,Total Europa,24.0,2007
12129,Ambos sexos,Benarrabá,Total Europa,31.0,2008
12130,Ambos sexos,Benarrabá,Total Europa,34.0,2009
12131,Ambos sexos,Benarrabá,Total Europa,34.0,2010
12132,Ambos sexos,Benarrabá,Total Europa,34.0,2011
12133,Ambos sexos,Benarrabá,Total Europa,30.0,2012
12134,Ambos sexos,Benarrabá,Total Europa,28.0,2013
12135,Ambos sexos,Benarrabá,Total Europa,27.0,2014
12136,Ambos sexos,Benarrabá,Total Europa,26.0,2015
12137,Ambos sexos,Benarrabá,Total Europa,21.0,2016
12138,Ambos sexos,Benarrabá,Total Europa,19.0,2017
12139,Ambos sexos,Benarrabá,Total Europa,17.0,2018
12140,Ambos sexos,Benarrabá,Total Europa,19.0,2019
12141,Ambos sexos,El Borge,Europa,1,1998
12142,Ambos sexos,El Borge,Europa,1,1999
12143,Ambos sexos,El Borge,Europa,1,2000
12144,Ambos sexos,El Borge,Europa,0,2001
12145,Ambos sexos,El Borge,Total Unión Europea,0.0,2002
12146,Ambos sexos,El Borge,Total Europa,9.0,2004
12147,Ambos sexos,El Borge,Total Europa,12.0,2005
12148,Ambos sexos,El Borge,Total Europa,21.0,2006
12149,Ambos sexos,El Borge,Total Europa,25.0,2007
12150,Ambos sexos,El Borge,Total Europa,31.0,2008
12151,Ambos sexos,El Borge,Total Europa,37.0,2009
12152,Ambos sexos,El Borge,Total Europa,37.0,2010
12153,Ambos sexos,El Borge,Total Europa,40.0,2011
12154,Ambos sexos,El Borge,Total Europa,40.0,2012
12155,Ambos sexos,El Borge,Total Europa,35.0,2013
12156,Ambos sexos,El Borge,Total Europa,28.0,2014
12157,Ambos sexos,El Borge,Total Europa,30.0,2015
12158,Ambos sexos,El Borge,Total Europa,29.0,2016
12159,Ambos sexos,El Borge,Total Europa,21.0,2017
12160,Ambos sexos,El Borge,Total Europa,27.0,2018
12161,Ambos sexos,El Borge,Total Europa,28.0,2019
12162,Ambos sexos,El Burgo,Europa,0,1998
12163,Ambos sexos,El Burgo,Europa,0,1999
12164,Ambos sexos,El Burgo,Europa,0,2000
12165,Ambos sexos,El Burgo,Europa,9,2001
12166,Ambos sexos,El Burgo,Total Unión Europea,4.0,2002
12167,Ambos sexos,El Burgo,Total Europa,60.0,2004
12168,Ambos sexos,El Burgo,Total Europa,72.0,2005
12169,Ambos sexos,El Burgo,Total Europa,80.0,2006
12170,Ambos sexos,El Burgo,Total Europa,82.0,2007
12171,Ambos sexos,El Burgo,Total Europa,85.0,2008
12172,Ambos sexos,El Burgo,Total Europa,88.0,2009
12173,Ambos sexos,El Burgo,Total Europa,87.0,2010
12174,Ambos sexos,El Burgo,Total Europa,87.0,2011
12175,Ambos sexos,El Burgo,Total Europa,85.0,2012
12176,Ambos sexos,El Burgo,Total Europa,84.0,2013
12177,Ambos sexos,El Burgo,Total Europa,76.0,2014
12178,Ambos sexos,El Burgo,Total Europa,73.0,2015
12179,Ambos sexos,El Burgo,Total Europa,61.0,2016
12180,Ambos sexos,El Burgo,Total Europa,63.0,2017
12181,Ambos sexos,El Burgo,Total Europa,65.0,2018
12182,Ambos sexos,El Burgo,Total Europa,61.0,2019
12183,Ambos sexos,Campillos,Europa,3,1998
12184,Ambos sexos,Campillos,Europa,4,1999
12185,Ambos sexos,Campillos,Europa,4,2000
12186,Ambos sexos,Campillos,Europa,3,2001
12187,Ambos sexos,Campillos,Total Unión Europea,9.0,2002
12188,Ambos sexos,Campillos,Total Europa,77.0,2004
12189,Ambos sexos,Campillos,Total Europa,122.0,2005
12190,Ambos sexos,Campillos,Total Europa,162.0,2006
12191,Ambos sexos,Campillos,Total Europa,200.0,2007
12192,Ambos sexos,Campillos,Total Europa,232.0,2008
12193,Ambos sexos,Campillos,Total Europa,248.0,2009
12194,Ambos sexos,Campillos,Total Europa,248.0,2010
12195,Ambos sexos,Campillos,Total Europa,263.0,2011
12196,Ambos sexos,Campillos,Total Europa,258.0,2012
12197,Ambos sexos,Campillos,Total Europa,260.0,2013
12198,Ambos sexos,Campillos,Total Europa,178.0,2014
12199,Ambos sexos,Campillos,Total Europa,173.0,2015
12200,Ambos sexos,Campillos,Total Europa,166.0,2016
12201,Ambos sexos,Campillos,Total Europa,140.0,2017
12202,Ambos sexos,Campillos,Total Europa,133.0,2018
12203,Ambos sexos,Campillos,Total Europa,136.0,2019
12204,Ambos sexos,Canillas de Aceituno,Europa,34,1998
12205,Ambos sexos,Canillas de Aceituno,Europa,37,1999
12206,Ambos sexos,Canillas de Aceituno,Europa,39,2000
12207,Ambos sexos,Canillas de Aceituno,Europa,40,2001
12208,Ambos sexos,Canillas de Aceituno,Total Unión Europea,39.0,2002
12209,Ambos sexos,Canillas de Aceituno,Total Europa,146.0,2004
12210,Ambos sexos,Canillas de Aceituno,Total Europa,221.0,2005
12211,Ambos sexos,Canillas de Aceituno,Total Europa,305.0,2006
12212,Ambos sexos,Canillas de Aceituno,Total Europa,354.0,2007
12213,Ambos sexos,Canillas de Aceituno,Total Europa,395.0,2008
12214,Ambos sexos,Canillas de Aceituno,Total Europa,429.0,2009
12215,Ambos sexos,Canillas de Aceituno,Total Europa,439.0,2010
12216,Ambos sexos,Canillas de Aceituno,Total Europa,452.0,2011
12217,Ambos sexos,Canillas de Aceituno,Total Europa,449.0,2012
12218,Ambos sexos,Canillas de Aceituno,Total Europa,447.0,2013
12219,Ambos sexos,Canillas de Aceituno,Total Europa,380.0,2014
12220,Ambos sexos,Canillas de Aceituno,Total Europa,391.0,2015
12221,Ambos sexos,Canillas de Aceituno,Total Europa,373.0,2016
12222,Ambos sexos,Canillas de Aceituno,Total Europa,359.0,2017
12223,Ambos sexos,Canillas de Aceituno,Total Europa,336.0,2018
12224,Ambos sexos,Canillas de Aceituno,Total Europa,368.0,2019
12225,Ambos sexos,Canillas de Albaida,Europa,65,1998
12226,Ambos sexos,Canillas de Albaida,Europa,74,1999
12227,Ambos sexos,Canillas de Albaida,Europa,90,2000
12228,Ambos sexos,Canillas de Albaida,Europa,109,2001
12229,Ambos sexos,Canillas de Albaida,Total Unión Europea,131.0,2002
12230,Ambos sexos,Canillas de Albaida,Total Europa,167.0,2004
12231,Ambos sexos,Canillas de Albaida,Total Europa,172.0,2005
12232,Ambos sexos,Canillas de Albaida,Total Europa,213.0,2006
12233,Ambos sexos,Canillas de Albaida,Total Europa,263.0,2007
12234,Ambos sexos,Canillas de Albaida,Total Europa,308.0,2008
12235,Ambos sexos,Canillas de Albaida,Total Europa,329.0,2009
12236,Ambos sexos,Canillas de Albaida,Total Europa,362.0,2010
12237,Ambos sexos,Canillas de Albaida,Total Europa,376.0,2011
12238,Ambos sexos,Canillas de Albaida,Total Europa,389.0,2012
12239,Ambos sexos,Canillas de Albaida,Total Europa,405.0,2013
12240,Ambos sexos,Canillas de Albaida,Total Europa,301.0,2014
12241,Ambos sexos,Canillas de Albaida,Total Europa,263.0,2015
12242,Ambos sexos,Canillas de Albaida,Total Europa,202.0,2016
12243,Ambos sexos,Canillas de Albaida,Total Europa,179.0,2017
12244,Ambos sexos,Canillas de Albaida,Total Europa,173.0,2018
12245,Ambos sexos,Canillas de Albaida,Total Europa,164.0,2019
12246,Ambos sexos,Cañete la Real,Europa,0,1998
12247,Ambos sexos,Cañete la Real,Europa,0,1999
12248,Ambos sexos,Cañete la Real,Europa,0,2000
12249,Ambos sexos,Cañete la Real,Europa,0,2001
12250,Ambos sexos,Cañete la Real,Total Unión Europea,0.0,2002
12251,Ambos sexos,Cañete la Real,Total Europa,1.0,2004
12252,Ambos sexos,Cañete la Real,Total Europa,10.0,2005
12253,Ambos sexos,Cañete la Real,Total Europa,8.0,2006
12254,Ambos sexos,Cañete la Real,Total Europa,8.0,2007
12255,Ambos sexos,Cañete la Real,Total Europa,11.0,2008
12256,Ambos sexos,Cañete la Real,Total Europa,17.0,2009
12257,Ambos sexos,Cañete la Real,Total Europa,16.0,2010
12258,Ambos sexos,Cañete la Real,Total Europa,20.0,2011
12259,Ambos sexos,Cañete la Real,Total Europa,22.0,2012
12260,Ambos sexos,Cañete la Real,Total Europa,16.0,2013
12261,Ambos sexos,Cañete la Real,Total Europa,10.0,2014
12262,Ambos sexos,Cañete la Real,Total Europa,13.0,2015
12263,Ambos sexos,Cañete la Real,Total Europa,15.0,2016
12264,Ambos sexos,Cañete la Real,Total Europa,18.0,2017
12265,Ambos sexos,Cañete la Real,Total Europa,22.0,2018
12266,Ambos sexos,Cañete la Real,Total Europa,15.0,2019
12267,Ambos sexos,Carratraca,Europa,3,1998
12268,Ambos sexos,Carratraca,Europa,3,1999
12269,Ambos sexos,Carratraca,Europa,10,2000
12270,Ambos sexos,Carratraca,Europa,12,2001
12271,Ambos sexos,Carratraca,Total Unión Europea,12.0,2002
12272,Ambos sexos,Carratraca,Total Europa,4.0,2004
12273,Ambos sexos,Carratraca,Total Europa,22.0,2005
12274,Ambos sexos,Carratraca,Total Europa,42.0,2006
12275,Ambos sexos,Carratraca,Total Europa,60.0,2007
12276,Ambos sexos,Carratraca,Total Europa,66.0,2008
12277,Ambos sexos,Carratraca,Total Europa,61.0,2009
12278,Ambos sexos,Carratraca,Total Europa,58.0,2010
12279,Ambos sexos,Carratraca,Total Europa,59.0,2011
12280,Ambos sexos,Carratraca,Total Europa,59.0,2012
12281,Ambos sexos,Carratraca,Total Europa,27.0,2013
12282,Ambos sexos,Carratraca,Total Europa,27.0,2014
12283,Ambos sexos,Carratraca,Total Europa,26.0,2015
12284,Ambos sexos,Carratraca,Total Europa,24.0,2016
12285,Ambos sexos,Carratraca,Total Europa,20.0,2017
12286,Ambos sexos,Carratraca,Total Europa,19.0,2018
12287,Ambos sexos,Carratraca,Total Europa,17.0,2019
12288,Ambos sexos,Cartajima,Europa,0,1998
12289,Ambos sexos,Cartajima,Europa,0,1999
12290,Ambos sexos,Cartajima,Europa,2,2000
12291,Ambos sexos,Cartajima,Europa,2,2001
12292,Ambos sexos,Cartajima,Total Unión Europea,2.0,2002
12293,Ambos sexos,Cartajima,Total Europa,15.0,2004
12294,Ambos sexos,Cartajima,Total Europa,16.0,2005
12295,Ambos sexos,Cartajima,Total Europa,21.0,2006
12296,Ambos sexos,Cartajima,Total Europa,26.0,2007
12297,Ambos sexos,Cartajima,Total Europa,25.0,2008
12298,Ambos sexos,Cartajima,Total Europa,27.0,2009
12299,Ambos sexos,Cartajima,Total Europa,28.0,2010
12300,Ambos sexos,Cartajima,Total Europa,31.0,2011
12301,Ambos sexos,Cartajima,Total Europa,27.0,2012
12302,Ambos sexos,Cartajima,Total Europa,29.0,2013
12303,Ambos sexos,Cartajima,Total Europa,24.0,2014
