,Municipio,variable,value
46426,Guillena,marzo_2018,12.7
46427,Gádor,marzo_2018,12.16
46428,Gójar,marzo_2018,9.01
46429,Güejar Sierra,marzo_2018,8.46
46430,Güevéjar,marzo_2018,10.74
46431,Herrera,marzo_2018,6.49
46432,Hinojos,marzo_2018,5.7
46433,Hinojosa del Duque,marzo_2018,12.94
46434,Hornachuelos,marzo_2018,7.09
46435,Huelma,marzo_2018,7.61
46436,Huesa,marzo_2018,3.21
46437,Humilladero,marzo_2018,9.12
46438,Huéscar,marzo_2018,8.19
46439,Huétor Tájar,marzo_2018,6.65
46440,Huévar del Aljarafe,marzo_2018,9.34
46441,Ibros,marzo_2018,8.56
46442,Isla Mayor,marzo_2018,9.19
46443,Iznalloz,marzo_2018,10.7
46444,Iznájar,marzo_2018,3.68
46445,Jabalquinto,marzo_2018,6.33
46446,Jabugo,marzo_2018,13.55
46447,Jamilena,marzo_2018,5.71
46448,Jimena de la Frontera,marzo_2018,10.22
46449,Jun,marzo_2018,8.77
46450,La Campana,marzo_2018,5.25
46451,La Guardia de Jaén,marzo_2018,6.1
46452,La Luisiana,marzo_2018,8.38
46453,La Mojonera,marzo_2018,6.29
46454,La Palma del Condado,marzo_2018,7.45
46455,La Puebla de los Infantes,marzo_2018,4.78
46456,La Puerta de Segura,marzo_2018,7.31
46457,La Rambla,marzo_2018,6.89
46458,La Roda de Andalucía,marzo_2018,8.23
46459,Lanjarón,marzo_2018,11.31
46460,Lantejuela,marzo_2018,9.02
46461,Lecrín,marzo_2018,6.85
46462,Lopera,marzo_2018,5.2
46463,Los Corrales,marzo_2018,6.16
46464,Los Gallardos,marzo_2018,4.85
46465,Los Molares,marzo_2018,12.08
46466,Los Villares,marzo_2018,4.35
46467,Lucena del Puerto,marzo_2018,2.33
46468,Luque,marzo_2018,6.91
46469,Láchar,marzo_2018,10.29
46470,Macael,marzo_2018,9.64
46471,Manilva,marzo_2018,8.22
46472,Manzanilla,marzo_2018,6.11
46473,Marinaleda,marzo_2018,3.73
46474,Marmolejo,marzo_2018,7.04
46475,Martín de la Jara,marzo_2018,6.25
46476,Mengíbar,marzo_2018,10.98
46477,Minas de Riotinto,marzo_2018,10.99
46478,Moclín,marzo_2018,5.88
46479,Mojácar,marzo_2018,5.46
46480,Mollina,marzo_2018,6.81
46481,Molvízar,marzo_2018,8.05
46482,Monachil,marzo_2018,10.34
46483,Monda,marzo_2018,10.5
46484,Montalbán de Córdoba,marzo_2018,3.23
46485,Montefrío,marzo_2018,4.8
46486,Montejícar,marzo_2018,3.61
46487,Montellano,marzo_2018,8.02
46488,Montemayor,marzo_2018,7.05
46489,Montoro,marzo_2018,9.45
46490,Monturque,marzo_2018,5.35
46491,Moraleda de Zafayona,marzo_2018,6.14
46492,Moriles,marzo_2018,6.15
46493,Navas de San Juan,marzo_2018,6.56
46494,Nerva,marzo_2018,12.01
46495,Niebla,marzo_2018,9.94
46496,Noalejo,marzo_2018,2.82
46497,Nueva Carteya,marzo_2018,4.19
46498,Ojén,marzo_2018,7.62
46499,Olivares,marzo_2018,12.17
46500,Olula del Río,marzo_2018,10.58
46501,Olvera,marzo_2018,7.0
46502,Orcera,marzo_2018,7.03
46503,Oria,marzo_2018,4.02
46504,Padul,marzo_2018,11.15
46505,Palomares del Río,marzo_2018,7.51
46506,Palos de la Frontera,marzo_2018,5.81
46507,Paradas,marzo_2018,6.47
46508,Paterna de Rivera,marzo_2018,14.86
46509,Paterna del Campo,marzo_2018,4.54
46510,Peal de Becerro,marzo_2018,5.78
46511,Pechina,marzo_2018,10.43
46512,Pedrera,marzo_2018,8.13
46513,Pedro Abad,marzo_2018,10.48
46514,Pegalajar,marzo_2018,6.89
46515,Periana,marzo_2018,7.86
46516,Peñaflor,marzo_2018,4.5
46517,Pizarra,marzo_2018,10.64
46518,Porcuna,marzo_2018,4.98
46519,Posadas,marzo_2018,8.76
46520,Pozo Alcón,marzo_2018,9.81
46521,Prado del Rey,marzo_2018,15.22
46522,Pruna,marzo_2018,5.3
46523,Puebla de Don Fadrique,marzo_2018,7.59
46524,Puebla de Guzmán,marzo_2018,9.9
46525,Puente de Génave,marzo_2018,6.47
46526,Puerto Serrano,marzo_2018,6.48
46527,Pulianas,marzo_2018,12.0
46528,Pulpí,marzo_2018,3.78
46529,Purullena,marzo_2018,10.21
46530,Quesada,marzo_2018,6.17
46531,Riogordo,marzo_2018,6.59
46532,Rociana del Condado,marzo_2018,5.19
46533,Rus,marzo_2018,8.16
46534,Sabiote,marzo_2018,7.98
46535,Salar,marzo_2018,5.42
46536,Salteras,marzo_2018,10.88
46537,San Bartolomé de la Torre,marzo_2018,6.09
46538,San José del Valle,marzo_2018,13.77
46539,San Juan del Puerto,marzo_2018,7.88
46540,Santa Olalla del Cala,marzo_2018,10.78
46541,Santaella,marzo_2018,5.04
46542,Santiago-Pontones,marzo_2018,4.22
46543,Santiponce,marzo_2018,12.82
46544,Santisteban del Puerto,marzo_2018,5.75
46545,Santo Tomé,marzo_2018,5.29
46546,Serón,marzo_2018,6.49
46547,Setenil de las Bodegas,marzo_2018,7.47
46548,Sierra de Yeguas,marzo_2018,7.72
46549,Siles,marzo_2018,7.25
46550,Sorbas,marzo_2018,8.41
46551,Tabernas,marzo_2018,10.23
46552,Teba,marzo_2018,7.26
46553,Tocina,marzo_2018,6.25
46554,Tolox,marzo_2018,9.07
46555,Torreblascopedro,marzo_2018,6.12
46556,Torreperogil,marzo_2018,9.55
46557,Trebujena,marzo_2018,11.23
46558,Trigueros,marzo_2018,9.11
46559,Turre,marzo_2018,9.04
46560,Tíjola,marzo_2018,7.17
46561,Ugíjar,marzo_2018,9.92
46562,Umbrete,marzo_2018,9.96
46563,Valdepeñas de Jaén,marzo_2018,3.29
46564,Valencina de la Concepción,marzo_2018,10.82
46565,Valle de Abdalajís,marzo_2018,8.22
46566,Valle del Zalabí,marzo_2018,4.85
46567,Vegas del Genil,marzo_2018,10.06
46568,Viator,marzo_2018,8.77
46569,Vilches,marzo_2018,8.92
46570,Villa de Otura,marzo_2018,8.52
46571,Villa del Río,marzo_2018,9.42
46572,Villablanca,marzo_2018,5.92
46573,Villafranca de Córdoba,marzo_2018,10.06
46574,Villalba del Alcor,marzo_2018,9.02
46575,Villamanrique de la Condesa,marzo_2018,5.98
46576,Villanueva Mesía,marzo_2018,4.89
46577,Villanueva de Algaidas,marzo_2018,4.15
46578,Villanueva de Córdoba,marzo_2018,7.44
46579,Villanueva de la Reina,marzo_2018,7.02
46580,Villanueva de los Castillejos,marzo_2018,6.81
46581,Villanueva del Ariscal,marzo_2018,12.62
46582,Villanueva del Arzobispo,marzo_2018,5.17
46583,Villanueva del Rosario,marzo_2018,6.34
46584,Villanueva del Río y Minas,marzo_2018,10.6
46585,Villanueva del Trabuco,marzo_2018,5.6
46586,Villarrasa,marzo_2018,7.3
46587,Villatorres,marzo_2018,5.28
46588,Villaverde del Río,marzo_2018,7.63
46589,Villaviciosa de Córdoba,marzo_2018,9.82
46590,Vélez de Benaudalla,marzo_2018,9.41
46591,Vélez-Blanco,marzo_2018,4.8
46592,Vélez-Rubio,marzo_2018,6.29
46593,Yunquera,marzo_2018,14.9
46594,Zafarraya,marzo_2018,5.98
46595,Zalamea la Real,marzo_2018,11.78
46596,Zurgena,marzo_2018,5.18
46597,Zújar,marzo_2018,6.97
46598,Órgiva,marzo_2018,10.6
46599,Adamuz,abril_2018,5.78
46600,Alameda,abril_2018,6.39
46601,Albaida del Aljarafe,abril_2018,10.27
46602,Albuñol,abril_2018,7.59
46603,Alcalá de los Gazules,abril_2018,14.63
46604,Alcalá del Río,abril_2018,9.11
46605,Alcalá del Valle,abril_2018,6.05
46606,Alcolea del Río,abril_2018,5.55
46607,Alfacar,abril_2018,9.41
46608,Algarinejo,abril_2018,2.66
46609,Algarrobo,abril_2018,8.04
46610,Algodonales,abril_2018,8.66
46611,Alhama de Almería,abril_2018,10.26
46612,Alhama de Granada,abril_2018,5.72
46613,Alhendín,abril_2018,10.67
46614,Almargen,abril_2018,7.91
46615,Almedinilla,abril_2018,5.81
46616,Almensilla,abril_2018,10.15
46617,Almodóvar del Río,abril_2018,12.31
46618,Almogía,abril_2018,9.92
46619,Alosno,abril_2018,9.44
46620,Alozaina,abril_2018,10.72
46621,Antas,abril_2018,4.39
46622,Aracena,abril_2018,10.77
46623,Arboleas,abril_2018,3.07
46624,Archidona,abril_2018,7.35
46625,Ardales,abril_2018,7.18
46626,Arenas del Rey,abril_2018,7.3
46627,Arjona,abril_2018,4.59
46628,Arjonilla,abril_2018,5.15
46629,Aroche,abril_2018,5.6
46630,Arriate,abril_2018,9.72
46631,Arroyo del Ojanco,abril_2018,4.69
46632,Aznalcázar,abril_2018,9.03
46633,Aznalcóllar,abril_2018,11.88
46634,Badolatosa,abril_2018,4.27
46635,Baños de la Encina,abril_2018,10.11
46636,Beas,abril_2018,6.3
46637,Beas de Segura,abril_2018,7.34
46638,Bedmar y Garcíez,abril_2018,6.04
46639,Begíjar,abril_2018,7.8
46640,Belalcázar,abril_2018,11.37
46641,Belmez,abril_2018,14.88
46642,Benacazón,abril_2018,9.22
46643,Benahadux,abril_2018,8.63
46644,Benahavís,abril_2018,2.69
46645,Benalup-Casas Viejas,abril_2018,12.33
46646,Benalúa,abril_2018,12.97
46647,Benamaurel,abril_2018,5.83
46648,Benamejí,abril_2018,5.13
46649,Benamocarra,abril_2018,6.54
46650,Bollullos de la Mitación,abril_2018,9.71
46651,Bonares,abril_2018,3.18
46652,Bornos,abril_2018,9.12
46653,Bujalance,abril_2018,7.26
46654,Burguillos,abril_2018,10.62
46655,Cabra del Santo Cristo,abril_2018,6.58
46656,Calañas,abril_2018,9.96
46657,Cambil,abril_2018,5.62
46658,Campillo de Arenas,abril_2018,5.66
46659,Campillos,abril_2018,8.96
46660,Canena,abril_2018,6.22
46661,Caniles,abril_2018,6.31
46662,Canillas de Aceituno,abril_2018,6.79
46663,Cantillana,abril_2018,8.7
46664,Cantoria,abril_2018,7.0
46665,Carboneras,abril_2018,8.41
46666,Carcabuey,abril_2018,4.85
46667,Carrión de los Céspedes,abril_2018,7.92
46668,Casabermeja,abril_2018,6.99
46669,Casarabonela,abril_2018,7.85
46670,Casares,abril_2018,7.38
46671,Casariche,abril_2018,6.18
46672,Castellar,abril_2018,5.17
46673,Castellar de la Frontera,abril_2018,10.89
46674,Castilblanco de los Arroyos,abril_2018,12.45
46675,Castilleja de Guzmán,abril_2018,7.78
46676,Castillo de Locubín,abril_2018,3.54
46677,Castril,abril_2018,5.08
46678,Castro del Río,abril_2018,5.34
46679,Cazalla de la Sierra,abril_2018,9.13
46680,Cazorla,abril_2018,7.63
46681,Cañada Rosal,abril_2018,4.78
46682,Cañete de las Torres,abril_2018,4.85
46683,Cañete la Real,abril_2018,7.98
46684,Cenes de la Vega,abril_2018,10.24
46685,Chauchina,abril_2018,8.19
46686,Chucena,abril_2018,4.03
46687,Churriana de la Vega,abril_2018,10.81
46688,Cijuela,abril_2018,9.99
46689,Cogollos de la Vega,abril_2018,8.86
46690,Colmenar,abril_2018,8.46
46691,Constantina,abril_2018,8.99
46692,Cortegana,abril_2018,10.69
46693,Cortes de Baza,abril_2018,6.0
46694,Cortes de la Frontera,abril_2018,12.95
46695,Cuevas de San Marcos,abril_2018,6.13
46696,Cuevas del Campo,abril_2018,5.47
46697,Cumbres Mayores,abril_2018,12.1
46698,Cájar,abril_2018,7.93
46699,Cómpeta,abril_2018,7.32
46700,Cúllar,abril_2018,6.02
46701,Cúllar Vega,abril_2018,9.93
46702,Dalías,abril_2018,5.83
46703,Deifontes,abril_2018,8.52
46704,Dos Torres,abril_2018,9.02
46705,Doña Mencía,abril_2018,4.8
46706,Dúrcal,abril_2018,11.23
46707,El Bosque,abril_2018,10.52
46708,El Burgo,abril_2018,9.49
46709,El Campillo,abril_2018,12.87
46710,El Carpio,abril_2018,10.28
46711,El Cerro de Andévalo,abril_2018,8.58
46712,El Coronil,abril_2018,7.14
46713,El Cuervo de Sevilla,abril_2018,11.49
46714,El Pedroso,abril_2018,13.65
46715,El Rubio,abril_2018,6.18
46716,El Saucejo,abril_2018,6.42
46717,El Viso,abril_2018,7.55
46718,Encinas Reales,abril_2018,8.01
46719,Escacena del Campo,abril_2018,3.99
46720,Espartinas,abril_2018,6.92
46721,Espejo,abril_2018,3.78
46722,Espera,abril_2018,9.1
46723,Espiel,abril_2018,10.75
46724,Fernán-Núñez,abril_2018,8.41
46725,Fines,abril_2018,10.29
46726,Fiñana,abril_2018,7.83
46727,Frigiliana,abril_2018,7.29
46728,Fuensanta de Martos,abril_2018,5.35
46729,Fuente Obejuna,abril_2018,14.9
46730,Fuente Vaqueros,abril_2018,10.96
46731,Fuente de Piedra,abril_2018,6.93
46732,Fuentes de Andalucía,abril_2018,5.91
46733,Garrucha,abril_2018,9.29
46734,Gelves,abril_2018,8.94
46735,Gerena,abril_2018,11.47
46736,Gilena,abril_2018,4.54
46737,Grazalema,abril_2018,11.15
46738,Guadahortuna,abril_2018,10.65
46739,Guadalcanal,abril_2018,7.79
46740,Gualchos,abril_2018,6.68
46741,Guaro,abril_2018,8.8
46742,Guarromán,abril_2018,13.21
46743,Guillena,abril_2018,12.35
46744,Gádor,abril_2018,13.08
46745,Gójar,abril_2018,8.64
46746,Güejar Sierra,abril_2018,8.14
46747,Güevéjar,abril_2018,11.02
46748,Herrera,abril_2018,5.95
46749,Hinojos,abril_2018,5.45
46750,Hinojosa del Duque,abril_2018,12.55
46751,Hornachuelos,abril_2018,6.61
46752,Huelma,abril_2018,7.54
46753,Huesa,abril_2018,2.97
46754,Humilladero,abril_2018,8.28
46755,Huéscar,abril_2018,8.08
46756,Huétor Tájar,abril_2018,5.08
46757,Huévar del Aljarafe,abril_2018,8.66
46758,Ibros,abril_2018,8.63
46759,Isla Mayor,abril_2018,8.08
46760,Iznalloz,abril_2018,10.76
46761,Iznájar,abril_2018,3.41
46762,Jabalquinto,abril_2018,5.31
46763,Jabugo,abril_2018,15.68
46764,Jamilena,abril_2018,5.74
46765,Jimena de la Frontera,abril_2018,9.85
46766,Jun,abril_2018,8.69
46767,La Campana,abril_2018,4.9
46768,La Guardia de Jaén,abril_2018,6.24
46769,La Luisiana,abril_2018,7.83
46770,La Mojonera,abril_2018,6.71
46771,La Palma del Condado,abril_2018,6.44
46772,La Puebla de los Infantes,abril_2018,4.48
46773,La Puerta de Segura,abril_2018,7.18
46774,La Rambla,abril_2018,6.74
46775,La Roda de Andalucía,abril_2018,7.68
46776,Lanjarón,abril_2018,10.99
46777,Lantejuela,abril_2018,8.29
46778,Lecrín,abril_2018,6.7
46779,Lopera,abril_2018,4.98
46780,Los Corrales,abril_2018,5.05
46781,Los Gallardos,abril_2018,4.67
46782,Los Molares,abril_2018,10.81
46783,Los Villares,abril_2018,4.52
46784,Lucena del Puerto,abril_2018,2.15
46785,Luque,abril_2018,6.62
46786,Láchar,abril_2018,9.39
46787,Macael,abril_2018,9.68
46788,Manilva,abril_2018,7.59
46789,Manzanilla,abril_2018,5.39
46790,Marinaleda,abril_2018,3.05
46791,Marmolejo,abril_2018,6.89
46792,Martín de la Jara,abril_2018,5.7
46793,Mengíbar,abril_2018,10.88
46794,Minas de Riotinto,abril_2018,10.22
46795,Moclín,abril_2018,5.37
46796,Mojácar,abril_2018,5.14
46797,Mollina,abril_2018,6.37
46798,Molvízar,abril_2018,7.61
46799,Monachil,abril_2018,10.25
46800,Monda,abril_2018,9.95
46801,Montalbán de Córdoba,abril_2018,3.3
46802,Montefrío,abril_2018,3.58
46803,Montejícar,abril_2018,3.14
46804,Montellano,abril_2018,7.44
46805,Montemayor,abril_2018,7.07
46806,Montoro,abril_2018,8.7
46807,Monturque,abril_2018,5.35
46808,Moraleda de Zafayona,abril_2018,5.54
46809,Moriles,abril_2018,6.15
46810,Navas de San Juan,abril_2018,6.23
46811,Nerva,abril_2018,11.69
46812,Niebla,abril_2018,9.07
46813,Noalejo,abril_2018,2.46
46814,Nueva Carteya,abril_2018,4.36
46815,Ojén,abril_2018,7.68
46816,Olivares,abril_2018,11.63
46817,Olula del Río,abril_2018,10.58
46818,Olvera,abril_2018,6.59
46819,Orcera,abril_2018,7.41
46820,Oria,abril_2018,3.98
46821,Padul,abril_2018,11.23
46822,Palomares del Río,abril_2018,7.19
46823,Palos de la Frontera,abril_2018,5.19
46824,Paradas,abril_2018,6.12
46825,Paterna de Rivera,abril_2018,13.89
46826,Paterna del Campo,abril_2018,3.7
46827,Peal de Becerro,abril_2018,5.53
46828,Pechina,abril_2018,10.65
46829,Pedrera,abril_2018,6.9
46830,Pedro Abad,abril_2018,10.02
46831,Pegalajar,abril_2018,6.79
46832,Periana,abril_2018,8.15
46833,Peñaflor,abril_2018,4.25
46834,Pizarra,abril_2018,10.44
46835,Porcuna,abril_2018,4.62
46836,Posadas,abril_2018,8.1
46837,Pozo Alcón,abril_2018,9.37
46838,Prado del Rey,abril_2018,14.57
46839,Pruna,abril_2018,5.27
46840,Puebla de Don Fadrique,abril_2018,6.81
46841,Puebla de Guzmán,abril_2018,9.2
46842,Puente de Génave,abril_2018,6.15
46843,Puerto Serrano,abril_2018,5.82
46844,Pulianas,abril_2018,11.48
46845,Pulpí,abril_2018,3.77
46846,Purullena,abril_2018,9.73
46847,Quesada,abril_2018,5.62
46848,Riogordo,abril_2018,6.41
46849,Rociana del Condado,abril_2018,4.35
46850,Rus,abril_2018,7.63
46851,Sabiote,abril_2018,7.58
46852,Salar,abril_2018,5.46
46853,Salteras,abril_2018,10.85
46854,San Bartolomé de la Torre,abril_2018,5.41
46855,San José del Valle,abril_2018,12.99
46856,San Juan del Puerto,abril_2018,6.99
46857,Santa Olalla del Cala,abril_2018,10.73
46858,Santaella,abril_2018,4.66
46859,Santiago-Pontones,abril_2018,3.56
46860,Santiponce,abril_2018,12.78
46861,Santisteban del Puerto,abril_2018,5.2
46862,Santo Tomé,abril_2018,4.41
46863,Serón,abril_2018,6.68
46864,Setenil de las Bodegas,abril_2018,7.06
46865,Sierra de Yeguas,abril_2018,6.76
46866,Siles,abril_2018,7.16
46867,Sorbas,abril_2018,8.04
46868,Tabernas,abril_2018,10.1
46869,Teba,abril_2018,7.33
46870,Tocina,abril_2018,6.24
46871,Tolox,abril_2018,8.5
46872,Torreblascopedro,abril_2018,5.89
46873,Torreperogil,abril_2018,9.1
46874,Trebujena,abril_2018,10.62
46875,Trigueros,abril_2018,8.24
46876,Turre,abril_2018,8.33
46877,Tíjola,abril_2018,6.81
46878,Ugíjar,abril_2018,10.19
46879,Umbrete,abril_2018,9.63
46880,Valdepeñas de Jaén,abril_2018,2.87
46881,Valencina de la Concepción,abril_2018,10.35
46882,Valle de Abdalajís,abril_2018,8.14
46883,Valle del Zalabí,abril_2018,5.08
46884,Vegas del Genil,abril_2018,9.49
46885,Viator,abril_2018,9.05
46886,Vilches,abril_2018,8.59
46887,Villa de Otura,abril_2018,8.36
46888,Villa del Río,abril_2018,9.51
46889,Villablanca,abril_2018,5.21
46890,Villafranca de Córdoba,abril_2018,9.57
46891,Villalba del Alcor,abril_2018,8.44
46892,Villamanrique de la Condesa,abril_2018,5.38
46893,Villanueva Mesía,abril_2018,4.2
46894,Villanueva de Algaidas,abril_2018,4.39
46895,Villanueva de Córdoba,abril_2018,7.69
46896,Villanueva de la Reina,abril_2018,6.8
46897,Villanueva de los Castillejos,abril_2018,6.12
46898,Villanueva del Ariscal,abril_2018,12.25
46899,Villanueva del Arzobispo,abril_2018,5.34
46900,Villanueva del Rosario,abril_2018,6.05
46901,Villanueva del Río y Minas,abril_2018,10.12
46902,Villanueva del Trabuco,abril_2018,5.57
46903,Villarrasa,abril_2018,6.92
46904,Villatorres,abril_2018,5.12
46905,Villaverde del Río,abril_2018,7.43
46906,Villaviciosa de Córdoba,abril_2018,9.95
46907,Vélez de Benaudalla,abril_2018,9.09
46908,Vélez-Blanco,abril_2018,4.7
46909,Vélez-Rubio,abril_2018,6.26
46910,Yunquera,abril_2018,14.44
46911,Zafarraya,abril_2018,5.54
46912,Zalamea la Real,abril_2018,11.46
46913,Zurgena,abril_2018,5.46
46914,Zújar,abril_2018,6.85
46915,Órgiva,abril_2018,10.64
46916,Adamuz,mayo_2018,5.69
46917,Alameda,mayo_2018,6.58
46918,Albaida del Aljarafe,mayo_2018,10.46
46919,Albuñol,mayo_2018,7.28
46920,Alcalá de los Gazules,mayo_2018,14.75
46921,Alcalá del Río,mayo_2018,8.55
46922,Alcalá del Valle,mayo_2018,5.08
46923,Alcolea del Río,mayo_2018,5.34
46924,Alfacar,mayo_2018,9.04
46925,Algarinejo,mayo_2018,2.47
46926,Algarrobo,mayo_2018,8.07
46927,Algodonales,mayo_2018,8.66
46928,Alhama de Almería,mayo_2018,10.18
46929,Alhama de Granada,mayo_2018,5.64
46930,Alhendín,mayo_2018,10.42
46931,Almargen,mayo_2018,7.96
46932,Almedinilla,mayo_2018,6.48
46933,Almensilla,mayo_2018,9.62
46934,Almodóvar del Río,mayo_2018,11.99
46935,Almogía,mayo_2018,9.66
46936,Alosno,mayo_2018,9.28
46937,Alozaina,mayo_2018,10.12
46938,Antas,mayo_2018,4.51
46939,Aracena,mayo_2018,10.55
46940,Arboleas,mayo_2018,3.05
46941,Archidona,mayo_2018,7.37
46942,Ardales,mayo_2018,6.42
46943,Arenas del Rey,mayo_2018,6.45
46944,Arjona,mayo_2018,4.54
46945,Arjonilla,mayo_2018,5.18
46946,Aroche,mayo_2018,4.57
46947,Arriate,mayo_2018,9.4
46948,Arroyo del Ojanco,mayo_2018,4.39
46949,Aznalcázar,mayo_2018,8.52
46950,Aznalcóllar,mayo_2018,11.95
46951,Badolatosa,mayo_2018,4.72
46952,Baños de la Encina,mayo_2018,9.8
46953,Beas,mayo_2018,6.56
46954,Beas de Segura,mayo_2018,7.11
46955,Bedmar y Garcíez,mayo_2018,5.7
46956,Begíjar,mayo_2018,7.02
46957,Belalcázar,mayo_2018,11.37
46958,Belmez,mayo_2018,14.04
46959,Benacazón,mayo_2018,9.27
46960,Benahadux,mayo_2018,8.61
46961,Benahavís,mayo_2018,2.42
46962,Benalup-Casas Viejas,mayo_2018,11.54
46963,Benalúa,mayo_2018,12.45
46964,Benamaurel,mayo_2018,6.4
46965,Benamejí,mayo_2018,5.53
46966,Benamocarra,mayo_2018,6.7
46967,Bollullos de la Mitación,mayo_2018,9.12
46968,Bonares,mayo_2018,3.25
46969,Bornos,mayo_2018,8.71
46970,Bujalance,mayo_2018,7.14
46971,Burguillos,mayo_2018,9.79
46972,Cabra del Santo Cristo,mayo_2018,6.63
46973,Calañas,mayo_2018,10.01
46974,Cambil,mayo_2018,5.73
46975,Campillo de Arenas,mayo_2018,4.99
46976,Campillos,mayo_2018,8.96
46977,Canena,mayo_2018,5.95
46978,Caniles,mayo_2018,6.31
46979,Canillas de Aceituno,mayo_2018,7.16
46980,Cantillana,mayo_2018,8.11
46981,Cantoria,mayo_2018,6.51
46982,Carboneras,mayo_2018,7.94
46983,Carcabuey,mayo_2018,5.54
46984,Carrión de los Céspedes,mayo_2018,8.0
46985,Casabermeja,mayo_2018,7.1
46986,Casarabonela,mayo_2018,8.21
46987,Casares,mayo_2018,7.02
46988,Casariche,mayo_2018,5.95
46989,Castellar,mayo_2018,5.35
46990,Castellar de la Frontera,mayo_2018,10.72
46991,Castilblanco de los Arroyos,mayo_2018,11.48
46992,Castilleja de Guzmán,mayo_2018,7.71
46993,Castillo de Locubín,mayo_2018,3.64
46994,Castril,mayo_2018,4.85
46995,Castro del Río,mayo_2018,5.21
46996,Cazalla de la Sierra,mayo_2018,9.1
46997,Cazorla,mayo_2018,7.54
46998,Cañada Rosal,mayo_2018,5.02
46999,Cañete de las Torres,mayo_2018,4.61
47000,Cañete la Real,mayo_2018,8.46
47001,Cenes de la Vega,mayo_2018,10.31
47002,Chauchina,mayo_2018,8.19
47003,Chucena,mayo_2018,3.94
47004,Churriana de la Vega,mayo_2018,10.5
47005,Cijuela,mayo_2018,10.11
47006,Cogollos de la Vega,mayo_2018,9.3
47007,Colmenar,mayo_2018,8.02
47008,Constantina,mayo_2018,8.94
47009,Cortegana,mayo_2018,9.99
47010,Cortes de Baza,mayo_2018,6.21
47011,Cortes de la Frontera,mayo_2018,13.11
47012,Cuevas de San Marcos,mayo_2018,7.25
47013,Cuevas del Campo,mayo_2018,5.13
47014,Cumbres Mayores,mayo_2018,11.15
47015,Cájar,mayo_2018,7.69
47016,Cómpeta,mayo_2018,6.78
47017,Cúllar,mayo_2018,6.19
47018,Cúllar Vega,mayo_2018,9.75
47019,Dalías,mayo_2018,6.45
47020,Deifontes,mayo_2018,8.18
47021,Dos Torres,mayo_2018,9.48
47022,Doña Mencía,mayo_2018,4.46
47023,Dúrcal,mayo_2018,11.28
47024,El Bosque,mayo_2018,10.57
47025,El Burgo,mayo_2018,9.49
47026,El Campillo,mayo_2018,13.11
47027,El Carpio,mayo_2018,10.43
47028,El Cerro de Andévalo,mayo_2018,8.29
47029,El Coronil,mayo_2018,6.95
47030,El Cuervo de Sevilla,mayo_2018,11.4
47031,El Pedroso,mayo_2018,13.84
47032,El Rubio,mayo_2018,6.12
47033,El Saucejo,mayo_2018,6.25
47034,El Viso,mayo_2018,7.63
47035,Encinas Reales,mayo_2018,7.92
47036,Escacena del Campo,mayo_2018,3.99
47037,Espartinas,mayo_2018,6.79
47038,Espejo,mayo_2018,3.87
47039,Espera,mayo_2018,8.79
47040,Espiel,mayo_2018,10.38
47041,Fernán-Núñez,mayo_2018,8.21
47042,Fines,mayo_2018,10.09
47043,Fiñana,mayo_2018,7.78
47044,Frigiliana,mayo_2018,7.42
47045,Fuensanta de Martos,mayo_2018,5.15
47046,Fuente Obejuna,mayo_2018,14.21
47047,Fuente Vaqueros,mayo_2018,10.69
47048,Fuente de Piedra,mayo_2018,6.7
47049,Fuentes de Andalucía,mayo_2018,5.42
47050,Garrucha,mayo_2018,8.8
47051,Gelves,mayo_2018,9.01
47052,Gerena,mayo_2018,11.27
47053,Gilena,mayo_2018,4.54
47054,Grazalema,mayo_2018,11.01
47055,Guadahortuna,mayo_2018,10.65
47056,Guadalcanal,mayo_2018,7.18
47057,Gualchos,mayo_2018,5.99
47058,Guaro,mayo_2018,8.34
47059,Guarromán,mayo_2018,12.99
47060,Guillena,mayo_2018,11.87
47061,Gádor,mayo_2018,13.58
47062,Gójar,mayo_2018,8.21
47063,Güejar Sierra,mayo_2018,8.63
47064,Güevéjar,mayo_2018,10.67
47065,Herrera,mayo_2018,5.83
47066,Hinojos,mayo_2018,4.91
47067,Hinojosa del Duque,mayo_2018,12.26
47068,Hornachuelos,mayo_2018,6.89
47069,Huelma,mayo_2018,7.6
47070,Huesa,mayo_2018,2.89
47071,Humilladero,mayo_2018,8.43
47072,Huéscar,mayo_2018,7.9
47073,Huétor Tájar,mayo_2018,5.2
47074,Huévar del Aljarafe,mayo_2018,8.02
47075,Ibros,mayo_2018,8.01
47076,Isla Mayor,mayo_2018,6.66
47077,Iznalloz,mayo_2018,10.8
47078,Iznájar,mayo_2018,3.85
47079,Jabalquinto,mayo_2018,5.07
47080,Jabugo,mayo_2018,16.3
47081,Jamilena,mayo_2018,6.28
47082,Jimena de la Frontera,mayo_2018,9.63
47083,Jun,mayo_2018,8.4
47084,La Campana,mayo_2018,5.09
47085,La Guardia de Jaén,mayo_2018,6.36
47086,La Luisiana,mayo_2018,7.81
47087,La Mojonera,mayo_2018,7.2
47088,La Palma del Condado,mayo_2018,7.14
47089,La Puebla de los Infantes,mayo_2018,4.38
47090,La Puerta de Segura,mayo_2018,6.88
47091,La Rambla,mayo_2018,6.26
47092,La Roda de Andalucía,mayo_2018,7.24
47093,Lanjarón,mayo_2018,10.47
