,Municipio,variable,value
20465,Cabra,enero_2019,6.82
20466,Camas,enero_2019,13.65
20467,Carmona,enero_2019,10.23
20468,Cartaya,enero_2019,6.49
20469,Castilleja de la Cuesta,enero_2019,10.75
20470,Chiclana de la Frontera,enero_2019,13.13
20471,Chipiona,enero_2019,16.0
20472,Conil de la Frontera,enero_2019,11.95
20473,Coria del Río,enero_2019,11.54
20474,Coín,enero_2019,9.8
20475,Cuevas del Almanzora,enero_2019,7.54
20476,Cártama,enero_2019,9.3
20477,El Ejido,enero_2019,6.41
20478,El Puerto de Santa María,enero_2019,11.88
20479,El Viso del Alcor,enero_2019,10.9
20480,Estepa,enero_2019,8.55
20481,Estepona,enero_2019,8.78
20482,Fuengirola,enero_2019,8.09
20483,Fuente Palmera,enero_2019,6.43
20484,Gibraleón,enero_2019,9.07
20485,Gines,enero_2019,8.05
20486,Guadix,enero_2019,9.18
20487,Huércal de Almería,enero_2019,8.38
20488,Huércal-Overa,enero_2019,6.03
20489,Huétor Vega,enero_2019,8.79
20490,Illora,enero_2019,5.32
20491,Isla Cristina,enero_2019,11.73
20492,Jódar,enero_2019,3.17
20493,La Algaba,enero_2019,12.31
20494,La Carlota,enero_2019,7.69
20495,La Carolina,enero_2019,13.4
20496,La Línea de la Concepción,enero_2019,13.36
20497,La Puebla de Cazalla,enero_2019,8.68
20498,La Puebla del Río,enero_2019,12.47
20499,La Rinconada,enero_2019,11.48
20500,La Zubia,enero_2019,9.43
20501,Las Cabezas de San Juan,enero_2019,11.73
20502,Las Gabias,enero_2019,10.94
20503,Lebrija,enero_2019,10.93
20504,Lepe,enero_2019,8.55
20505,Linares,enero_2019,10.93
20506,Loja,enero_2019,7.22
20507,Lora del Río,enero_2019,7.44
20508,Los Barrios,enero_2019,10.27
20509,Los Palacios y Villafranca,enero_2019,10.54
20510,Lucena,enero_2019,9.56
20511,Mairena del Alcor,enero_2019,10.48
20512,Mairena del Aljarafe,enero_2019,8.65
20513,Mancha Real,enero_2019,4.96
20514,Maracena,enero_2019,10.37
20515,Marchena,enero_2019,8.98
20516,Martos,enero_2019,6.02
20517,Medina-Sidonia,enero_2019,14.21
20518,Mijas,enero_2019,8.55
20519,Moguer,enero_2019,5.46
20520,Montilla,enero_2019,8.15
20521,Morón de la Frontera,enero_2019,9.97
20522,Motril,enero_2019,9.5
20523,Nerja,enero_2019,11.44
20524,Níjar,enero_2019,6.43
20525,Ogíjares,enero_2019,8.25
20526,Osuna,enero_2019,8.59
20527,Palma del Río,enero_2019,6.98
20528,Peligros,enero_2019,9.65
20529,Peñarroya-Pueblonuevo,enero_2019,13.75
20530,Pilas,enero_2019,8.32
20531,Pinos Puente,enero_2019,11.52
20532,Pozoblanco,enero_2019,8.41
20533,Priego de Córdoba,enero_2019,6.59
20534,Puente Genil,enero_2019,9.61
20535,Puerto Real,enero_2019,12.84
20536,Punta Umbría,enero_2019,12.61
20537,Rincón de la Victoria,enero_2019,7.91
20538,Ronda,enero_2019,10.25
20539,Roquetas de Mar,enero_2019,8.85
20540,Rota,enero_2019,11.07
20541,Rute,enero_2019,4.66
20542,Salobreña,enero_2019,10.2
20543,San Fernando,enero_2019,11.96
20544,San Juan de Aznalfarache,enero_2019,13.49
20545,San Roque,enero_2019,10.9
20546,Sanlúcar de Barrameda,enero_2019,13.59
20547,Sanlúcar la Mayor,enero_2019,11.15
20548,Santa Fe,enero_2019,11.66
20549,Tarifa,enero_2019,12.16
20550,Tomares,enero_2019,6.87
20551,Torre del Campo,enero_2019,6.28
20552,Torredonjimeno,enero_2019,7.05
20553,Torremolinos,enero_2019,10.0
20554,Torrox,enero_2019,8.74
20555,Ubrique,enero_2019,13.29
20556,Utrera,enero_2019,13.78
20557,Valverde del Camino,enero_2019,9.15
20558,Vejer de la Frontera,enero_2019,16.71
20559,Vera,enero_2019,8.66
20560,Villacarrillo,enero_2019,3.41
20561,Villamartín,enero_2019,13.87
20562,Vélez-Málaga,enero_2019,9.37
20563,Vícar,enero_2019,7.15
20564,Álora,enero_2019,10.77
20565,Écija,enero_2019,10.04
20566,Úbeda,enero_2019,8.45
20567,Adra,febrero_2019,8.46
20568,Aguilar de la Frontera,febrero_2019,5.39
20569,Albolote,febrero_2019,9.13
20570,Albox,febrero_2019,6.55
20571,Alcalá de Guadaíra,febrero_2019,11.94
20572,Alcalá la Real,febrero_2019,4.94
20573,Alcaudete,febrero_2019,4.89
20574,Alhaurín de la Torre,febrero_2019,8.73
20575,Alhaurín el Grande,febrero_2019,9.76
20576,Aljaraque,febrero_2019,7.91
20577,Almonte,febrero_2019,7.49
20578,Almuñécar,febrero_2019,10.27
20579,Andújar,febrero_2019,10.84
20580,Antequera,febrero_2019,8.25
20581,Arahal,febrero_2019,7.06
20582,Arcos de la Frontera,febrero_2019,15.63
20583,Armilla,febrero_2019,10.69
20584,Atarfe,febrero_2019,10.38
20585,Ayamonte,febrero_2019,9.53
20586,Baena,febrero_2019,6.44
20587,Baeza,febrero_2019,7.38
20588,Bailén,febrero_2019,12.07
20589,Barbate,febrero_2019,18.29
20590,Baza,febrero_2019,8.19
20591,Benalmádena,febrero_2019,8.99
20592,Berja,febrero_2019,10.11
20593,Bollullos Par del Condado,febrero_2019,5.65
20594,Bormujos,febrero_2019,9.03
20595,Brenes,febrero_2019,7.58
20596,Cabra,febrero_2019,6.7
20597,Camas,febrero_2019,13.86
20598,Carmona,febrero_2019,10.25
20599,Cartaya,febrero_2019,5.93
20600,Castilleja de la Cuesta,febrero_2019,10.63
20601,Chiclana de la Frontera,febrero_2019,13.09
20602,Chipiona,febrero_2019,15.18
20603,Conil de la Frontera,febrero_2019,11.39
20604,Coria del Río,febrero_2019,11.34
20605,Coín,febrero_2019,9.64
20606,Cuevas del Almanzora,febrero_2019,7.45
20607,Cártama,febrero_2019,9.2
20608,El Ejido,febrero_2019,6.61
20609,El Puerto de Santa María,febrero_2019,11.82
20610,El Viso del Alcor,febrero_2019,10.92
20611,Estepa,febrero_2019,9.32
20612,Estepona,febrero_2019,8.9
20613,Fuengirola,febrero_2019,8.02
20614,Fuente Palmera,febrero_2019,6.86
20615,Gibraleón,febrero_2019,8.74
20616,Gines,febrero_2019,7.79
20617,Guadix,febrero_2019,9.31
20618,Huércal de Almería,febrero_2019,8.28
20619,Huércal-Overa,febrero_2019,5.98
20620,Huétor Vega,febrero_2019,8.75
20621,Illora,febrero_2019,5.88
20622,Isla Cristina,febrero_2019,11.16
20623,Jódar,febrero_2019,5.27
20624,La Algaba,febrero_2019,12.35
20625,La Carlota,febrero_2019,8.17
20626,La Carolina,febrero_2019,14.11
20627,La Línea de la Concepción,febrero_2019,13.57
20628,La Puebla de Cazalla,febrero_2019,9.03
20629,La Puebla del Río,febrero_2019,12.45
20630,La Rinconada,febrero_2019,11.63
20631,La Zubia,febrero_2019,9.33
20632,Las Cabezas de San Juan,febrero_2019,11.86
20633,Las Gabias,febrero_2019,10.96
20634,Lebrija,febrero_2019,10.85
20635,Lepe,febrero_2019,8.16
20636,Linares,febrero_2019,11.47
20637,Loja,febrero_2019,7.27
20638,Lora del Río,febrero_2019,7.5
20639,Los Barrios,febrero_2019,10.3
20640,Los Palacios y Villafranca,febrero_2019,10.05
20641,Lucena,febrero_2019,9.57
20642,Mairena del Alcor,febrero_2019,10.64
20643,Mairena del Aljarafe,febrero_2019,8.66
20644,Mancha Real,febrero_2019,6.34
20645,Maracena,febrero_2019,10.39
20646,Marchena,febrero_2019,9.01
20647,Martos,febrero_2019,6.75
20648,Medina-Sidonia,febrero_2019,14.24
20649,Mijas,febrero_2019,8.56
20650,Moguer,febrero_2019,4.85
20651,Montilla,febrero_2019,8.36
20652,Morón de la Frontera,febrero_2019,10.05
20653,Motril,febrero_2019,9.44
20654,Nerja,febrero_2019,10.99
20655,Níjar,febrero_2019,6.46
20656,Ogíjares,febrero_2019,8.2
20657,Osuna,febrero_2019,9.05
20658,Palma del Río,febrero_2019,6.93
20659,Peligros,febrero_2019,9.94
20660,Peñarroya-Pueblonuevo,febrero_2019,13.76
20661,Pilas,febrero_2019,8.21
20662,Pinos Puente,febrero_2019,12.15
20663,Pozoblanco,febrero_2019,8.64
20664,Priego de Córdoba,febrero_2019,6.58
20665,Puente Genil,febrero_2019,9.92
20666,Puerto Real,febrero_2019,12.87
20667,Punta Umbría,febrero_2019,11.81
20668,Rincón de la Victoria,febrero_2019,7.98
20669,Ronda,febrero_2019,10.21
20670,Roquetas de Mar,febrero_2019,8.86
20671,Rota,febrero_2019,10.86
20672,Rute,febrero_2019,4.67
20673,Salobreña,febrero_2019,9.88
20674,San Fernando,febrero_2019,11.95
20675,San Juan de Aznalfarache,febrero_2019,13.62
20676,San Roque,febrero_2019,10.92
20677,Sanlúcar de Barrameda,febrero_2019,13.25
20678,Sanlúcar la Mayor,febrero_2019,10.99
20679,Santa Fe,febrero_2019,11.92
20680,Tarifa,febrero_2019,11.76
20681,Tomares,febrero_2019,6.96
20682,Torre del Campo,febrero_2019,7.52
20683,Torredonjimeno,febrero_2019,8.5
20684,Torremolinos,febrero_2019,9.8
20685,Torrox,febrero_2019,8.68
20686,Ubrique,febrero_2019,13.23
20687,Utrera,febrero_2019,13.83
20688,Valverde del Camino,febrero_2019,8.95
20689,Vejer de la Frontera,febrero_2019,15.66
20690,Vera,febrero_2019,8.55
20691,Villacarrillo,febrero_2019,4.27
20692,Villamartín,febrero_2019,13.52
20693,Vélez-Málaga,febrero_2019,9.26
20694,Vícar,febrero_2019,7.43
20695,Álora,febrero_2019,10.85
20696,Écija,febrero_2019,10.43
20697,Úbeda,febrero_2019,9.25
20698,Adra,marzo_2019,8.65
20699,Aguilar de la Frontera,marzo_2019,5.87
20700,Albolote,marzo_2019,9.11
20701,Albox,marzo_2019,6.41
20702,Alcalá de Guadaíra,marzo_2019,11.94
20703,Alcalá la Real,marzo_2019,5.23
20704,Alcaudete,marzo_2019,6.03
20705,Alhaurín de la Torre,marzo_2019,8.6
20706,Alhaurín el Grande,marzo_2019,9.76
20707,Aljaraque,marzo_2019,7.57
20708,Almonte,marzo_2019,6.11
20709,Almuñécar,marzo_2019,9.75
20710,Andújar,marzo_2019,11.13
20711,Antequera,marzo_2019,8.42
20712,Arahal,marzo_2019,6.66
20713,Arcos de la Frontera,marzo_2019,15.4
20714,Armilla,marzo_2019,10.67
20715,Atarfe,marzo_2019,10.49
20716,Ayamonte,marzo_2019,8.71
20717,Baena,marzo_2019,6.97
20718,Baeza,marzo_2019,7.79
20719,Bailén,marzo_2019,12.13
20720,Barbate,marzo_2019,17.83
20721,Baza,marzo_2019,8.04
20722,Benalmádena,marzo_2019,8.64
20723,Berja,marzo_2019,9.93
20724,Bollullos Par del Condado,marzo_2019,4.97
20725,Bormujos,marzo_2019,8.96
20726,Brenes,marzo_2019,7.22
20727,Cabra,marzo_2019,6.93
20728,Camas,marzo_2019,13.82
20729,Carmona,marzo_2019,9.69
20730,Cartaya,marzo_2019,5.06
20731,Castilleja de la Cuesta,marzo_2019,10.28
20732,Chiclana de la Frontera,marzo_2019,12.91
20733,Chipiona,marzo_2019,15.06
20734,Conil de la Frontera,marzo_2019,10.86
20735,Coria del Río,marzo_2019,10.88
20736,Coín,marzo_2019,9.5
20737,Cuevas del Almanzora,marzo_2019,7.17
20738,Cártama,marzo_2019,9.1
20739,El Ejido,marzo_2019,6.61
20740,El Puerto de Santa María,marzo_2019,11.77
20741,El Viso del Alcor,marzo_2019,10.6
20742,Estepa,marzo_2019,9.04
20743,Estepona,marzo_2019,8.57
20744,Fuengirola,marzo_2019,7.89
20745,Fuente Palmera,marzo_2019,6.81
20746,Gibraleón,marzo_2019,7.73
20747,Gines,marzo_2019,7.65
20748,Guadix,marzo_2019,9.41
20749,Huércal de Almería,marzo_2019,8.38
20750,Huércal-Overa,marzo_2019,5.76
20751,Huétor Vega,marzo_2019,8.52
20752,Illora,marzo_2019,5.69
20753,Isla Cristina,marzo_2019,10.15
20754,Jódar,marzo_2019,5.08
20755,La Algaba,marzo_2019,12.04
20756,La Carlota,marzo_2019,7.84
20757,La Carolina,marzo_2019,14.99
20758,La Línea de la Concepción,marzo_2019,13.79
20759,La Puebla de Cazalla,marzo_2019,8.82
20760,La Puebla del Río,marzo_2019,12.25
20761,La Rinconada,marzo_2019,11.31
20762,La Zubia,marzo_2019,9.29
20763,Las Cabezas de San Juan,marzo_2019,11.24
20764,Las Gabias,marzo_2019,10.88
20765,Lebrija,marzo_2019,10.54
20766,Lepe,marzo_2019,6.89
20767,Linares,marzo_2019,11.78
20768,Loja,marzo_2019,6.92
20769,Lora del Río,marzo_2019,7.37
20770,Los Barrios,marzo_2019,10.19
20771,Los Palacios y Villafranca,marzo_2019,10.02
20772,Lucena,marzo_2019,9.75
20773,Mairena del Alcor,marzo_2019,10.46
20774,Mairena del Aljarafe,marzo_2019,8.58
20775,Mancha Real,marzo_2019,6.61
20776,Maracena,marzo_2019,10.33
20777,Marchena,marzo_2019,8.94
20778,Martos,marzo_2019,7.39
20779,Medina-Sidonia,marzo_2019,13.67
20780,Mijas,marzo_2019,8.45
20781,Moguer,marzo_2019,4.15
20782,Montilla,marzo_2019,8.59
20783,Morón de la Frontera,marzo_2019,9.99
20784,Motril,marzo_2019,9.55
20785,Nerja,marzo_2019,10.51
20786,Níjar,marzo_2019,6.49
20787,Ogíjares,marzo_2019,8.09
20788,Osuna,marzo_2019,8.95
20789,Palma del Río,marzo_2019,6.79
20790,Peligros,marzo_2019,9.7
20791,Peñarroya-Pueblonuevo,marzo_2019,13.8
20792,Pilas,marzo_2019,7.21
20793,Pinos Puente,marzo_2019,12.01
20794,Pozoblanco,marzo_2019,9.09
20795,Priego de Córdoba,marzo_2019,6.86
20796,Puente Genil,marzo_2019,10.29
20797,Puerto Real,marzo_2019,12.14
20798,Punta Umbría,marzo_2019,10.88
20799,Rincón de la Victoria,marzo_2019,7.96
20800,Ronda,marzo_2019,9.85
20801,Roquetas de Mar,marzo_2019,8.65
20802,Rota,marzo_2019,10.65
20803,Rute,marzo_2019,4.74
20804,Salobreña,marzo_2019,9.99
20805,San Fernando,marzo_2019,11.81
20806,San Juan de Aznalfarache,marzo_2019,13.47
20807,San Roque,marzo_2019,10.67
20808,Sanlúcar de Barrameda,marzo_2019,13.2
20809,Sanlúcar la Mayor,marzo_2019,10.64
20810,Santa Fe,marzo_2019,11.73
20811,Tarifa,marzo_2019,11.07
20812,Tomares,marzo_2019,6.99
20813,Torre del Campo,marzo_2019,7.5
20814,Torredonjimeno,marzo_2019,8.75
20815,Torremolinos,marzo_2019,9.43
20816,Torrox,marzo_2019,8.12
20817,Ubrique,marzo_2019,13.27
20818,Utrera,marzo_2019,13.7
20819,Valverde del Camino,marzo_2019,8.66
20820,Vejer de la Frontera,marzo_2019,15.29
20821,Vera,marzo_2019,8.43
20822,Villacarrillo,marzo_2019,4.51
20823,Villamartín,marzo_2019,13.3
20824,Vélez-Málaga,marzo_2019,9.18
20825,Vícar,marzo_2019,7.63
20826,Álora,marzo_2019,10.44
20827,Écija,marzo_2019,10.2
20828,Úbeda,marzo_2019,9.65
20829,Adra,abril_2019,9.47
20830,Aguilar de la Frontera,abril_2019,6.2
20831,Albolote,abril_2019,8.86
20832,Albox,abril_2019,6.29
20833,Alcalá de Guadaíra,abril_2019,11.56
20834,Alcalá la Real,abril_2019,4.98
20835,Alcaudete,abril_2019,5.72
20836,Alhaurín de la Torre,abril_2019,8.26
20837,Alhaurín el Grande,abril_2019,9.4
20838,Aljaraque,abril_2019,6.96
20839,Almonte,abril_2019,5.54
20840,Almuñécar,abril_2019,9.03
20841,Andújar,abril_2019,10.92
20842,Antequera,abril_2019,8.02
20843,Arahal,abril_2019,6.37
20844,Arcos de la Frontera,abril_2019,14.53
20845,Armilla,abril_2019,10.4
20846,Atarfe,abril_2019,10.5
20847,Ayamonte,abril_2019,7.58
20848,Baena,abril_2019,7.17
20849,Baeza,abril_2019,7.64
20850,Bailén,abril_2019,11.78
20851,Barbate,abril_2019,15.88
20852,Baza,abril_2019,7.87
20853,Benalmádena,abril_2019,7.93
20854,Berja,abril_2019,10.06
20855,Bollullos Par del Condado,abril_2019,4.42
20856,Bormujos,abril_2019,8.65
20857,Brenes,abril_2019,6.66
20858,Cabra,abril_2019,7.11
20859,Camas,abril_2019,13.43
20860,Carmona,abril_2019,9.56
20861,Cartaya,abril_2019,4.38
20862,Castilleja de la Cuesta,abril_2019,9.68
20863,Chiclana de la Frontera,abril_2019,12.38
20864,Chipiona,abril_2019,13.88
20865,Conil de la Frontera,abril_2019,9.09
20866,Coria del Río,abril_2019,10.65
20867,Coín,abril_2019,9.18
20868,Cuevas del Almanzora,abril_2019,6.89
20869,Cártama,abril_2019,8.58
20870,El Ejido,abril_2019,6.9
20871,El Puerto de Santa María,abril_2019,11.14
20872,El Viso del Alcor,abril_2019,10.32
20873,Estepa,abril_2019,8.91
20874,Estepona,abril_2019,7.86
20875,Fuengirola,abril_2019,7.35
20876,Fuente Palmera,abril_2019,6.62
20877,Gibraleón,abril_2019,7.15
20878,Gines,abril_2019,7.28
20879,Guadix,abril_2019,9.07
20880,Huércal de Almería,abril_2019,8.42
20881,Huércal-Overa,abril_2019,5.63
20882,Huétor Vega,abril_2019,8.61
20883,Illora,abril_2019,5.55
20884,Isla Cristina,abril_2019,9.34
20885,Jódar,abril_2019,5.03
20886,La Algaba,abril_2019,11.85
20887,La Carlota,abril_2019,7.63
20888,La Carolina,abril_2019,14.74
20889,La Línea de la Concepción,abril_2019,13.6
20890,La Puebla de Cazalla,abril_2019,8.62
20891,La Puebla del Río,abril_2019,11.42
20892,La Rinconada,abril_2019,10.68
20893,La Zubia,abril_2019,8.98
20894,Las Cabezas de San Juan,abril_2019,10.85
20895,Las Gabias,abril_2019,10.49
20896,Lebrija,abril_2019,10.15
20897,Lepe,abril_2019,6.19
20898,Linares,abril_2019,11.44
20899,Loja,abril_2019,6.82
20900,Lora del Río,abril_2019,6.97
20901,Los Barrios,abril_2019,9.94
20902,Los Palacios y Villafranca,abril_2019,9.82
20903,Lucena,abril_2019,9.7
20904,Mairena del Alcor,abril_2019,10.01
20905,Mairena del Aljarafe,abril_2019,8.25
20906,Mancha Real,abril_2019,6.58
20907,Maracena,abril_2019,10.31
20908,Marchena,abril_2019,8.71
20909,Martos,abril_2019,7.25
20910,Medina-Sidonia,abril_2019,13.0
20911,Mijas,abril_2019,8.06
20912,Moguer,abril_2019,3.85
20913,Montilla,abril_2019,8.31
20914,Morón de la Frontera,abril_2019,9.7
20915,Motril,abril_2019,9.53
20916,Nerja,abril_2019,9.5
20917,Níjar,abril_2019,6.14
20918,Ogíjares,abril_2019,7.6
20919,Osuna,abril_2019,9.06
20920,Palma del Río,abril_2019,6.54
20921,Peligros,abril_2019,9.52
20922,Peñarroya-Pueblonuevo,abril_2019,13.35
20923,Pilas,abril_2019,6.52
20924,Pinos Puente,abril_2019,11.86
20925,Pozoblanco,abril_2019,8.68
20926,Priego de Córdoba,abril_2019,7.02
20927,Puente Genil,abril_2019,10.32
20928,Puerto Real,abril_2019,12.4
20929,Punta Umbría,abril_2019,9.38
20930,Rincón de la Victoria,abril_2019,7.58
20931,Ronda,abril_2019,9.6
20932,Roquetas de Mar,abril_2019,8.61
20933,Rota,abril_2019,10.06
20934,Rute,abril_2019,5.02
20935,Salobreña,abril_2019,9.65
20936,San Fernando,abril_2019,11.61
20937,San Juan de Aznalfarache,abril_2019,12.82
20938,San Roque,abril_2019,10.52
20939,Sanlúcar de Barrameda,abril_2019,12.53
20940,Sanlúcar la Mayor,abril_2019,10.41
20941,Santa Fe,abril_2019,11.39
20942,Tarifa,abril_2019,9.29
20943,Tomares,abril_2019,6.58
20944,Torre del Campo,abril_2019,7.16
20945,Torredonjimeno,abril_2019,8.62
20946,Torremolinos,abril_2019,8.74
20947,Torrox,abril_2019,8.01
20948,Ubrique,abril_2019,12.92
20949,Utrera,abril_2019,13.13
20950,Valverde del Camino,abril_2019,8.08
20951,Vejer de la Frontera,abril_2019,13.96
20952,Vera,abril_2019,7.86
20953,Villacarrillo,abril_2019,4.78
20954,Villamartín,abril_2019,12.49
20955,Vélez-Málaga,abril_2019,8.82
20956,Vícar,abril_2019,8.07
20957,Álora,abril_2019,10.2
20958,Écija,abril_2019,9.84
20959,Úbeda,abril_2019,9.34
20960,Adra,mayo_2019,9.83
20961,Aguilar de la Frontera,mayo_2019,5.62
20962,Albolote,mayo_2019,8.75
20963,Albox,mayo_2019,6.08
20964,Alcalá de Guadaíra,mayo_2019,11.01
20965,Alcalá la Real,mayo_2019,4.75
20966,Alcaudete,mayo_2019,5.52
20967,Alhaurín de la Torre,mayo_2019,7.9
20968,Alhaurín el Grande,mayo_2019,9.21
20969,Aljaraque,mayo_2019,7.09
20970,Almonte,mayo_2019,6.55
20971,Almuñécar,mayo_2019,8.71
20972,Andújar,mayo_2019,10.67
20973,Antequera,mayo_2019,7.76
20974,Arahal,mayo_2019,6.15
20975,Arcos de la Frontera,mayo_2019,13.7
20976,Armilla,mayo_2019,10.32
20977,Atarfe,mayo_2019,10.28
20978,Ayamonte,mayo_2019,7.3
20979,Baena,mayo_2019,6.81
20980,Baeza,mayo_2019,7.58
20981,Bailén,mayo_2019,11.41
20982,Barbate,mayo_2019,14.85
20983,Baza,mayo_2019,7.61
20984,Benalmádena,mayo_2019,7.45
20985,Berja,mayo_2019,10.18
20986,Bollullos Par del Condado,mayo_2019,4.42
20987,Bormujos,mayo_2019,8.34
20988,Brenes,mayo_2019,6.43
20989,Cabra,mayo_2019,7.06
20990,Camas,mayo_2019,13.24
20991,Carmona,mayo_2019,9.08
20992,Cartaya,mayo_2019,4.54
20993,Castilleja de la Cuesta,mayo_2019,9.5
20994,Chiclana de la Frontera,mayo_2019,11.83
20995,Chipiona,mayo_2019,12.72
20996,Conil de la Frontera,mayo_2019,8.3
20997,Coria del Río,mayo_2019,10.33
20998,Coín,mayo_2019,8.94
20999,Cuevas del Almanzora,mayo_2019,6.4
21000,Cártama,mayo_2019,8.24
21001,El Ejido,mayo_2019,7.85
21002,El Puerto de Santa María,mayo_2019,10.81
21003,El Viso del Alcor,mayo_2019,10.09
21004,Estepa,mayo_2019,8.56
21005,Estepona,mayo_2019,7.39
21006,Fuengirola,mayo_2019,7.08
21007,Fuente Palmera,mayo_2019,5.86
21008,Gibraleón,mayo_2019,7.34
21009,Gines,mayo_2019,7.12
21010,Guadix,mayo_2019,8.74
21011,Huércal de Almería,mayo_2019,8.37
21012,Huércal-Overa,mayo_2019,5.43
21013,Huétor Vega,mayo_2019,8.23
21014,Illora,mayo_2019,5.57
21015,Isla Cristina,mayo_2019,9.78
21016,Jódar,mayo_2019,4.51
21017,La Algaba,mayo_2019,11.58
21018,La Carlota,mayo_2019,7.04
21019,La Carolina,mayo_2019,14.37
21020,La Línea de la Concepción,mayo_2019,13.34
21021,La Puebla de Cazalla,mayo_2019,8.2
21022,La Puebla del Río,mayo_2019,11.27
21023,La Rinconada,mayo_2019,10.22
21024,La Zubia,mayo_2019,8.78
21025,Las Cabezas de San Juan,mayo_2019,10.34
21026,Las Gabias,mayo_2019,10.54
21027,Lebrija,mayo_2019,9.37
21028,Lepe,mayo_2019,6.71
21029,Linares,mayo_2019,11.1
21030,Loja,mayo_2019,6.96
21031,Lora del Río,mayo_2019,6.43
21032,Los Barrios,mayo_2019,9.6
21033,Los Palacios y Villafranca,mayo_2019,9.33
21034,Lucena,mayo_2019,9.32
21035,Mairena del Alcor,mayo_2019,9.28
21036,Mairena del Aljarafe,mayo_2019,8.19
21037,Mancha Real,mayo_2019,6.64
21038,Maracena,mayo_2019,9.94
21039,Marchena,mayo_2019,8.39
21040,Martos,mayo_2019,6.76
21041,Medina-Sidonia,mayo_2019,12.32
21042,Mijas,mayo_2019,7.66
21043,Moguer,mayo_2019,4.59
21044,Montilla,mayo_2019,8.12
21045,Morón de la Frontera,mayo_2019,9.35
21046,Motril,mayo_2019,9.24
21047,Nerja,mayo_2019,8.72
21048,Níjar,mayo_2019,6.61
21049,Ogíjares,mayo_2019,7.62
21050,Osuna,mayo_2019,8.88
21051,Palma del Río,mayo_2019,6.18
21052,Peligros,mayo_2019,9.48
21053,Peñarroya-Pueblonuevo,mayo_2019,13.13
21054,Pilas,mayo_2019,6.53
21055,Pinos Puente,mayo_2019,11.4
21056,Pozoblanco,mayo_2019,8.59
21057,Priego de Córdoba,mayo_2019,6.95
21058,Puente Genil,mayo_2019,9.78
21059,Puerto Real,mayo_2019,12.29
21060,Punta Umbría,mayo_2019,9.24
21061,Rincón de la Victoria,mayo_2019,7.24
21062,Ronda,mayo_2019,9.4
21063,Roquetas de Mar,mayo_2019,9.05
21064,Rota,mayo_2019,9.54
21065,Rute,mayo_2019,5.18
21066,Salobreña,mayo_2019,9.18
21067,San Fernando,mayo_2019,11.5
21068,San Juan de Aznalfarache,mayo_2019,12.42
21069,San Roque,mayo_2019,10.52
21070,Sanlúcar de Barrameda,mayo_2019,11.94
21071,Sanlúcar la Mayor,mayo_2019,10.18
21072,Santa Fe,mayo_2019,11.27
21073,Tarifa,mayo_2019,9.03
21074,Tomares,mayo_2019,6.38
21075,Torre del Campo,mayo_2019,7.07
21076,Torredonjimeno,mayo_2019,8.37
21077,Torremolinos,mayo_2019,8.25
21078,Torrox,mayo_2019,7.71
21079,Ubrique,mayo_2019,12.52
21080,Utrera,mayo_2019,12.52
21081,Valverde del Camino,mayo_2019,8.17
21082,Vejer de la Frontera,mayo_2019,13.32
21083,Vera,mayo_2019,7.37
21084,Villacarrillo,mayo_2019,4.73
21085,Villamartín,mayo_2019,11.83
21086,Vélez-Málaga,mayo_2019,8.79
21087,Vícar,mayo_2019,9.24
21088,Álora,mayo_2019,10.0
21089,Écija,mayo_2019,9.49
21090,Úbeda,mayo_2019,9.22
21091,Adra,junio_2019,10.8
21092,Aguilar de la Frontera,junio_2019,5.92
21093,Albolote,junio_2019,8.61
21094,Albox,junio_2019,5.97
21095,Alcalá de Guadaíra,junio_2019,11.04
21096,Alcalá la Real,junio_2019,4.83
21097,Alcaudete,junio_2019,5.45
21098,Alhaurín de la Torre,junio_2019,7.77
21099,Alhaurín el Grande,junio_2019,9.22
21100,Aljaraque,junio_2019,7.05
21101,Almonte,junio_2019,11.85
21102,Almuñécar,junio_2019,7.89
21103,Andújar,junio_2019,10.7
21104,Antequera,junio_2019,7.62
21105,Arahal,junio_2019,6.1
21106,Arcos de la Frontera,junio_2019,13.82
21107,Armilla,junio_2019,10.15
21108,Atarfe,junio_2019,10.16
21109,Ayamonte,junio_2019,6.7
21110,Baena,junio_2019,6.88
21111,Baeza,junio_2019,7.49
21112,Bailén,junio_2019,11.39
21113,Barbate,junio_2019,13.25
21114,Baza,junio_2019,7.61
21115,Benalmádena,junio_2019,6.98
21116,Berja,junio_2019,11.11
21117,Bollullos Par del Condado,junio_2019,5.37
21118,Bormujos,junio_2019,8.32
21119,Brenes,junio_2019,7.22
21120,Cabra,junio_2019,7.1
21121,Camas,junio_2019,12.95
21122,Carmona,junio_2019,9.29
21123,Cartaya,junio_2019,6.19
21124,Castilleja de la Cuesta,junio_2019,9.35
21125,Chiclana de la Frontera,junio_2019,11.44
21126,Chipiona,junio_2019,11.44
21127,Conil de la Frontera,junio_2019,7.27
21128,Coria del Río,junio_2019,10.35
21129,Coín,junio_2019,8.79
21130,Cuevas del Almanzora,junio_2019,6.29
21131,Cártama,junio_2019,8.11
21132,El Ejido,junio_2019,8.59
21133,El Puerto de Santa María,junio_2019,10.4
21134,El Viso del Alcor,junio_2019,10.32
21135,Estepa,junio_2019,8.38
21136,Estepona,junio_2019,6.83
21137,Fuengirola,junio_2019,6.71
21138,Fuente Palmera,junio_2019,6.17
21139,Gibraleón,junio_2019,8.41
