,Sexo,Municipios,País de nacimiento,Total,Año
1435,Ambos sexos,Higuera de la Sierra,Total Europa,20.0,2016
1436,Ambos sexos,Higuera de la Sierra,Total Europa,17.0,2017
1437,Ambos sexos,Higuera de la Sierra,Total Europa,17.0,2018
1438,Ambos sexos,Higuera de la Sierra,Total Europa,19.0,2019
1439,Ambos sexos,Paymogo,Europa,14,1998
1440,Ambos sexos,Paymogo,Europa,13,1999
1441,Ambos sexos,Paymogo,Europa,15,2000
1442,Ambos sexos,Paymogo,Europa,25,2001
1443,Ambos sexos,Paymogo,Total Unión Europea,19,2002
1444,Ambos sexos,Paymogo,Total Europa,38.0,2004
1445,Ambos sexos,Paymogo,Total Europa,36.0,2005
1446,Ambos sexos,Paymogo,Total Europa,38.0,2006
1447,Ambos sexos,Paymogo,Total Europa,45.0,2007
1448,Ambos sexos,Paymogo,Total Europa,60.0,2008
1449,Ambos sexos,Paymogo,Total Europa,61.0,2009
1450,Ambos sexos,Paymogo,Total Europa,64.0,2010
1451,Ambos sexos,Paymogo,Total Europa,64.0,2011
1452,Ambos sexos,Paymogo,Total Europa,62.0,2012
1453,Ambos sexos,Paymogo,Total Europa,41.0,2013
1454,Ambos sexos,Paymogo,Total Europa,44.0,2014
1455,Ambos sexos,Paymogo,Total Europa,41.0,2015
1456,Ambos sexos,Paymogo,Total Europa,31.0,2016
1457,Ambos sexos,Paymogo,Total Europa,30.0,2017
1458,Ambos sexos,Paymogo,Total Europa,29.0,2018
1459,Ambos sexos,Paymogo,Total Europa,42.0,2019
1460,Ambos sexos,Rosal de la Frontera,Europa,50,1998
1461,Ambos sexos,Rosal de la Frontera,Europa,49,1999
1462,Ambos sexos,Rosal de la Frontera,Europa,56,2000
1463,Ambos sexos,Rosal de la Frontera,Europa,57,2001
1464,Ambos sexos,Rosal de la Frontera,Total Unión Europea,56,2002
1465,Ambos sexos,Rosal de la Frontera,Total Europa,130.0,2004
1466,Ambos sexos,Rosal de la Frontera,Total Europa,157.0,2005
1467,Ambos sexos,Rosal de la Frontera,Total Europa,170.0,2006
1468,Ambos sexos,Rosal de la Frontera,Total Europa,179.0,2007
1469,Ambos sexos,Rosal de la Frontera,Total Europa,206.0,2008
1470,Ambos sexos,Rosal de la Frontera,Total Europa,215.0,2009
1471,Ambos sexos,Rosal de la Frontera,Total Europa,212.0,2010
1472,Ambos sexos,Rosal de la Frontera,Total Europa,239.0,2011
1473,Ambos sexos,Rosal de la Frontera,Total Europa,241.0,2012
1474,Ambos sexos,Rosal de la Frontera,Total Europa,188.0,2013
1475,Ambos sexos,Rosal de la Frontera,Total Europa,168.0,2014
1476,Ambos sexos,Rosal de la Frontera,Total Europa,157.0,2015
1477,Ambos sexos,Rosal de la Frontera,Total Europa,153.0,2016
1478,Ambos sexos,Rosal de la Frontera,Total Europa,123.0,2017
1479,Ambos sexos,Rosal de la Frontera,Total Europa,122.0,2018
1480,Ambos sexos,Rosal de la Frontera,Total Europa,109.0,2019
1481,Ambos sexos,Santa Bárbara de Casa,Europa,20,1998
1482,Ambos sexos,Santa Bárbara de Casa,Europa,20,1999
1483,Ambos sexos,Santa Bárbara de Casa,Europa,19,2000
1484,Ambos sexos,Santa Bárbara de Casa,Europa,19,2001
1485,Ambos sexos,Santa Bárbara de Casa,Total Unión Europea,18,2002
1486,Ambos sexos,Santa Bárbara de Casa,Total Europa,26.0,2004
1487,Ambos sexos,Santa Bárbara de Casa,Total Europa,27.0,2005
1488,Ambos sexos,Santa Bárbara de Casa,Total Europa,26.0,2006
1489,Ambos sexos,Santa Bárbara de Casa,Total Europa,46.0,2007
1490,Ambos sexos,Santa Bárbara de Casa,Total Europa,80.0,2008
1491,Ambos sexos,Santa Bárbara de Casa,Total Europa,82.0,2009
1492,Ambos sexos,Santa Bárbara de Casa,Total Europa,71.0,2010
1493,Ambos sexos,Santa Bárbara de Casa,Total Europa,70.0,2011
1494,Ambos sexos,Santa Bárbara de Casa,Total Europa,65.0,2012
1495,Ambos sexos,Santa Bárbara de Casa,Total Europa,54.0,2013
1496,Ambos sexos,Santa Bárbara de Casa,Total Europa,43.0,2014
1497,Ambos sexos,Santa Bárbara de Casa,Total Europa,43.0,2015
1498,Ambos sexos,Santa Bárbara de Casa,Total Europa,29.0,2016
1499,Ambos sexos,Santa Bárbara de Casa,Total Europa,28.0,2017
1500,Ambos sexos,Santa Bárbara de Casa,Total Europa,25.0,2018
1501,Ambos sexos,Santa Bárbara de Casa,Total Europa,22.0,2019
1502,Ambos sexos,Albanchez de Mágina,Europa,0,2001
1503,Ambos sexos,Albanchez de Mágina,Total Unión Europea,0,2002
1504,Ambos sexos,Albanchez de Mágina,Total Europa,2.0,2004
1505,Ambos sexos,Albanchez de Mágina,Total Europa,2.0,2005
1506,Ambos sexos,Albanchez de Mágina,Total Europa,2.0,2006
1507,Ambos sexos,Albanchez de Mágina,Total Europa,2.0,2007
1508,Ambos sexos,Albanchez de Mágina,Total Europa,0.0,2008
1509,Ambos sexos,Albanchez de Mágina,Total Europa,0.0,2009
1510,Ambos sexos,Albanchez de Mágina,Total Europa,4.0,2010
1511,Ambos sexos,Albanchez de Mágina,Total Europa,3.0,2011
1512,Ambos sexos,Albanchez de Mágina,Total Europa,3.0,2012
1513,Ambos sexos,Albanchez de Mágina,Total Europa,2.0,2013
1514,Ambos sexos,Albanchez de Mágina,Total Europa,4.0,2014
1515,Ambos sexos,Albanchez de Mágina,Total Europa,6.0,2015
1516,Ambos sexos,Albanchez de Mágina,Total Europa,5.0,2016
1517,Ambos sexos,Albanchez de Mágina,Total Europa,7.0,2017
1518,Ambos sexos,Albanchez de Mágina,Total Europa,8.0,2018
1519,Ambos sexos,Albanchez de Mágina,Total Europa,7.0,2019
1520,Ambos sexos,Arquillos,Europa,1,1998
1521,Ambos sexos,Arquillos,Europa,1,1999
1522,Ambos sexos,Arquillos,Europa,1,2000
1523,Ambos sexos,Arquillos,Europa,1,2001
1524,Ambos sexos,Arquillos,Total Unión Europea,1,2002
1525,Ambos sexos,Arquillos,Total Europa,13.0,2004
1526,Ambos sexos,Arquillos,Total Europa,13.0,2005
1527,Ambos sexos,Arquillos,Total Europa,19.0,2006
1528,Ambos sexos,Arquillos,Total Europa,25.0,2007
1529,Ambos sexos,Arquillos,Total Europa,25.0,2008
1530,Ambos sexos,Arquillos,Total Europa,29.0,2009
1531,Ambos sexos,Arquillos,Total Europa,33.0,2010
1532,Ambos sexos,Arquillos,Total Europa,30.0,2011
1533,Ambos sexos,Arquillos,Total Europa,24.0,2012
1534,Ambos sexos,Arquillos,Total Europa,22.0,2013
1535,Ambos sexos,Arquillos,Total Europa,12.0,2014
1536,Ambos sexos,Arquillos,Total Europa,11.0,2015
1537,Ambos sexos,Arquillos,Total Europa,11.0,2016
1538,Ambos sexos,Arquillos,Total Europa,12.0,2017
1539,Ambos sexos,Arquillos,Total Europa,12.0,2018
1540,Ambos sexos,Arquillos,Total Europa,10.0,2019
1541,Ambos sexos,Bélmez de la Moraleda,Europa,0,1998
1542,Ambos sexos,Bélmez de la Moraleda,Europa,0,1999
1543,Ambos sexos,Bélmez de la Moraleda,Europa,0,2000
1544,Ambos sexos,Bélmez de la Moraleda,Europa,1,2001
1545,Ambos sexos,Bélmez de la Moraleda,Total Unión Europea,0,2002
1546,Ambos sexos,Bélmez de la Moraleda,Total Europa,21.0,2006
1547,Ambos sexos,Bélmez de la Moraleda,Total Europa,15.0,2007
1548,Ambos sexos,Bélmez de la Moraleda,Total Europa,18.0,2008
1549,Ambos sexos,Bélmez de la Moraleda,Total Europa,11.0,2009
1550,Ambos sexos,Bélmez de la Moraleda,Total Europa,7.0,2010
1551,Ambos sexos,Bélmez de la Moraleda,Total Europa,6.0,2011
1552,Ambos sexos,Bélmez de la Moraleda,Total Europa,10.0,2012
1553,Ambos sexos,Bélmez de la Moraleda,Total Europa,9.0,2013
1554,Ambos sexos,Bélmez de la Moraleda,Total Europa,7.0,2014
1555,Ambos sexos,Bélmez de la Moraleda,Total Europa,9.0,2015
1556,Ambos sexos,Bélmez de la Moraleda,Total Europa,12.0,2016
1557,Ambos sexos,Bélmez de la Moraleda,Total Europa,12.0,2017
1558,Ambos sexos,Bélmez de la Moraleda,Total Europa,12.0,2018
1559,Ambos sexos,Bélmez de la Moraleda,Total Europa,12.0,2019
1560,Ambos sexos,Cárcheles,Europa,4,1998
1561,Ambos sexos,Cárcheles,Europa,4,1999
1562,Ambos sexos,Cárcheles,Europa,0,2000
1563,Ambos sexos,Cárcheles,Europa,0,2001
1564,Ambos sexos,Cárcheles,Total Unión Europea,0,2002
1565,Ambos sexos,Cárcheles,Total Europa,6.0,2004
1566,Ambos sexos,Cárcheles,Total Europa,13.0,2005
1567,Ambos sexos,Cárcheles,Total Europa,11.0,2006
1568,Ambos sexos,Cárcheles,Total Europa,16.0,2007
1569,Ambos sexos,Cárcheles,Total Europa,16.0,2008
1570,Ambos sexos,Cárcheles,Total Europa,17.0,2009
1571,Ambos sexos,Cárcheles,Total Europa,21.0,2010
1572,Ambos sexos,Cárcheles,Total Europa,17.0,2011
1573,Ambos sexos,Cárcheles,Total Europa,17.0,2012
1574,Ambos sexos,Cárcheles,Total Europa,16.0,2013
1575,Ambos sexos,Cárcheles,Total Europa,10.0,2014
1576,Ambos sexos,Cárcheles,Total Europa,12.0,2015
1577,Ambos sexos,Cárcheles,Total Europa,12.0,2016
1578,Ambos sexos,Cárcheles,Total Europa,15.0,2017
1579,Ambos sexos,Cárcheles,Total Europa,15.0,2018
1580,Ambos sexos,Cárcheles,Total Europa,20.0,2019
1581,Ambos sexos,Chiclana de Segura,Europa,0,1998
1582,Ambos sexos,Chiclana de Segura,Europa,0,1999
1583,Ambos sexos,Chiclana de Segura,Europa,0,2000
1584,Ambos sexos,Chiclana de Segura,Europa,0,2001
1585,Ambos sexos,Chiclana de Segura,Total Unión Europea,0,2002
1586,Ambos sexos,Chiclana de Segura,Total Europa,6.0,2004
1587,Ambos sexos,Chiclana de Segura,Total Europa,1.0,2005
1588,Ambos sexos,Chiclana de Segura,Total Europa,24.0,2006
1589,Ambos sexos,Chiclana de Segura,Total Europa,18.0,2007
1590,Ambos sexos,Chiclana de Segura,Total Europa,69.0,2008
1591,Ambos sexos,Chiclana de Segura,Total Europa,69.0,2009
1592,Ambos sexos,Chiclana de Segura,Total Europa,68.0,2010
1593,Ambos sexos,Chiclana de Segura,Total Europa,71.0,2011
1594,Ambos sexos,Chiclana de Segura,Total Europa,77.0,2012
1595,Ambos sexos,Chiclana de Segura,Total Europa,29.0,2013
1596,Ambos sexos,Chiclana de Segura,Total Europa,19.0,2014
1597,Ambos sexos,Chiclana de Segura,Total Europa,14.0,2015
1598,Ambos sexos,Chiclana de Segura,Total Europa,13.0,2016
1599,Ambos sexos,Chiclana de Segura,Total Europa,23.0,2017
1600,Ambos sexos,Chiclana de Segura,Total Europa,24.0,2018
1601,Ambos sexos,Chiclana de Segura,Total Europa,26.0,2019
1602,Ambos sexos,Chilluévar,Europa,0,2000
1603,Ambos sexos,Chilluévar,Europa,1,2001
1604,Ambos sexos,Chilluévar,Total Unión Europea,2,2002
1605,Ambos sexos,Chilluévar,Total Europa,10.0,2006
1606,Ambos sexos,Chilluévar,Total Europa,12.0,2007
1607,Ambos sexos,Chilluévar,Total Europa,12.0,2008
1608,Ambos sexos,Chilluévar,Total Europa,12.0,2009
1609,Ambos sexos,Chilluévar,Total Europa,17.0,2010
1610,Ambos sexos,Chilluévar,Total Europa,17.0,2011
1611,Ambos sexos,Chilluévar,Total Europa,12.0,2012
1612,Ambos sexos,Chilluévar,Total Europa,11.0,2013
1613,Ambos sexos,Chilluévar,Total Europa,13.0,2014
1614,Ambos sexos,Chilluévar,Total Europa,12.0,2015
1615,Ambos sexos,Chilluévar,Total Europa,11.0,2016
1616,Ambos sexos,Chilluévar,Total Europa,12.0,2017
1617,Ambos sexos,Chilluévar,Total Europa,15.0,2018
1618,Ambos sexos,Chilluévar,Total Europa,15.0,2019
1619,Ambos sexos,Frailes,Europa,0,1998
1620,Ambos sexos,Frailes,Europa,0,1999
1621,Ambos sexos,Frailes,Europa,0,2000
1622,Ambos sexos,Frailes,Europa,0,2001
1623,Ambos sexos,Frailes,Total Unión Europea,0,2002
1624,Ambos sexos,Frailes,Total Europa,1.0,2004
1625,Ambos sexos,Frailes,Total Europa,19.0,2005
1626,Ambos sexos,Frailes,Total Europa,30.0,2006
1627,Ambos sexos,Frailes,Total Europa,33.0,2007
1628,Ambos sexos,Frailes,Total Europa,75.0,2008
1629,Ambos sexos,Frailes,Total Europa,77.0,2009
1630,Ambos sexos,Frailes,Total Europa,81.0,2010
1631,Ambos sexos,Frailes,Total Europa,82.0,2011
1632,Ambos sexos,Frailes,Total Europa,104.0,2012
1633,Ambos sexos,Frailes,Total Europa,64.0,2013
1634,Ambos sexos,Frailes,Total Europa,56.0,2014
1635,Ambos sexos,Frailes,Total Europa,56.0,2015
1636,Ambos sexos,Frailes,Total Europa,62.0,2016
1637,Ambos sexos,Frailes,Total Europa,57.0,2017
1638,Ambos sexos,Frailes,Total Europa,49.0,2018
1639,Ambos sexos,Frailes,Total Europa,57.0,2019
1640,Ambos sexos,Fuerte del Rey,Europa,0,1998
1641,Ambos sexos,Fuerte del Rey,Europa,0,1999
1642,Ambos sexos,Fuerte del Rey,Europa,0,2000
1643,Ambos sexos,Fuerte del Rey,Europa,0,2001
1644,Ambos sexos,Fuerte del Rey,Total Unión Europea,0,2002
1645,Ambos sexos,Fuerte del Rey,Total Europa,4.0,2004
1646,Ambos sexos,Fuerte del Rey,Total Europa,5.0,2005
1647,Ambos sexos,Fuerte del Rey,Total Europa,6.0,2006
1648,Ambos sexos,Fuerte del Rey,Total Europa,5.0,2007
1649,Ambos sexos,Fuerte del Rey,Total Europa,5.0,2008
1650,Ambos sexos,Fuerte del Rey,Total Europa,10.0,2009
1651,Ambos sexos,Fuerte del Rey,Total Europa,10.0,2010
1652,Ambos sexos,Fuerte del Rey,Total Europa,15.0,2011
1653,Ambos sexos,Fuerte del Rey,Total Europa,12.0,2012
1654,Ambos sexos,Fuerte del Rey,Total Europa,12.0,2013
1655,Ambos sexos,Fuerte del Rey,Total Europa,7.0,2014
1656,Ambos sexos,Fuerte del Rey,Total Europa,9.0,2015
1657,Ambos sexos,Fuerte del Rey,Total Europa,9.0,2016
1658,Ambos sexos,Fuerte del Rey,Total Europa,13.0,2017
1659,Ambos sexos,Fuerte del Rey,Total Europa,11.0,2018
1660,Ambos sexos,Fuerte del Rey,Total Europa,14.0,2019
1661,Ambos sexos,La Iruela,Europa,0,1998
1662,Ambos sexos,La Iruela,Europa,0,1999
1663,Ambos sexos,La Iruela,Europa,0,2000
1664,Ambos sexos,La Iruela,Europa,0,2001
1665,Ambos sexos,La Iruela,Total Unión Europea,2,2002
1666,Ambos sexos,La Iruela,Total Europa,13.0,2004
1667,Ambos sexos,La Iruela,Total Europa,15.0,2005
1668,Ambos sexos,La Iruela,Total Europa,20.0,2006
1669,Ambos sexos,La Iruela,Total Europa,18.0,2007
1670,Ambos sexos,La Iruela,Total Europa,22.0,2008
1671,Ambos sexos,La Iruela,Total Europa,29.0,2009
1672,Ambos sexos,La Iruela,Total Europa,31.0,2010
1673,Ambos sexos,La Iruela,Total Europa,45.0,2011
1674,Ambos sexos,La Iruela,Total Europa,47.0,2012
1675,Ambos sexos,La Iruela,Total Europa,39.0,2013
1676,Ambos sexos,La Iruela,Total Europa,39.0,2014
1677,Ambos sexos,La Iruela,Total Europa,40.0,2015
1678,Ambos sexos,La Iruela,Total Europa,43.0,2016
1679,Ambos sexos,La Iruela,Total Europa,47.0,2017
1680,Ambos sexos,La Iruela,Total Europa,45.0,2018
1681,Ambos sexos,La Iruela,Total Europa,45.0,2019
1682,Ambos sexos,Iznatoraf,Europa,1,1998
1683,Ambos sexos,Iznatoraf,Europa,1,1999
1684,Ambos sexos,Iznatoraf,Europa,1,2000
1685,Ambos sexos,Iznatoraf,Europa,1,2001
1686,Ambos sexos,Iznatoraf,Total Unión Europea,1,2002
1687,Ambos sexos,Iznatoraf,Total Europa,10.0,2004
1688,Ambos sexos,Iznatoraf,Total Europa,17.0,2005
1689,Ambos sexos,Iznatoraf,Total Europa,13.0,2006
1690,Ambos sexos,Iznatoraf,Total Europa,11.0,2007
1691,Ambos sexos,Iznatoraf,Total Europa,17.0,2008
1692,Ambos sexos,Iznatoraf,Total Europa,12.0,2009
1693,Ambos sexos,Iznatoraf,Total Europa,11.0,2010
1694,Ambos sexos,Iznatoraf,Total Europa,11.0,2011
1695,Ambos sexos,Iznatoraf,Total Europa,11.0,2012
1696,Ambos sexos,Iznatoraf,Total Europa,11.0,2013
1697,Ambos sexos,Iznatoraf,Total Europa,10.0,2014
1698,Ambos sexos,Iznatoraf,Total Europa,8.0,2015
1699,Ambos sexos,Iznatoraf,Total Europa,10.0,2016
1700,Ambos sexos,Iznatoraf,Total Europa,8.0,2017
1701,Ambos sexos,Iznatoraf,Total Europa,8.0,2018
1702,Ambos sexos,Iznatoraf,Total Europa,9.0,2019
1703,Ambos sexos,Jimena,Europa,0,1998
1704,Ambos sexos,Jimena,Europa,0,1999
1705,Ambos sexos,Jimena,Europa,0,2000
1706,Ambos sexos,Jimena,Europa,0,2001
1707,Ambos sexos,Jimena,Total Unión Europea,0,2002
1708,Ambos sexos,Jimena,Total Europa,3.0,2004
1709,Ambos sexos,Jimena,Total Europa,3.0,2005
1710,Ambos sexos,Jimena,Total Europa,3.0,2006
1711,Ambos sexos,Jimena,Total Europa,3.0,2007
1712,Ambos sexos,Jimena,Total Europa,4.0,2008
1713,Ambos sexos,Jimena,Total Europa,4.0,2009
1714,Ambos sexos,Jimena,Total Europa,5.0,2010
1715,Ambos sexos,Jimena,Total Europa,5.0,2011
1716,Ambos sexos,Jimena,Total Europa,5.0,2012
1717,Ambos sexos,Jimena,Total Europa,6.0,2013
1718,Ambos sexos,Jimena,Total Europa,4.0,2014
1719,Ambos sexos,Jimena,Total Europa,5.0,2015
1720,Ambos sexos,Jimena,Total Europa,4.0,2016
1721,Ambos sexos,Jimena,Total Europa,3.0,2017
1722,Ambos sexos,Jimena,Total Europa,3.0,2018
1723,Ambos sexos,Jimena,Total Europa,3.0,2019
1724,Ambos sexos,Lahiguera,Europa,2,1998
1725,Ambos sexos,Lahiguera,Europa,2,1999
1726,Ambos sexos,Lahiguera,Europa,2,2000
1727,Ambos sexos,Lahiguera,Europa,1,2001
1728,Ambos sexos,Lahiguera,Total Unión Europea,2,2002
1729,Ambos sexos,Lahiguera,Total Europa,3.0,2004
1730,Ambos sexos,Lahiguera,Total Europa,5.0,2005
1731,Ambos sexos,Lahiguera,Total Europa,8.0,2006
1732,Ambos sexos,Lahiguera,Total Europa,7.0,2007
1733,Ambos sexos,Lahiguera,Total Europa,7.0,2008
1734,Ambos sexos,Lahiguera,Total Europa,7.0,2009
1735,Ambos sexos,Lahiguera,Total Europa,5.0,2010
1736,Ambos sexos,Lahiguera,Total Europa,6.0,2011
1737,Ambos sexos,Lahiguera,Total Europa,6.0,2012
1738,Ambos sexos,Lahiguera,Total Europa,5.0,2013
1739,Ambos sexos,Lahiguera,Total Europa,6.0,2014
1740,Ambos sexos,Lahiguera,Total Europa,6.0,2015
1741,Ambos sexos,Lahiguera,Total Europa,6.0,2016
1742,Ambos sexos,Lahiguera,Total Europa,6.0,2017
1743,Ambos sexos,Lahiguera,Total Europa,6.0,2018
1744,Ambos sexos,Lahiguera,Total Europa,6.0,2019
1745,Ambos sexos,Lupión,Europa,0,1998
1746,Ambos sexos,Lupión,Europa,0,1999
1747,Ambos sexos,Lupión,Europa,0,2000
1748,Ambos sexos,Lupión,Europa,0,2001
1749,Ambos sexos,Lupión,Total Unión Europea,0,2002
1750,Ambos sexos,Lupión,Total Europa,8.0,2004
1751,Ambos sexos,Lupión,Total Europa,9.0,2005
1752,Ambos sexos,Lupión,Total Europa,8.0,2006
1753,Ambos sexos,Lupión,Total Europa,8.0,2007
1754,Ambos sexos,Lupión,Total Europa,8.0,2008
1755,Ambos sexos,Lupión,Total Europa,9.0,2009
1756,Ambos sexos,Lupión,Total Europa,8.0,2010
1757,Ambos sexos,Lupión,Total Europa,9.0,2011
1758,Ambos sexos,Lupión,Total Europa,9.0,2012
1759,Ambos sexos,Lupión,Total Europa,8.0,2013
1760,Ambos sexos,Lupión,Total Europa,7.0,2014
1761,Ambos sexos,Lupión,Total Europa,7.0,2015
1762,Ambos sexos,Lupión,Total Europa,7.0,2016
1763,Ambos sexos,Lupión,Total Europa,6.0,2017
1764,Ambos sexos,Lupión,Total Europa,6.0,2018
1765,Ambos sexos,Lupión,Total Europa,6.0,2019
1766,Ambos sexos,Montizón,Europa,0,1998
1767,Ambos sexos,Montizón,Europa,1,1999
1768,Ambos sexos,Montizón,Europa,1,2000
1769,Ambos sexos,Montizón,Europa,1,2001
1770,Ambos sexos,Montizón,Total Unión Europea,1,2002
1771,Ambos sexos,Montizón,Total Europa,2.0,2004
1772,Ambos sexos,Montizón,Total Europa,2.0,2005
1773,Ambos sexos,Montizón,Total Europa,8.0,2006
1774,Ambos sexos,Montizón,Total Europa,9.0,2007
1775,Ambos sexos,Montizón,Total Europa,26.0,2008
1776,Ambos sexos,Montizón,Total Europa,33.0,2009
1777,Ambos sexos,Montizón,Total Europa,42.0,2010
1778,Ambos sexos,Montizón,Total Europa,37.0,2011
1779,Ambos sexos,Montizón,Total Europa,38.0,2012
1780,Ambos sexos,Montizón,Total Europa,36.0,2013
1781,Ambos sexos,Montizón,Total Europa,21.0,2014
1782,Ambos sexos,Montizón,Total Europa,15.0,2015
1783,Ambos sexos,Montizón,Total Europa,16.0,2016
1784,Ambos sexos,Montizón,Total Europa,16.0,2017
1785,Ambos sexos,Montizón,Total Europa,14.0,2018
1786,Ambos sexos,Montizón,Total Europa,14.0,2019
1787,Ambos sexos,Santa Elena,Europa,0,1998
1788,Ambos sexos,Santa Elena,Europa,0,1999
1789,Ambos sexos,Santa Elena,Europa,0,2000
1790,Ambos sexos,Santa Elena,Europa,0,2001
1791,Ambos sexos,Santa Elena,Total Unión Europea,0,2002
1792,Ambos sexos,Santa Elena,Total Europa,13.0,2004
1793,Ambos sexos,Santa Elena,Total Europa,13.0,2005
1794,Ambos sexos,Santa Elena,Total Europa,9.0,2006
1795,Ambos sexos,Santa Elena,Total Europa,15.0,2007
1796,Ambos sexos,Santa Elena,Total Europa,15.0,2008
1797,Ambos sexos,Santa Elena,Total Europa,19.0,2009
1798,Ambos sexos,Santa Elena,Total Europa,20.0,2010
1799,Ambos sexos,Santa Elena,Total Europa,21.0,2011
1800,Ambos sexos,Santa Elena,Total Europa,22.0,2012
1801,Ambos sexos,Santa Elena,Total Europa,19.0,2013
1802,Ambos sexos,Santa Elena,Total Europa,20.0,2014
1803,Ambos sexos,Santa Elena,Total Europa,19.0,2015
1804,Ambos sexos,Santa Elena,Total Europa,18.0,2016
1805,Ambos sexos,Santa Elena,Total Europa,16.0,2017
1806,Ambos sexos,Santa Elena,Total Europa,15.0,2018
1807,Ambos sexos,Santa Elena,Total Europa,15.0,2019
1808,Ambos sexos,Segura de la Sierra,Europa,1,1998
1809,Ambos sexos,Segura de la Sierra,Europa,2,1999
1810,Ambos sexos,Segura de la Sierra,Europa,3,2000
1811,Ambos sexos,Segura de la Sierra,Europa,3,2001
1812,Ambos sexos,Segura de la Sierra,Total Unión Europea,3,2002
1813,Ambos sexos,Segura de la Sierra,Total Europa,12.0,2004
1814,Ambos sexos,Segura de la Sierra,Total Europa,12.0,2005
1815,Ambos sexos,Segura de la Sierra,Total Europa,10.0,2006
1816,Ambos sexos,Segura de la Sierra,Total Europa,9.0,2007
1817,Ambos sexos,Segura de la Sierra,Total Europa,13.0,2008
1818,Ambos sexos,Segura de la Sierra,Total Europa,23.0,2009
1819,Ambos sexos,Segura de la Sierra,Total Europa,25.0,2010
1820,Ambos sexos,Segura de la Sierra,Total Europa,24.0,2011
1821,Ambos sexos,Segura de la Sierra,Total Europa,27.0,2012
1822,Ambos sexos,Segura de la Sierra,Total Europa,26.0,2013
1823,Ambos sexos,Segura de la Sierra,Total Europa,18.0,2014
1824,Ambos sexos,Segura de la Sierra,Total Europa,15.0,2015
1825,Ambos sexos,Segura de la Sierra,Total Europa,16.0,2016
1826,Ambos sexos,Segura de la Sierra,Total Europa,12.0,2017
1827,Ambos sexos,Segura de la Sierra,Total Europa,16.0,2018
1828,Ambos sexos,Segura de la Sierra,Total Europa,22.0,2019
1829,Ambos sexos,Sorihuela del Guadalimar,Europa,0,1998
1830,Ambos sexos,Sorihuela del Guadalimar,Europa,0,1999
1831,Ambos sexos,Sorihuela del Guadalimar,Europa,0,2000
1832,Ambos sexos,Sorihuela del Guadalimar,Europa,0,2001
1833,Ambos sexos,Sorihuela del Guadalimar,Total Unión Europea,0,2002
1834,Ambos sexos,Sorihuela del Guadalimar,Total Europa,5.0,2004
1835,Ambos sexos,Sorihuela del Guadalimar,Total Europa,4.0,2005
1836,Ambos sexos,Sorihuela del Guadalimar,Total Europa,3.0,2006
1837,Ambos sexos,Sorihuela del Guadalimar,Total Europa,12.0,2007
1838,Ambos sexos,Sorihuela del Guadalimar,Total Europa,24.0,2008
1839,Ambos sexos,Sorihuela del Guadalimar,Total Europa,24.0,2009
1840,Ambos sexos,Sorihuela del Guadalimar,Total Europa,28.0,2010
1841,Ambos sexos,Sorihuela del Guadalimar,Total Europa,26.0,2011
1842,Ambos sexos,Sorihuela del Guadalimar,Total Europa,26.0,2012
1843,Ambos sexos,Sorihuela del Guadalimar,Total Europa,21.0,2013
1844,Ambos sexos,Sorihuela del Guadalimar,Total Europa,19.0,2014
1845,Ambos sexos,Sorihuela del Guadalimar,Total Europa,12.0,2015
1846,Ambos sexos,Sorihuela del Guadalimar,Total Europa,11.0,2016
1847,Ambos sexos,Sorihuela del Guadalimar,Total Europa,6.0,2017
1848,Ambos sexos,Sorihuela del Guadalimar,Total Europa,7.0,2018
1849,Ambos sexos,Sorihuela del Guadalimar,Total Europa,7.0,2019
1850,Ambos sexos,Torres,Europa,0,1998
1851,Ambos sexos,Torres,Europa,0,1999
1852,Ambos sexos,Torres,Europa,0,2000
1853,Ambos sexos,Torres,Europa,0,2001
1854,Ambos sexos,Torres,Total Unión Europea,0,2002
1855,Ambos sexos,Torres,Total Europa,3.0,2004
1856,Ambos sexos,Torres,Total Europa,4.0,2005
1857,Ambos sexos,Torres,Total Europa,5.0,2006
1858,Ambos sexos,Torres,Total Europa,5.0,2007
1859,Ambos sexos,Torres,Total Europa,3.0,2008
1860,Ambos sexos,Torres,Total Europa,5.0,2009
1861,Ambos sexos,Torres,Total Europa,7.0,2010
1862,Ambos sexos,Torres,Total Europa,7.0,2011
1863,Ambos sexos,Torres,Total Europa,7.0,2012
1864,Ambos sexos,Torres,Total Europa,3.0,2013
1865,Ambos sexos,Torres,Total Europa,4.0,2014
1866,Ambos sexos,Torres,Total Europa,2.0,2015
1867,Ambos sexos,Torres,Total Europa,2.0,2016
1868,Ambos sexos,Torres,Total Europa,2.0,2017
1869,Ambos sexos,Torres,Total Europa,3.0,2018
1870,Ambos sexos,Torres,Total Europa,5.0,2019
1871,Ambos sexos,Villardompardo,Europa,0,1998
1872,Ambos sexos,Villardompardo,Europa,0,1999
1873,Ambos sexos,Villardompardo,Europa,0,2000
1874,Ambos sexos,Villardompardo,Europa,0,2001
1875,Ambos sexos,Villardompardo,Total Unión Europea,0,2002
1876,Ambos sexos,Villardompardo,Total Europa,4.0,2004
1877,Ambos sexos,Villardompardo,Total Europa,12.0,2005
1878,Ambos sexos,Villardompardo,Total Europa,12.0,2006
1879,Ambos sexos,Villardompardo,Total Europa,13.0,2007
