,Municipio,variable,value
30428,Conquista,abril_2019,4.75
30429,Corteconcepción,abril_2019,12.23
30430,Cortelazor,abril_2019,10.03
30431,Cumbres de Enmedio,abril_2019,10.71
30432,Cumbres de San Bartolomé,abril_2019,10.76
30433,Cástaras,abril_2019,3.61
30434,Cáñar,abril_2019,11.14
30435,Cóbdar,abril_2019,5.85
30436,Cútar,abril_2019,3.29
30437,Dehesas de Guadix,abril_2019,5.25
30438,Diezma,abril_2019,8.38
30439,Dólar,abril_2019,7.07
30440,Dúdar,abril_2019,4.55
30441,El Almendro,abril_2019,6.42
30442,El Borge,abril_2019,0.0
30443,El Garrobo,abril_2019,11.65
30444,El Granado,abril_2019,7.56
30445,El Guijo,abril_2019,7.04
30446,El Madroño,abril_2019,6.12
30447,Enix,abril_2019,3.22
30448,Escañuela,abril_2019,5.68
30449,Escúzar,abril_2019,7.84
30450,Espelúy,abril_2019,8.4
30451,Faraján,abril_2019,4.74
30452,Felix,abril_2019,6.05
30453,Ferreira,abril_2019,8.36
30454,Fondón,abril_2019,7.99
30455,Fuente la Lancha,abril_2019,14.53
30456,Fuente-Tójar,abril_2019,3.42
30457,Fuenteheridos,abril_2019,10.47
30458,Genalguacil,abril_2019,8.29
30459,Gobernador,abril_2019,3.0
30460,Gor,abril_2019,7.64
30461,Gorafe,abril_2019,10.5
30462,Génave,abril_2019,5.4
30463,Higuera de Calatrava,abril_2019,4.36
30464,Hinojales,abril_2019,6.77
30465,Hinojares,abril_2019,5.74
30466,Hornos,abril_2019,4.83
30467,Huécija,abril_2019,4.38
30468,Huélago,abril_2019,7.94
30469,Igualeja,abril_2019,4.59
30470,Illar,abril_2019,4.06
30471,Instinción,abril_2019,6.25
30472,Iznate,abril_2019,6.8
30473,Jete,abril_2019,5.01
30474,Jimera de Líbar,abril_2019,7.53
30475,Jubrique,abril_2019,7.58
30476,Juviles,abril_2019,7.19
30477,Júzcar,abril_2019,5.17
30478,La Calahorra,abril_2019,8.92
30479,La Granada de Río-Tinto,abril_2019,10.04
30480,La Granjuela,abril_2019,15.84
30481,La Nava,abril_2019,13.53
30482,La Taha,abril_2019,10.11
30483,Lanteira,abril_2019,6.8
30484,Laroya,abril_2019,5.73
30485,Larva,abril_2019,2.12
30486,Las Tres Villas,abril_2019,5.11
30487,Lentegí,abril_2019,7.98
30488,Linares de la Sierra,abril_2019,6.46
30489,Lobras,abril_2019,5.52
30490,Lora de Estepa,abril_2019,5.8
30491,Los Blázquez,abril_2019,14.83
30492,Los Marines,abril_2019,12.88
30493,Lucainena de las Torres,abril_2019,6.88
30494,Lugros,abril_2019,3.1
30495,Líjar,abril_2019,6.67
30496,Lúcar,abril_2019,7.99
30497,Lújar,abril_2019,3.89
30498,Macharaviaya,abril_2019,6.88
30499,Marchal,abril_2019,10.55
30500,Morelábor,abril_2019,5.6
30501,Murtas,abril_2019,6.85
30502,Nacimiento,abril_2019,4.65
30503,Nigüelas,abril_2019,8.53
30504,Nívar,abril_2019,7.44
30505,Ohanes,abril_2019,8.1
30506,Olula de Castro,abril_2019,4.59
30507,Padules,abril_2019,4.39
30508,Pampaneira,abril_2019,10.59
30509,Parauta,abril_2019,3.98
30510,Partaloa,abril_2019,1.44
30511,Paterna del Río,abril_2019,5.93
30512,Polícar,abril_2019,9.42
30513,Puerto Moral,abril_2019,13.83
30514,Pujerra,abril_2019,3.32
30515,Pórtugos,abril_2019,7.59
30516,Rubite,abril_2019,9.39
30517,Rágol,abril_2019,3.16
30518,Salares,abril_2019,7.1
30519,San Nicolás del Puerto,abril_2019,13.59
30520,San Sebastián de los Ballesteros,abril_2019,4.58
30521,San Silvestre de Guzmán,abril_2019,4.49
30522,Sanlúcar de Guadiana,abril_2019,3.67
30523,Santa Ana la Real,abril_2019,11.97
30524,Santa Cruz de Marchena,abril_2019,7.69
30525,Santa Cruz del Comercio,abril_2019,2.84
30526,Santa Fe de Mondújar,abril_2019,7.96
30527,Santiago de Calatrava,abril_2019,2.86
30528,Sedella,abril_2019,5.61
30529,Senés,abril_2019,5.08
30530,Sierro,abril_2019,7.61
30531,Somontín,abril_2019,4.04
30532,Soportújar,abril_2019,8.21
30533,Sorvilán,abril_2019,6.13
30534,Suflí,abril_2019,8.33
30535,Tahal,abril_2019,4.14
30536,Terque,abril_2019,7.16
30537,Torre Alháquime,abril_2019,7.59
30538,Torres de Albánchez,abril_2019,7.88
30539,Torvizcón,abril_2019,6.94
30540,Totalán,abril_2019,10.05
30541,Trevélez,abril_2019,6.83
30542,Turrillas,abril_2019,3.75
30543,Turón,abril_2019,3.77
30544,Uleila del Campo,abril_2019,6.36
30545,Urrácal,abril_2019,3.71
30546,Valdelarco,abril_2019,4.6
30547,Valsequillo,abril_2019,6.46
30548,Velefique,abril_2019,4.13
30549,Ventas de Huelma,abril_2019,7.34
30550,Villaharta,abril_2019,10.66
30551,Villaluenga del Rosario,abril_2019,5.93
30552,Villanueva de las Cruces,abril_2019,8.85
30553,Villanueva de las Torres,abril_2019,10.82
30554,Villarrodrigo,abril_2019,5.19
30555,Válor,abril_2019,8.89
30556,Víznar,abril_2019,6.66
30557,Zufre,abril_2019,11.76
30558,Zuheros,abril_2019,4.99
30559,Árchez,abril_2019,8.83
30560,Agrón,mayo_2019,9.12
30561,Alamedilla,mayo_2019,4.18
30562,Albanchez,mayo_2019,2.16
30563,Alboloduy,mayo_2019,5.68
30564,Albondón,mayo_2019,7.55
30565,Albuñán,mayo_2019,7.39
30566,Alcolea,mayo_2019,8.85
30567,Alcudia de Monteagud,mayo_2019,1.32
30568,Alcóntar,mayo_2019,4.36
30569,Aldeaquemada,mayo_2019,7.07
30570,Aldeire,mayo_2019,7.8
30571,Alfarnatejo,mayo_2019,5.31
30572,Algatocín,mayo_2019,10.72
30573,Alhabia,mayo_2019,9.54
30574,Alicún,mayo_2019,8.25
30575,Alicún de Ortega,mayo_2019,6.04
30576,Almegíjar,mayo_2019,3.01
30577,Almócita,mayo_2019,6.51
30578,Alpandeire,mayo_2019,6.15
30579,Alquife,mayo_2019,7.32
30580,Alsodux,mayo_2019,5.6
30581,Alájar,mayo_2019,14.02
30582,Armuña de Almanzora,mayo_2019,5.96
30583,Atajate,mayo_2019,9.52
30584,Bacares,mayo_2019,2.85
30585,Bayarque,mayo_2019,5.58
30586,Bayárcal,mayo_2019,5.36
30587,Beas de Guadix,mayo_2019,7.29
30588,Beires,mayo_2019,1.82
30589,Benadalid,mayo_2019,4.65
30590,Benalauría,mayo_2019,7.99
30591,Benaocaz,mayo_2019,11.03
30592,Benarrabá,mayo_2019,6.59
30593,Benatae,mayo_2019,3.79
30594,Benitagla,mayo_2019,1.72
30595,Benizalón,mayo_2019,4.72
30596,Bentarique,mayo_2019,5.04
30597,Berrocal,mayo_2019,7.37
30598,Bubión,mayo_2019,9.8
30599,Busquístar,mayo_2019,9.69
30600,Bédar,mayo_2019,3.6
30601,Bérchules,mayo_2019,6.84
30602,Cabezas Rubias,mayo_2019,7.26
30603,Cacín,mayo_2019,5.98
30604,Calicasas,mayo_2019,7.78
30605,Campofrío,mayo_2019,9.78
30606,Canillas de Albaida,mayo_2019,5.87
30607,Capileira,mayo_2019,6.68
30608,Carataunas,mayo_2019,8.76
30609,Carboneros,mayo_2019,4.55
30610,Carratraca,mayo_2019,7.8
30611,Cartajima,mayo_2019,4.74
30612,Castaño del Robledo,mayo_2019,14.35
30613,Castilleja del Campo,mayo_2019,7.63
30614,Castro de Filabres,mayo_2019,4.07
30615,Cazalilla,mayo_2019,5.95
30616,Cañaveral de León,mayo_2019,5.96
30617,Chercos,mayo_2019,3.24
30618,Cogollos de Guadix,mayo_2019,6.24
30619,Conquista,mayo_2019,5.01
30620,Corteconcepción,mayo_2019,10.77
30621,Cortelazor,mayo_2019,11.37
30622,Cumbres de Enmedio,mayo_2019,8.93
30623,Cumbres de San Bartolomé,mayo_2019,7.87
30624,Cástaras,mayo_2019,4.82
30625,Cáñar,mayo_2019,9.43
30626,Cóbdar,mayo_2019,4.68
30627,Cútar,mayo_2019,3.29
30628,Dehesas de Guadix,mayo_2019,5.49
30629,Diezma,mayo_2019,7.85
30630,Dólar,mayo_2019,5.63
30631,Dúdar,mayo_2019,5.76
30632,El Almendro,mayo_2019,7.02
30633,El Borge,mayo_2019,0.0
30634,El Garrobo,mayo_2019,10.63
30635,El Granado,mayo_2019,6.78
30636,El Guijo,mayo_2019,7.61
30637,El Madroño,mayo_2019,6.12
30638,Enix,mayo_2019,3.22
30639,Escañuela,mayo_2019,6.11
30640,Escúzar,mayo_2019,8.34
30641,Espelúy,mayo_2019,7.75
30642,Faraján,mayo_2019,5.93
30643,Felix,mayo_2019,6.37
30644,Ferreira,mayo_2019,8.36
30645,Fondón,mayo_2019,7.79
30646,Fuente la Lancha,mayo_2019,13.39
30647,Fuente-Tójar,mayo_2019,3.87
30648,Fuenteheridos,mayo_2019,11.21
30649,Genalguacil,mayo_2019,8.78
30650,Gobernador,mayo_2019,2.58
30651,Gor,mayo_2019,7.23
30652,Gorafe,mayo_2019,9.71
30653,Génave,mayo_2019,5.56
30654,Higuera de Calatrava,mayo_2019,4.2
30655,Hinojales,mayo_2019,5.23
30656,Hinojares,mayo_2019,5.24
30657,Hornos,mayo_2019,4.16
30658,Huécija,mayo_2019,3.75
30659,Huélago,mayo_2019,7.69
30660,Igualeja,mayo_2019,3.8
30661,Illar,mayo_2019,4.31
30662,Instinción,mayo_2019,5.58
30663,Iznate,mayo_2019,5.88
30664,Jete,mayo_2019,5.88
30665,Jimera de Líbar,mayo_2019,6.72
30666,Jubrique,mayo_2019,6.63
30667,Juviles,mayo_2019,7.84
30668,Júzcar,mayo_2019,4.74
30669,La Calahorra,mayo_2019,8.47
30670,La Granada de Río-Tinto,mayo_2019,12.55
30671,La Granjuela,mayo_2019,16.92
30672,La Nava,mayo_2019,13.53
30673,La Taha,mayo_2019,9.65
30674,Lanteira,mayo_2019,6.29
30675,Laroya,mayo_2019,5.21
30676,Larva,mayo_2019,2.54
30677,Las Tres Villas,mayo_2019,4.4
30678,Lentegí,mayo_2019,8.59
30679,Linares de la Sierra,mayo_2019,7.6
30680,Lobras,mayo_2019,6.21
30681,Lora de Estepa,mayo_2019,7.42
30682,Los Blázquez,mayo_2019,13.92
30683,Los Marines,mayo_2019,8.84
30684,Lucainena de las Torres,mayo_2019,6.51
30685,Lugros,mayo_2019,3.72
30686,Líjar,mayo_2019,5.9
30687,Lúcar,mayo_2019,7.6
30688,Lújar,mayo_2019,3.07
30689,Macharaviaya,mayo_2019,5.62
30690,Marchal,mayo_2019,8.87
30691,Morelábor,mayo_2019,4.94
30692,Murtas,mayo_2019,7.49
30693,Nacimiento,mayo_2019,5.25
30694,Nigüelas,mayo_2019,7.76
30695,Nívar,mayo_2019,7.04
30696,Ohanes,mayo_2019,7.41
30697,Olula de Castro,mayo_2019,3.06
30698,Padules,mayo_2019,5.12
30699,Pampaneira,mayo_2019,9.35
30700,Parauta,mayo_2019,3.19
30701,Partaloa,mayo_2019,1.62
30702,Paterna del Río,mayo_2019,6.74
30703,Polícar,mayo_2019,9.06
30704,Puerto Moral,mayo_2019,11.7
30705,Pujerra,mayo_2019,2.66
30706,Pórtugos,mayo_2019,8.64
30707,Rubite,mayo_2019,8.63
30708,Rágol,mayo_2019,3.16
30709,Salares,mayo_2019,7.69
30710,San Nicolás del Puerto,mayo_2019,11.74
30711,San Sebastián de los Ballesteros,mayo_2019,5.2
30712,San Silvestre de Guzmán,mayo_2019,5.3
30713,Sanlúcar de Guadiana,mayo_2019,3.91
30714,Santa Ana la Real,mayo_2019,10.29
30715,Santa Cruz de Marchena,mayo_2019,7.69
30716,Santa Cruz del Comercio,mayo_2019,3.41
30717,Santa Fe de Mondújar,mayo_2019,7.52
30718,Santiago de Calatrava,mayo_2019,3.58
30719,Sedella,mayo_2019,6.44
30720,Senés,mayo_2019,5.42
30721,Sierro,mayo_2019,7.35
30722,Somontín,mayo_2019,3.36
30723,Soportújar,mayo_2019,6.72
30724,Sorvilán,mayo_2019,6.51
30725,Suflí,mayo_2019,9.8
30726,Tahal,mayo_2019,4.97
30727,Terque,mayo_2019,6.63
30728,Torre Alháquime,mayo_2019,8.23
30729,Torres de Albánchez,mayo_2019,8.26
30730,Torvizcón,mayo_2019,6.64
30731,Totalán,mayo_2019,10.19
30732,Trevélez,mayo_2019,6.83
30733,Turrillas,mayo_2019,2.92
30734,Turón,mayo_2019,4.6
30735,Uleila del Campo,mayo_2019,5.88
30736,Urrácal,mayo_2019,4.57
30737,Valdelarco,mayo_2019,6.69
30738,Valsequillo,mayo_2019,8.15
30739,Velefique,mayo_2019,5.79
30740,Ventas de Huelma,mayo_2019,7.19
30741,Villaharta,mayo_2019,10.5
30742,Villaluenga del Rosario,mayo_2019,6.37
30743,Villanueva de las Cruces,mayo_2019,9.12
30744,Villanueva de las Torres,mayo_2019,9.97
30745,Villarrodrigo,mayo_2019,5.68
30746,Válor,mayo_2019,8.44
30747,Víznar,mayo_2019,6.86
30748,Zufre,mayo_2019,10.02
30749,Zuheros,mayo_2019,4.37
30750,Árchez,mayo_2019,8.31
30751,Agrón,junio_2019,10.58
30752,Alamedilla,junio_2019,4.88
30753,Albanchez,junio_2019,2.43
30754,Alboloduy,junio_2019,5.19
30755,Albondón,junio_2019,8.24
30756,Albuñán,junio_2019,6.65
30757,Alcolea,junio_2019,9.45
30758,Alcudia de Monteagud,junio_2019,3.29
30759,Alcóntar,junio_2019,3.76
30760,Aldeaquemada,junio_2019,7.9
30761,Aldeire,junio_2019,8.13
30762,Alfarnatejo,junio_2019,7.16
30763,Algatocín,junio_2019,10.97
30764,Alhabia,junio_2019,10.88
30765,Alicún,junio_2019,9.22
30766,Alicún de Ortega,junio_2019,5.62
30767,Almegíjar,junio_2019,4.11
30768,Almócita,junio_2019,6.51
30769,Alpandeire,junio_2019,5.38
30770,Alquife,junio_2019,7.15
30771,Alsodux,junio_2019,5.6
30772,Alájar,junio_2019,14.55
30773,Armuña de Almanzora,junio_2019,5.63
30774,Atajate,junio_2019,8.93
30775,Bacares,junio_2019,4.88
30776,Bayarque,junio_2019,5.58
30777,Bayárcal,junio_2019,7.26
30778,Beas de Guadix,junio_2019,6.69
30779,Beires,junio_2019,1.82
30780,Benadalid,junio_2019,5.12
30781,Benalauría,junio_2019,8.22
30782,Benaocaz,junio_2019,10.73
30783,Benarrabá,junio_2019,6.59
30784,Benatae,junio_2019,3.57
30785,Benitagla,junio_2019,1.72
30786,Benizalón,junio_2019,4.72
30787,Bentarique,junio_2019,7.14
30788,Berrocal,junio_2019,6.41
30789,Bubión,junio_2019,8.45
30790,Busquístar,junio_2019,10.38
30791,Bédar,junio_2019,3.09
30792,Bérchules,junio_2019,7.96
30793,Cabezas Rubias,junio_2019,7.81
30794,Cacín,junio_2019,6.33
30795,Calicasas,junio_2019,6.97
30796,Campofrío,junio_2019,10.81
30797,Canillas de Albaida,junio_2019,5.17
30798,Capileira,junio_2019,6.68
30799,Carataunas,junio_2019,7.73
30800,Carboneros,junio_2019,4.55
30801,Carratraca,junio_2019,7.66
30802,Cartajima,junio_2019,5.53
30803,Castaño del Robledo,junio_2019,14.35
30804,Castilleja del Campo,junio_2019,8.9
30805,Castro de Filabres,junio_2019,4.07
30806,Cazalilla,junio_2019,6.31
30807,Cañaveral de León,junio_2019,6.45
30808,Chercos,junio_2019,2.16
30809,Cogollos de Guadix,junio_2019,7.43
30810,Conquista,junio_2019,5.8
30811,Corteconcepción,junio_2019,10.77
30812,Cortelazor,junio_2019,10.03
30813,Cumbres de Enmedio,junio_2019,3.57
30814,Cumbres de San Bartolomé,junio_2019,6.82
30815,Cástaras,junio_2019,3.21
30816,Cáñar,junio_2019,9.14
30817,Cóbdar,junio_2019,2.92
30818,Cútar,junio_2019,3.46
30819,Dehesas de Guadix,junio_2019,5.49
30820,Diezma,junio_2019,7.33
30821,Dólar,junio_2019,5.79
30822,Dúdar,junio_2019,6.67
30823,El Almendro,junio_2019,7.63
30824,El Borge,junio_2019,0.0
30825,El Garrobo,junio_2019,11.01
30826,El Granado,junio_2019,6.78
30827,El Guijo,junio_2019,7.89
30828,El Madroño,junio_2019,4.68
30829,Enix,junio_2019,3.0
30830,Escañuela,junio_2019,5.89
30831,Escúzar,junio_2019,8.6
30832,Espelúy,junio_2019,7.75
30833,Faraján,junio_2019,5.14
30834,Felix,junio_2019,7.96
30835,Ferreira,junio_2019,7.02
30836,Fondón,junio_2019,7.18
30837,Fuente la Lancha,junio_2019,15.67
30838,Fuente-Tójar,junio_2019,4.32
30839,Fuenteheridos,junio_2019,11.5
30840,Genalguacil,junio_2019,8.78
30841,Gobernador,junio_2019,2.15
30842,Gor,junio_2019,7.37
30843,Gorafe,junio_2019,7.35
30844,Génave,junio_2019,4.75
30845,Higuera de Calatrava,junio_2019,3.88
30846,Hinojales,junio_2019,7.08
30847,Hinojares,junio_2019,5.74
30848,Hornos,junio_2019,4.16
30849,Huécija,junio_2019,4.17
30850,Huélago,junio_2019,7.69
30851,Igualeja,junio_2019,3.67
30852,Illar,junio_2019,4.57
30853,Instinción,junio_2019,5.36
30854,Iznate,junio_2019,6.8
30855,Jete,junio_2019,5.44
30856,Jimera de Líbar,junio_2019,7.26
30857,Jubrique,junio_2019,7.95
30858,Juviles,junio_2019,5.88
30859,Júzcar,junio_2019,5.17
30860,La Calahorra,junio_2019,7.58
30861,La Granada de Río-Tinto,junio_2019,16.32
30862,La Granjuela,junio_2019,15.18
30863,La Nava,junio_2019,13.53
30864,La Taha,junio_2019,9.04
30865,Lanteira,junio_2019,6.46
30866,Laroya,junio_2019,3.65
30867,Larva,junio_2019,2.97
30868,Las Tres Villas,junio_2019,4.93
30869,Lentegí,junio_2019,8.9
30870,Linares de la Sierra,junio_2019,8.75
30871,Lobras,junio_2019,6.9
30872,Lora de Estepa,junio_2019,7.31
30873,Los Blázquez,junio_2019,13.62
30874,Los Marines,junio_2019,12.88
30875,Lucainena de las Torres,junio_2019,7.06
30876,Lugros,junio_2019,2.48
30877,Líjar,junio_2019,5.9
30878,Lúcar,junio_2019,7.6
30879,Lújar,junio_2019,3.69
30880,Macharaviaya,junio_2019,5.42
30881,Marchal,junio_2019,9.35
30882,Morelábor,junio_2019,5.44
30883,Murtas,junio_2019,7.07
30884,Nacimiento,junio_2019,4.85
30885,Nigüelas,junio_2019,7.76
30886,Nívar,junio_2019,7.24
30887,Ohanes,junio_2019,6.9
30888,Olula de Castro,junio_2019,3.06
30889,Padules,junio_2019,5.37
30890,Pampaneira,junio_2019,10.9
30891,Parauta,junio_2019,3.19
30892,Partaloa,junio_2019,1.53
30893,Paterna del Río,junio_2019,7.28
30894,Polícar,junio_2019,7.61
30895,Puerto Moral,junio_2019,10.28
30896,Pujerra,junio_2019,3.32
30897,Pórtugos,junio_2019,8.9
30898,Rubite,junio_2019,8.88
30899,Rágol,junio_2019,3.48
30900,Salares,junio_2019,8.28
30901,San Nicolás del Puerto,junio_2019,10.91
30902,San Sebastián de los Ballesteros,junio_2019,4.33
30903,San Silvestre de Guzmán,junio_2019,5.62
30904,Sanlúcar de Guadiana,junio_2019,4.89
30905,Santa Ana la Real,junio_2019,10.29
30906,Santa Cruz de Marchena,junio_2019,8.65
30907,Santa Cruz del Comercio,junio_2019,3.98
30908,Santa Fe de Mondújar,junio_2019,7.74
30909,Santiago de Calatrava,junio_2019,3.72
30910,Sedella,junio_2019,6.11
30911,Senés,junio_2019,6.1
30912,Sierro,junio_2019,7.35
30913,Somontín,junio_2019,4.71
30914,Soportújar,junio_2019,6.34
30915,Sorvilán,junio_2019,6.51
30916,Suflí,junio_2019,9.31
30917,Tahal,junio_2019,5.25
30918,Terque,junio_2019,6.9
30919,Torre Alháquime,junio_2019,8.61
30920,Torres de Albánchez,junio_2019,8.89
30921,Torvizcón,junio_2019,6.79
30922,Totalán,junio_2019,9.92
30923,Trevélez,junio_2019,6.97
30924,Turrillas,junio_2019,5.42
30925,Turón,junio_2019,4.6
30926,Uleila del Campo,junio_2019,5.4
30927,Urrácal,junio_2019,5.43
30928,Valdelarco,junio_2019,7.53
30929,Valsequillo,junio_2019,10.39
30930,Velefique,junio_2019,6.61
30931,Ventas de Huelma,junio_2019,7.81
30932,Villaharta,junio_2019,10.34
30933,Villaluenga del Rosario,junio_2019,5.93
30934,Villanueva de las Cruces,junio_2019,9.38
30935,Villanueva de las Torres,junio_2019,9.79
30936,Villarrodrigo,junio_2019,5.68
30937,Válor,junio_2019,8.3
30938,Víznar,junio_2019,6.45
30939,Zufre,junio_2019,10.02
30940,Zuheros,junio_2019,4.84
30941,Árchez,junio_2019,9.87
30942,Agrón,julio_2019,10.22
30943,Alamedilla,julio_2019,4.88
30944,Albanchez,julio_2019,2.43
30945,Alboloduy,julio_2019,6.01
30946,Albondón,julio_2019,8.38
30947,Albuñán,julio_2019,6.65
30948,Alcolea,julio_2019,8.48
30949,Alcudia de Monteagud,julio_2019,1.97
30950,Alcóntar,julio_2019,4.16
30951,Aldeaquemada,julio_2019,8.73
30952,Aldeire,julio_2019,7.32
30953,Alfarnatejo,julio_2019,6.37
30954,Algatocín,julio_2019,11.85
30955,Alhabia,julio_2019,10.28
30956,Alicún,julio_2019,8.25
30957,Alicún de Ortega,julio_2019,5.21
30958,Almegíjar,julio_2019,4.38
30959,Almócita,julio_2019,5.92
30960,Alpandeire,julio_2019,6.15
30961,Alquife,julio_2019,6.66
30962,Alsodux,julio_2019,5.6
30963,Alájar,julio_2019,14.42
30964,Armuña de Almanzora,julio_2019,4.97
30965,Atajate,julio_2019,8.33
30966,Bacares,julio_2019,4.07
30967,Bayarque,julio_2019,4.19
30968,Bayárcal,julio_2019,6.94
30969,Beas de Guadix,julio_2019,6.99
30970,Beires,julio_2019,0.91
30971,Benadalid,julio_2019,3.26
30972,Benalauría,julio_2019,8.45
30973,Benaocaz,julio_2019,9.69
30974,Benarrabá,julio_2019,6.37
30975,Benatae,julio_2019,2.68
30976,Benitagla,julio_2019,1.72
30977,Benizalón,julio_2019,3.94
30978,Bentarique,julio_2019,5.46
30979,Berrocal,julio_2019,7.05
30980,Bubión,julio_2019,7.43
30981,Busquístar,julio_2019,11.76
30982,Bédar,julio_2019,3.19
30983,Bérchules,julio_2019,6.84
30984,Cabezas Rubias,julio_2019,7.81
30985,Cacín,julio_2019,5.8
30986,Calicasas,julio_2019,7.78
30987,Campofrío,julio_2019,10.52
30988,Canillas de Albaida,julio_2019,5.87
30989,Capileira,julio_2019,5.6
30990,Carataunas,julio_2019,9.28
30991,Carboneros,julio_2019,4.55
30992,Carratraca,julio_2019,9.58
30993,Cartajima,julio_2019,5.14
30994,Castaño del Robledo,julio_2019,14.8
30995,Castilleja del Campo,julio_2019,9.38
30996,Castro de Filabres,julio_2019,3.25
30997,Cazalilla,julio_2019,5.7
30998,Cañaveral de León,julio_2019,5.71
30999,Chercos,julio_2019,1.44
31000,Cogollos de Guadix,julio_2019,7.58
31001,Conquista,julio_2019,6.07
31002,Corteconcepción,julio_2019,11.13
31003,Cortelazor,julio_2019,11.71
31004,Cumbres de Enmedio,julio_2019,7.14
31005,Cumbres de San Bartolomé,julio_2019,8.14
31006,Cástaras,julio_2019,3.21
31007,Cáñar,julio_2019,10.29
31008,Cóbdar,julio_2019,3.51
31009,Cútar,julio_2019,3.46
31010,Dehesas de Guadix,julio_2019,5.49
31011,Diezma,julio_2019,7.46
31012,Dólar,julio_2019,4.82
31013,Dúdar,julio_2019,6.06
31014,El Almendro,julio_2019,6.9
31015,El Borge,julio_2019,0.0
31016,El Garrobo,julio_2019,11.27
31017,El Granado,julio_2019,7.36
31018,El Guijo,julio_2019,7.61
31019,El Madroño,julio_2019,6.12
31020,Enix,julio_2019,3.43
31021,Escañuela,julio_2019,5.47
31022,Escúzar,julio_2019,8.34
31023,Espelúy,julio_2019,6.3
31024,Faraján,julio_2019,4.74
31025,Felix,julio_2019,7.64
31026,Ferreira,julio_2019,5.35
31027,Fondón,julio_2019,7.38
31028,Fuente la Lancha,julio_2019,15.1
31029,Fuente-Tójar,julio_2019,5.51
31030,Fuenteheridos,julio_2019,13.13
31031,Genalguacil,julio_2019,8.78
31032,Gobernador,julio_2019,1.29
31033,Gor,julio_2019,7.5
31034,Gorafe,julio_2019,9.19
31035,Génave,julio_2019,4.58
31036,Higuera de Calatrava,julio_2019,4.04
31037,Hinojales,julio_2019,4.62
31038,Hinojares,julio_2019,4.99
31039,Hornos,julio_2019,5.16
31040,Huécija,julio_2019,4.17
31041,Huélago,julio_2019,8.68
31042,Igualeja,julio_2019,3.67
31043,Illar,julio_2019,4.57
31044,Instinción,julio_2019,4.91
31045,Iznate,julio_2019,6.8
31046,Jete,julio_2019,5.44
31047,Jimera de Líbar,julio_2019,6.18
31048,Jubrique,julio_2019,7.2
31049,Juviles,julio_2019,3.92
31050,Júzcar,julio_2019,5.17
31051,La Calahorra,julio_2019,7.13
31052,La Granada de Río-Tinto,julio_2019,13.39
31053,La Granjuela,julio_2019,13.88
31054,La Nava,julio_2019,12.78
31055,La Taha,julio_2019,8.88
31056,Lanteira,julio_2019,5.61
31057,Laroya,julio_2019,4.69
31058,Larva,julio_2019,1.48
31059,Las Tres Villas,julio_2019,4.58
31060,Lentegí,julio_2019,7.67
31061,Linares de la Sierra,julio_2019,11.03
31062,Lobras,julio_2019,6.21
31063,Lora de Estepa,julio_2019,6.15
31064,Los Blázquez,julio_2019,13.16
31065,Los Marines,julio_2019,12.37
31066,Lucainena de las Torres,julio_2019,5.58
31067,Lugros,julio_2019,3.1
31068,Líjar,julio_2019,6.67
31069,Lúcar,julio_2019,7.73
31070,Lújar,julio_2019,4.3
31071,Macharaviaya,julio_2019,5.21
31072,Marchal,julio_2019,8.39
31073,Morelábor,julio_2019,4.94
31074,Murtas,julio_2019,6.85
31075,Nacimiento,julio_2019,4.44
31076,Nigüelas,julio_2019,7.84
31077,Nívar,julio_2019,7.95
31078,Ohanes,julio_2019,6.21
31079,Olula de Castro,julio_2019,3.06
31080,Padules,julio_2019,4.88
31081,Pampaneira,julio_2019,10.9
31082,Parauta,julio_2019,4.78
31083,Partaloa,julio_2019,1.44
31084,Paterna del Río,julio_2019,7.82
31085,Polícar,julio_2019,7.61
31086,Puerto Moral,julio_2019,11.35
31087,Pujerra,julio_2019,4.32
31088,Pórtugos,julio_2019,7.85
31089,Rubite,julio_2019,8.12
31090,Rágol,julio_2019,3.8
31091,Salares,julio_2019,6.51
31092,San Nicolás del Puerto,julio_2019,10.74
31093,San Sebastián de los Ballesteros,julio_2019,4.58
31094,San Silvestre de Guzmán,julio_2019,4.82
31095,Sanlúcar de Guadiana,julio_2019,4.4
31096,Santa Ana la Real,julio_2019,9.03
31097,Santa Cruz de Marchena,julio_2019,9.62
31098,Santa Cruz del Comercio,julio_2019,3.98
31099,Santa Fe de Mondújar,julio_2019,7.96
31100,Santiago de Calatrava,julio_2019,3.43
31101,Sedella,julio_2019,6.93
31102,Senés,julio_2019,6.44
31103,Sierro,julio_2019,6.82
31104,Somontín,julio_2019,4.71
31105,Soportújar,julio_2019,7.09
31106,Sorvilán,julio_2019,8.36
31107,Suflí,julio_2019,8.33
31108,Tahal,julio_2019,5.25
31109,Terque,julio_2019,7.96
31110,Torre Alháquime,julio_2019,7.47
31111,Torres de Albánchez,julio_2019,7.88
31112,Torvizcón,julio_2019,6.64
31113,Totalán,julio_2019,9.79
31114,Trevélez,julio_2019,6.42
31115,Turrillas,julio_2019,3.75
31116,Turón,julio_2019,4.18
31117,Uleila del Campo,julio_2019,5.28
31118,Urrácal,julio_2019,5.14
31119,Valdelarco,julio_2019,5.44
31120,Valsequillo,julio_2019,10.96
31121,Velefique,julio_2019,6.2
31122,Ventas de Huelma,julio_2019,7.5
