Municipios,Origen,Total,Año,Provincia
Puerto Moral,Asia,0.0,2004,Huelva
Puerto Moral,Oceanía,0.0,2004,Huelva
Punta Umbría,Europa,1.6960806784322713,2004,Huelva
Punta Umbría,Africa,0.5730002292000917,2004,Huelva
Punta Umbría,América,0.7640003056001222,2004,Huelva
Punta Umbría,Asia,0.19100007640003056,2004,Huelva
Punta Umbría,Oceanía,0.015280006112002446,2004,Huelva
Rociana del Condado,Europa,3.1210986267166043,2004,Huelva
Rociana del Condado,Africa,1.2640449438202246,2004,Huelva
Rociana del Condado,América,0.2965043695380774,2004,Huelva
Rociana del Condado,Asia,0.031210986267166042,2004,Huelva
Rociana del Condado,Oceanía,0.0,2004,Huelva
Rosal de la Frontera,Europa,7.194244604316546,2004,Huelva
Rosal de la Frontera,Africa,0.0,2004,Huelva
Rosal de la Frontera,América,0.0,2004,Huelva
Rosal de la Frontera,Asia,0.0,2004,Huelva
Rosal de la Frontera,Oceanía,0.0,2004,Huelva
San Bartolomé de la Torre,Europa,5.518169582772544,2004,Huelva
San Bartolomé de la Torre,Africa,0.4374158815612382,2004,Huelva
San Bartolomé de la Torre,América,0.3364737550471063,2004,Huelva
San Bartolomé de la Torre,Asia,0.033647375504710635,2004,Huelva
San Bartolomé de la Torre,Oceanía,0.0,2004,Huelva
San Juan del Puerto,Europa,0.7621951219512195,2004,Huelva
San Juan del Puerto,Africa,0.5640243902439024,2004,Huelva
San Juan del Puerto,América,0.7621951219512195,2004,Huelva
San Juan del Puerto,Asia,0.0,2004,Huelva
San Juan del Puerto,Oceanía,0.0,2004,Huelva
Sanlúcar de Guadiana,Europa,4.054054054054054,2004,Huelva
Sanlúcar de Guadiana,Africa,0.8108108108108109,2004,Huelva
Sanlúcar de Guadiana,América,0.8108108108108109,2004,Huelva
Sanlúcar de Guadiana,Asia,0.0,2004,Huelva
Sanlúcar de Guadiana,Oceanía,0.0,2004,Huelva
San Silvestre de Guzmán,Europa,6.8580542264752795,2004,Huelva
San Silvestre de Guzmán,Africa,3.0303030303030303,2004,Huelva
San Silvestre de Guzmán,América,2.5518341307814993,2004,Huelva
San Silvestre de Guzmán,Asia,0.0,2004,Huelva
San Silvestre de Guzmán,Oceanía,0.0,2004,Huelva
Santa Ana la Real,Europa,1.2121212121212122,2004,Huelva
Santa Ana la Real,Africa,0.20202020202020202,2004,Huelva
Santa Ana la Real,América,0.20202020202020202,2004,Huelva
Santa Ana la Real,Asia,0.0,2004,Huelva
Santa Ana la Real,Oceanía,0.0,2004,Huelva
Santa Bárbara de Casa,Europa,2.1018593371059016,2004,Huelva
Santa Bárbara de Casa,Africa,0.0,2004,Huelva
Santa Bárbara de Casa,América,0.32336297493936944,2004,Huelva
Santa Bárbara de Casa,Asia,0.0,2004,Huelva
Santa Bárbara de Casa,Oceanía,0.0,2004,Huelva
Santa Olalla del Cala,Europa,0.3676470588235294,2004,Huelva
Santa Olalla del Cala,Africa,0.09191176470588235,2004,Huelva
Santa Olalla del Cala,América,0.6433823529411764,2004,Huelva
Santa Olalla del Cala,Asia,0.0,2004,Huelva
Santa Olalla del Cala,Oceanía,0.0,2004,Huelva
Trigueros,Europa,0.6655574043261231,2004,Huelva
Trigueros,Africa,0.27731558513588467,2004,Huelva
Trigueros,América,0.15252357182473655,2004,Huelva
Trigueros,Asia,0.0,2004,Huelva
Trigueros,Oceanía,0.013865779256794233,2004,Huelva
Valdelarco,Europa,0.0,2004,Huelva
Valdelarco,Africa,0.0,2004,Huelva
Valdelarco,América,0.0,2004,Huelva
Valdelarco,Asia,0.0,2004,Huelva
Valdelarco,Oceanía,0.0,2004,Huelva
Valverde del Camino,Europa,0.7441786028646875,2004,Huelva
Valverde del Camino,Africa,0.1760422501400336,2004,Huelva
Valverde del Camino,América,0.3440825798191566,2004,Huelva
Valverde del Camino,Asia,0.0,2004,Huelva
Valverde del Camino,Oceanía,0.0,2004,Huelva
Villablanca,Europa,5.715571557155716,2004,Huelva
Villablanca,Africa,3.4203420342034203,2004,Huelva
Villablanca,América,0.6300630063006301,2004,Huelva
Villablanca,Asia,0.09000900090009001,2004,Huelva
Villablanca,Oceanía,0.0,2004,Huelva
Villalba del Alcor,Europa,0.17446932247746438,2004,Huelva
Villalba del Alcor,Africa,0.2617039837161966,2004,Huelva
Villalba del Alcor,América,0.05815644082582146,2004,Huelva
Villalba del Alcor,Asia,0.0,2004,Huelva
Villalba del Alcor,Oceanía,0.0,2004,Huelva
Villanueva de las Cruces,Europa,0.7317073170731708,2004,Huelva
Villanueva de las Cruces,Africa,0.0,2004,Huelva
Villanueva de las Cruces,América,0.0,2004,Huelva
Villanueva de las Cruces,Asia,0.0,2004,Huelva
Villanueva de las Cruces,Oceanía,0.0,2004,Huelva
Villanueva de los Castillejos,Europa,6.280193236714976,2004,Huelva
Villanueva de los Castillejos,Africa,0.33444816053511706,2004,Huelva
Villanueva de los Castillejos,América,1.6350798959494612,2004,Huelva
Villanueva de los Castillejos,Asia,0.0,2004,Huelva
Villanueva de los Castillejos,Oceanía,0.0,2004,Huelva
Villarrasa,Europa,0.6149479659413435,2004,Huelva
Villarrasa,Africa,0.33112582781456956,2004,Huelva
Villarrasa,América,0.23651844843897823,2004,Huelva
Villarrasa,Asia,0.0,2004,Huelva
Villarrasa,Oceanía,0.0,2004,Huelva
Zalamea la Real,Europa,0.7947771785410161,2004,Huelva
Zalamea la Real,Africa,0.1419244961680386,2004,Huelva
Zalamea la Real,América,0.17030939540164633,2004,Huelva
Zalamea la Real,Asia,0.0,2004,Huelva
Zalamea la Real,Oceanía,0.0,2004,Huelva
Zufre,Europa,1.4238773274917853,2004,Huelva
Zufre,Africa,0.0,2004,Huelva
Zufre,América,0.21905805038335158,2004,Huelva
Zufre,Asia,0.10952902519167579,2004,Huelva
Zufre,Oceanía,0.0,2004,Huelva
Albanchez de Mágina,Europa,0.14316392269148173,2004,Jaén
Albanchez de Mágina,Africa,0.0,2004,Jaén
Albanchez de Mágina,América,0.0,2004,Jaén
Albanchez de Mágina,Asia,0.0,2004,Jaén
Albanchez de Mágina,Oceanía,0.0,2004,Jaén
Alcalá la Real,Europa,1.2886361551866459,2004,Jaén
Alcalá la Real,Africa,0.27515362744198846,2004,Jaén
Alcalá la Real,América,0.4264881225350821,2004,Jaén
Alcalá la Real,Asia,0.03210125653489865,2004,Jaén
Alcalá la Real,Oceanía,0.0,2004,Jaén
Alcaudete,Europa,0.29727051616971445,2004,Jaén
Alcaudete,Africa,0.2882623187100261,2004,Jaén
Alcaudete,América,0.1621475542743897,2004,Jaén
Alcaudete,Asia,0.0,2004,Jaén
Alcaudete,Oceanía,0.0,2004,Jaén
Aldeaquemada,Europa,0.1855287569573284,2004,Jaén
Aldeaquemada,Africa,0.0,2004,Jaén
Aldeaquemada,América,0.1855287569573284,2004,Jaén
Aldeaquemada,Asia,0.0,2004,Jaén
Aldeaquemada,Oceanía,0.0,2004,Jaén
Andújar,Europa,0.6694385607070944,2004,Jaén
Andújar,Africa,0.3033393478204022,2004,Jaén
Andújar,América,0.5046939149080829,2004,Jaén
Andújar,Asia,0.06798985382181429,2004,Jaén
Andújar,Oceanía,0.0026149943777620875,2004,Jaén
Arjona,Europa,0.3364022662889518,2004,Jaén
Arjona,Africa,0.05311614730878188,2004,Jaén
Arjona,América,0.0708215297450425,2004,Jaén
Arjona,Asia,0.0,2004,Jaén
Arjona,Oceanía,0.0,2004,Jaén
Arjonilla,Europa,0.30495552731893266,2004,Jaén
Arjonilla,Africa,0.5336721728081322,2004,Jaén
Arjonilla,América,0.2795425667090216,2004,Jaén
Arjonilla,Asia,0.0,2004,Jaén
Arjonilla,Oceanía,0.0,2004,Jaén
Arquillos,Europa,0.6625891946992865,2004,Jaén
Arquillos,Africa,1.1722731906218145,2004,Jaén
Arquillos,América,0.254841997961264,2004,Jaén
Arquillos,Asia,0.0,2004,Jaén
Arquillos,Oceanía,0.05096839959225281,2004,Jaén
Baeza,Europa,0.34262370692495225,2004,Jaén
Baeza,Africa,0.961981946366212,2004,Jaén
Baeza,América,0.3030902022797654,2004,Jaén
Baeza,Asia,0.013177834881728932,2004,Jaén
Baeza,Oceanía,0.0,2004,Jaén
Bailén,Europa,0.3283980852721808,2004,Jaén
Bailén,Africa,0.3840587776911945,2004,Jaén
Bailén,América,0.31169987754647666,2004,Jaén
Bailén,Asia,0.1836802849827452,2004,Jaén
Bailén,Oceanía,0.0,2004,Jaén
Baños de la Encina,Europa,0.10972933430870518,2004,Jaén
Baños de la Encina,Africa,0.43891733723482074,2004,Jaén
Baños de la Encina,América,0.32918800292611555,2004,Jaén
Baños de la Encina,Asia,0.0,2004,Jaén
Baños de la Encina,Oceanía,0.0,2004,Jaén
Beas de Segura,Europa,0.41993792222019355,2004,Jaén
Beas de Segura,Africa,2.008398758444404,2004,Jaén
Beas de Segura,América,0.2738725579696914,2004,Jaén
Beas de Segura,Asia,0.0,2004,Jaén
Beas de Segura,Oceanía,0.0,2004,Jaén
Begíjar,Europa,0.32164683177870695,2004,Jaén
Begíjar,Africa,0.0321646831778707,2004,Jaén
Begíjar,América,0.2894821486008363,2004,Jaén
Begíjar,Asia,0.0,2004,Jaén
Begíjar,Oceanía,0.0,2004,Jaén
Bélmez de la Moraleda,Europa,0.36900369003690037,2004,Jaén
Bélmez de la Moraleda,Africa,1.3178703215603584,2004,Jaén
Bélmez de la Moraleda,América,0.5271481286241434,2004,Jaén
Bélmez de la Moraleda,Asia,0.05271481286241434,2004,Jaén
Bélmez de la Moraleda,Oceanía,0.0,2004,Jaén
Benatae,Europa,1.6666666666666667,2004,Jaén
Benatae,Africa,1.0,2004,Jaén
Benatae,América,1.5,2004,Jaén
Benatae,Asia,0.0,2004,Jaén
Benatae,Oceanía,0.0,2004,Jaén
Cabra del Santo Cristo,Europa,1.7410714285714286,2004,Jaén
Cabra del Santo Cristo,Africa,0.17857142857142858,2004,Jaén
Cabra del Santo Cristo,América,0.08928571428571429,2004,Jaén
Cabra del Santo Cristo,Asia,0.0,2004,Jaén
Cabra del Santo Cristo,Oceanía,0.0,2004,Jaén
Cambil,Europa,0.23071852340145024,2004,Jaén
Cambil,Africa,0.06591957811470006,2004,Jaén
Cambil,América,0.1977587343441002,2004,Jaén
Cambil,Asia,0.0,2004,Jaén
Cambil,Oceanía,0.0,2004,Jaén
Campillo de Arenas,Europa,0.3813155386081983,2004,Jaén
Campillo de Arenas,Africa,0.047664442326024785,2004,Jaén
Campillo de Arenas,América,2.3355576739752144,2004,Jaén
Campillo de Arenas,Asia,0.0,2004,Jaén
Campillo de Arenas,Oceanía,0.0,2004,Jaén
Canena,Europa,0.5706134094151213,2004,Jaén
Canena,Africa,0.42796005706134094,2004,Jaén
Canena,América,0.0,2004,Jaén
Canena,Asia,0.0,2004,Jaén
Canena,Oceanía,0.0,2004,Jaén
Carboneros,Europa,0.5788712011577424,2004,Jaén
Carboneros,Africa,0.0,2004,Jaén
Carboneros,América,1.3024602026049203,2004,Jaén
Carboneros,Asia,0.0,2004,Jaén
Carboneros,Oceanía,0.0,2004,Jaén
La Carolina,Europa,0.6228729210813587,2004,Jaén
La Carolina,Africa,0.17337699865151224,2004,Jaén
La Carolina,América,0.48160277403197843,2004,Jaén
La Carolina,Asia,0.6164515507609324,2004,Jaén
La Carolina,Oceanía,0.0,2004,Jaén
Castellar,Europa,0.561948086700562,2004,Jaén
Castellar,Africa,1.8731602890018733,2004,Jaén
Castellar,América,0.34787262510034783,2004,Jaén
Castellar,Asia,0.0,2004,Jaén
Castellar,Oceanía,0.0,2004,Jaén
Castillo de Locubín,Europa,2.3590563774490203,2004,Jaén
Castillo de Locubín,Africa,0.07996801279488205,2004,Jaén
Castillo de Locubín,América,1.3794482207117154,2004,Jaén
Castillo de Locubín,Asia,0.0,2004,Jaén
Castillo de Locubín,Oceanía,0.0,2004,Jaén
Cazalilla,Europa,0.1221001221001221,2004,Jaén
Cazalilla,Africa,0.0,2004,Jaén
Cazalilla,América,0.1221001221001221,2004,Jaén
Cazalilla,Asia,0.1221001221001221,2004,Jaén
Cazalilla,Oceanía,0.0,2004,Jaén
Cazorla,Europa,0.7040513833992095,2004,Jaén
Cazorla,Africa,0.333498023715415,2004,Jaén
Cazorla,América,0.6175889328063241,2004,Jaén
Cazorla,Asia,0.03705533596837944,2004,Jaén
Cazorla,Oceanía,0.0,2004,Jaén
Chiclana de Segura,Europa,0.4803843074459567,2004,Jaén
Chiclana de Segura,Africa,2.401921537229784,2004,Jaén
Chiclana de Segura,América,0.6405124099279423,2004,Jaén
Chiclana de Segura,Asia,0.0,2004,Jaén
Chiclana de Segura,Oceanía,0.0,2004,Jaén
Chilluévar,Europa,0.8201523140011716,2004,Jaén
Chilluévar,Africa,0.05858230814294083,2004,Jaén
Chilluévar,América,0.05858230814294083,2004,Jaén
Chilluévar,Asia,0.0,2004,Jaén
Chilluévar,Oceanía,0.0,2004,Jaén
Escañuela,Europa,0.10615711252653928,2004,Jaén
Escañuela,Africa,0.0,2004,Jaén
Escañuela,América,0.0,2004,Jaén
Escañuela,Asia,0.0,2004,Jaén
Escañuela,Oceanía,0.0,2004,Jaén
Espelúy,Europa,0.25673940949935814,2004,Jaén
Espelúy,Africa,2.053915275994865,2004,Jaén
Espelúy,América,0.0,2004,Jaén
Espelúy,Asia,0.0,2004,Jaén
Espelúy,Oceanía,0.0,2004,Jaén
Frailes,Europa,0.05543237250554324,2004,Jaén
Frailes,Africa,0.11086474501108648,2004,Jaén
Frailes,América,1.8292682926829267,2004,Jaén
Frailes,Asia,0.0,2004,Jaén
Frailes,Oceanía,0.0,2004,Jaén
Fuensanta de Martos,Europa,0.7687576875768758,2004,Jaén
Fuensanta de Martos,Africa,0.15375153751537515,2004,Jaén
Fuensanta de Martos,América,0.6457564575645757,2004,Jaén
Fuensanta de Martos,Asia,0.03075030750307503,2004,Jaén
Fuensanta de Martos,Oceanía,0.0,2004,Jaén
Fuerte del Rey,Europa,0.3294892915980231,2004,Jaén
Fuerte del Rey,Africa,0.9060955518945634,2004,Jaén
Fuerte del Rey,América,0.16474464579901155,2004,Jaén
Fuerte del Rey,Asia,0.0,2004,Jaén
Fuerte del Rey,Oceanía,0.0,2004,Jaén
Génave,Europa,0.1652892561983471,2004,Jaén
Génave,Africa,0.0,2004,Jaén
Génave,América,0.0,2004,Jaén
Génave,Asia,0.0,2004,Jaén
Génave,Oceanía,0.0,2004,Jaén
La Guardia de Jaén,Europa,0.7671480144404332,2004,Jaén
La Guardia de Jaén,Africa,0.18050541516245489,2004,Jaén
La Guardia de Jaén,América,0.04512635379061372,2004,Jaén
La Guardia de Jaén,Asia,0.04512635379061372,2004,Jaén
La Guardia de Jaén,Oceanía,0.0,2004,Jaén
Guarromán,Europa,0.48342541436464087,2004,Jaén
Guarromán,Africa,0.8977900552486188,2004,Jaén
Guarromán,América,0.17265193370165746,2004,Jaén
Guarromán,Asia,0.0,2004,Jaén
Guarromán,Oceanía,0.0,2004,Jaén
Lahiguera,Europa,0.1589825119236884,2004,Jaén
Lahiguera,Africa,0.21197668256491786,2004,Jaén
Lahiguera,América,0.1589825119236884,2004,Jaén
Lahiguera,Asia,0.0,2004,Jaén
Lahiguera,Oceanía,0.0,2004,Jaén
Higuera de Calatrava,Europa,0.0,2004,Jaén
Higuera de Calatrava,Africa,0.5755395683453237,2004,Jaén
Higuera de Calatrava,América,0.14388489208633093,2004,Jaén
Higuera de Calatrava,Asia,0.0,2004,Jaén
Higuera de Calatrava,Oceanía,0.0,2004,Jaén
Hinojares,Europa,7.949790794979079,2004,Jaén
Hinojares,Africa,0.0,2004,Jaén
Hinojares,América,0.20920502092050208,2004,Jaén
Hinojares,Asia,0.0,2004,Jaén
Hinojares,Oceanía,0.0,2004,Jaén
Hornos,Europa,0.30816640986132515,2004,Jaén
Hornos,Africa,0.6163328197226503,2004,Jaén
Hornos,América,0.6163328197226503,2004,Jaén
Hornos,Asia,0.15408320493066258,2004,Jaén
Hornos,Oceanía,0.0,2004,Jaén
Huelma,Europa,0.1303780964797914,2004,Jaén
Huelma,Africa,0.5867014341590613,2004,Jaén
Huelma,América,0.14667535853976532,2004,Jaén
Huelma,Asia,0.0,2004,Jaén
Huelma,Oceanía,0.0,2004,Jaén
Huesa,Europa,0.8749544294567991,2004,Jaén
Huesa,Africa,0.32810791104629966,2004,Jaén
Huesa,América,0.07291286912139992,2004,Jaén
Huesa,Asia,0.0,2004,Jaén
Huesa,Oceanía,0.0,2004,Jaén
Ibros,Europa,0.29791459781529295,2004,Jaén
Ibros,Africa,1.5226746110559417,2004,Jaén
Ibros,América,0.132406487917908,2004,Jaén
Ibros,Asia,0.0,2004,Jaén
Ibros,Oceanía,0.0,2004,Jaén
La Iruela,Europa,0.705371676614216,2004,Jaén
La Iruela,Africa,0.05425935973955508,2004,Jaén
La Iruela,América,0.2170374389582203,2004,Jaén
La Iruela,Asia,0.0,2004,Jaén
La Iruela,Oceanía,0.0,2004,Jaén
Iznatoraf,Europa,0.8298755186721992,2004,Jaén
Iznatoraf,Africa,6.224066390041494,2004,Jaén
Iznatoraf,América,0.0,2004,Jaén
Iznatoraf,Asia,0.0,2004,Jaén
Iznatoraf,Oceanía,0.0,2004,Jaén
Jabalquinto,Europa,0.4132231404958678,2004,Jaén
Jabalquinto,Africa,0.24793388429752067,2004,Jaén
Jabalquinto,América,0.12396694214876033,2004,Jaén
Jabalquinto,Asia,0.0,2004,Jaén
Jabalquinto,Oceanía,0.0,2004,Jaén
Jaén,Europa,0.4882804075329762,2004,Jaén
Jaén,Africa,0.41926550894174286,2004,Jaén
Jaén,América,0.0008626862323904172,2004,Jaén
Jaén,Asia,0.1742626189428643,2004,Jaén
Jaén,Oceanía,0.0008626862323904172,2004,Jaén
Jamilena,Europa,0.059189109203906486,2004,Jaén
Jamilena,Africa,0.1479727730097662,2004,Jaén
Jamilena,América,0.5622965374371115,2004,Jaén
Jamilena,Asia,0.0,2004,Jaén
Jamilena,Oceanía,0.0,2004,Jaén
Jimena,Europa,0.2,2004,Jaén
Jimena,Africa,0.06666666666666667,2004,Jaén
Jimena,América,0.26666666666666666,2004,Jaén
Jimena,Asia,0.0,2004,Jaén
Jimena,Oceanía,0.0,2004,Jaén
Jódar,Europa,0.14009064688916356,2004,Jaén
Jódar,Africa,0.1977750309023486,2004,Jaén
Jódar,América,0.08240626287597858,2004,Jaén
Jódar,Asia,0.0,2004,Jaén
Jódar,Oceanía,0.0,2004,Jaén
Larva,Europa,0.0,2004,Jaén
Larva,Africa,0.0,2004,Jaén
Larva,América,0.0,2004,Jaén
Larva,Asia,0.0,2004,Jaén
Larva,Oceanía,0.0,2004,Jaén
Linares,Europa,0.4619602003519697,2004,Jaén
Linares,Africa,0.37565994314335993,2004,Jaén
Linares,América,0.5313388385000677,2004,Jaén
Linares,Asia,0.6768647624204683,2004,Jaén
Linares,Oceanía,0.0,2004,Jaén
Lopera,Europa,0.0999750062484379,2004,Jaén
Lopera,Africa,0.0999750062484379,2004,Jaén
Lopera,América,0.07498125468632841,2004,Jaén
Lopera,Asia,0.0,2004,Jaén
Lopera,Oceanía,0.024993751562109475,2004,Jaén
Lupión,Europa,0.7797270955165692,2004,Jaén
Lupión,Africa,0.7797270955165692,2004,Jaén
Lupión,América,0.0,2004,Jaén
Lupión,Asia,0.0,2004,Jaén
Lupión,Oceanía,0.0,2004,Jaén
Mancha Real,Europa,0.5168492867479842,2004,Jaén
Mancha Real,Africa,0.8166218730618152,2004,Jaén
Mancha Real,América,0.41347942939838744,2004,Jaén
Mancha Real,Asia,0.02067397146991937,2004,Jaén
Mancha Real,Oceanía,0.0,2004,Jaén
Marmolejo,Europa,0.2104709287029729,2004,Jaén
Marmolejo,Africa,0.30255196001052354,2004,Jaén
Marmolejo,América,0.2762430939226519,2004,Jaén
Marmolejo,Asia,0.0,2004,Jaén
Marmolejo,Oceanía,0.0,2004,Jaén
Martos,Europa,0.42160293435642315,2004,Jaén
Martos,Africa,1.4840423289346094,2004,Jaén
Martos,América,0.16442514439900502,2004,Jaén
Martos,Asia,0.046376322779206544,2004,Jaén
Martos,Oceanía,0.0,2004,Jaén
Mengíbar,Europa,0.301238424634609,2004,Jaén
Mengíbar,Africa,0.5466919558183644,2004,Jaén
Mengíbar,América,0.43512216891665734,2004,Jaén
Mengíbar,Asia,0.1338837442820484,2004,Jaén
Mengíbar,Oceanía,0.0,2004,Jaén
Montizón,Europa,0.10005002501250625,2004,Jaén
Montizón,Africa,3.0515257628814405,2004,Jaén
Montizón,América,0.05002501250625312,2004,Jaén
Montizón,Asia,0.0,2004,Jaén
Montizón,Oceanía,0.0,2004,Jaén
Navas de San Juan,Europa,0.058985450255603616,2004,Jaén
Navas de San Juan,Africa,0.31458906802988595,2004,Jaén
Navas de San Juan,América,0.23594180102241447,2004,Jaén
Navas de San Juan,Asia,0.058985450255603616,2004,Jaén
Navas de San Juan,Oceanía,0.0,2004,Jaén
Noalejo,Europa,0.18407731247123793,2004,Jaén
Noalejo,Africa,0.0,2004,Jaén
Noalejo,América,0.13805798435342845,2004,Jaén
Noalejo,Asia,0.0,2004,Jaén
Noalejo,Oceanía,0.0,2004,Jaén
Orcera,Europa,0.14038371548900327,2004,Jaén
Orcera,Africa,0.7487131492746841,2004,Jaén
Orcera,América,0.4679457182966776,2004,Jaén
Orcera,Asia,0.0,2004,Jaén
Orcera,Oceanía,0.0,2004,Jaén
Peal de Becerro,Europa,1.282521069989007,2004,Jaén
Peal de Becerro,Africa,1.3741297178453646,2004,Jaén
Peal de Becerro,América,0.21986075485525836,2004,Jaén
Peal de Becerro,Asia,0.0,2004,Jaén
Peal de Becerro,Oceanía,0.0,2004,Jaén
Pegalajar,Europa,0.19398642095053348,2004,Jaén
Pegalajar,Africa,0.6789524733268671,2004,Jaén
Pegalajar,América,0.12932428063368898,2004,Jaén
Pegalajar,Asia,0.0,2004,Jaén
Pegalajar,Oceanía,0.0,2004,Jaén
Porcuna,Europa,0.3460706560922855,2004,Jaén
Porcuna,Africa,0.5335255948089401,2004,Jaén
Porcuna,América,0.4758471521268926,2004,Jaén
Porcuna,Asia,0.0,2004,Jaén
Porcuna,Oceanía,0.028839221341023794,2004,Jaén
Pozo Alcón,Europa,1.327997089321448,2004,Jaén
Pozo Alcón,Africa,0.4002183008913953,2004,Jaén
Pozo Alcón,América,1.45533927596871,2004,Jaén
Pozo Alcón,Asia,0.01819174094960888,2004,Jaén
Pozo Alcón,Oceanía,0.0,2004,Jaén
Puente de Génave,Europa,1.0135135135135136,2004,Jaén
Puente de Génave,Africa,1.0135135135135136,2004,Jaén
Puente de Génave,América,1.3513513513513513,2004,Jaén
Puente de Génave,Asia,0.14478764478764478,2004,Jaén
Puente de Génave,Oceanía,0.0,2004,Jaén
La Puerta de Segura,Europa,0.4924242424242424,2004,Jaén
La Puerta de Segura,Africa,1.628787878787879,2004,Jaén
La Puerta de Segura,América,0.11363636363636363,2004,Jaén
La Puerta de Segura,Asia,0.0,2004,Jaén
La Puerta de Segura,Oceanía,0.0,2004,Jaén
Quesada,Europa,0.6188325806991136,2004,Jaén
Quesada,Africa,0.1338016390700786,2004,Jaén
Quesada,América,0.10035122930255895,2004,Jaén
Quesada,Asia,0.0,2004,Jaén
Quesada,Oceanía,0.0,2004,Jaén
Rus,Europa,0.13358268768367618,2004,Jaén
Rus,Africa,0.48089767566123426,2004,Jaén
Rus,América,0.08014961261020571,2004,Jaén
Rus,Asia,0.0,2004,Jaén
Rus,Oceanía,0.0,2004,Jaén
Sabiote,Europa,0.16904129437333978,2004,Jaén
Sabiote,Africa,0.21733880705143688,2004,Jaén
Sabiote,América,0.12074378169524269,2004,Jaén
Sabiote,Asia,0.0,2004,Jaén
Sabiote,Oceanía,0.0,2004,Jaén
Santa Elena,Europa,1.294820717131474,2004,Jaén
Santa Elena,Africa,0.0,2004,Jaén
Santa Elena,América,0.099601593625498,2004,Jaén
Santa Elena,Asia,0.199203187250996,2004,Jaén
