,Municipio,variable,value
714,Abla,julio_2006,2.19
715,Abrucena,julio_2006,1.79
716,Aguadulce,julio_2006,6.92
717,Alanís,julio_2006,5.08
718,Albanchez de Mágina,julio_2006,1.66
719,Albuñuelas,julio_2006,1.78
720,Alcaracejos,julio_2006,2.76
721,Alcaucín,julio_2006,3.98
722,Alfarnate,julio_2006,3.25
723,Algar,julio_2006,2.98
724,Algámitas,julio_2006,2.86
725,Almadén de la Plata,julio_2006,3.09
726,Almonaster la Real,julio_2006,2.96
727,Almáchar,julio_2006,3.73
728,Alpujarra de la Sierra,julio_2006,0.7
729,Arenas,julio_2006,4.03
730,Arquillos,julio_2006,1.06
731,Arroyomolinos de León,julio_2006,1.7
732,Añora,julio_2006,2.02
733,Beas de Granada,julio_2006,0.55
734,Benalúa de las Villas,julio_2006,0.81
735,Benamargosa,julio_2006,2.18
736,Benaoján,julio_2006,4.59
737,Bélmez de la Moraleda,julio_2006,2.08
738,Cala,julio_2006,4.43
739,Campotéjar,julio_2006,0.95
740,Canjáyar,julio_2006,1.73
741,Cardeña,julio_2006,2.34
742,Castilléjar,julio_2006,3.34
743,Chiclana de Segura,julio_2006,4.2
744,Chilluévar,julio_2006,2.76
745,Chimeneas,julio_2006,3.98
746,Chirivel,julio_2006,1.03
747,Colomera,julio_2006,2.04
748,Comares,julio_2006,1.38
749,Coripe,julio_2006,2.02
750,Cortes y Graena,julio_2006,1.11
751,Cuevas Bajas,julio_2006,4.69
752,Cuevas del Becerro,julio_2006,2.76
753,Cádiar,julio_2006,1.17
754,Cárcheles,julio_2006,5.14
755,Darro,julio_2006,2.43
756,Dílar,julio_2006,2.25
757,El Castillo de las Guardas,julio_2006,2.64
758,El Gastor,julio_2006,2.37
759,El Pinar,julio_2006,1.19
760,El Real de la Jara,julio_2006,1.83
761,El Ronquillo,julio_2006,4.38
762,El Valle,julio_2006,3.19
763,Encinasola,julio_2006,2.26
764,Fonelas,julio_2006,2.79
765,Frailes,julio_2006,1.61
766,Freila,julio_2006,5.03
767,Fuerte del Rey,julio_2006,1.66
768,Galaroza,julio_2006,3.24
769,Galera,julio_2006,3.93
770,Gaucín,julio_2006,1.92
771,Guadalcázar,julio_2006,10.47
772,Gérgal,julio_2006,6.62
773,Higuera de la Sierra,julio_2006,6.25
774,Huéneja,julio_2006,1.14
775,Huétor de Santillán,julio_2006,1.4
776,Istán,julio_2006,2.3
777,Iznatoraf,julio_2006,3.03
778,Jayena,julio_2006,6.23
779,Jerez del Marquesado,julio_2006,0.73
780,Jimena,julio_2006,3.19
781,La Iruela,julio_2006,4.98
782,La Malahá,julio_2006,1.17
783,La Peza,julio_2006,0.29
784,La Victoria,julio_2006,1.91
785,Lahiguera,julio_2006,4.85
786,Las Navas de la Concepción,julio_2006,3.9
787,Los Guajares,julio_2006,1.8
788,Lubrín,julio_2006,1.15
789,Lupión,julio_2006,2.78
790,Láujar de Andarax,julio_2006,3.11
791,María,julio_2006,1.24
792,Moclinejo,julio_2006,2.42
793,Montejaque,julio_2006,0.69
794,Montillana,julio_2006,2.33
795,Montizón,julio_2006,2.66
796,Nevada,julio_2006,2.37
797,Obejo,julio_2006,0.67
798,Orce,julio_2006,2.24
799,Otívar,julio_2006,1.8
800,Palenciana,julio_2006,2.78
801,Paymogo,julio_2006,1.73
802,Pedro Martínez,julio_2006,2.63
803,Pedroche,julio_2006,1.73
804,Pinos Genil,julio_2006,1.44
805,Polopos,julio_2006,2.44
806,Purchena,julio_2006,2.48
807,Píñar,julio_2006,1.84
808,Quéntar,julio_2006,0.58
809,Rioja,julio_2006,0.66
810,Rosal de la Frontera,julio_2006,4.51
811,Santa Bárbara de Casa,julio_2006,2.25
812,Santa Elena,julio_2006,6.39
813,Santa Eufemia,julio_2006,1.3
814,Sayalonga,julio_2006,2.6
815,Segura de la Sierra,julio_2006,3.3
816,Sorihuela del Guadalimar,julio_2006,1.96
817,Taberno,julio_2006,0.81
818,Torre-Cardela,julio_2006,0.55
819,Torrecampo,julio_2006,1.21
820,Torres,julio_2006,1.55
821,Valenzuela,julio_2006,1.1
822,Villamena,julio_2006,1.0
823,Villanueva de San Juan,julio_2006,2.25
824,Villanueva de Tapia,julio_2006,3.89
825,Villanueva del Duque,julio_2006,1.14
826,Villanueva del Rey,julio_2006,1.06
827,Villaralto,julio_2006,2.67
828,Villardompardo,julio_2006,2.59
829,Viñuela,julio_2006,4.26
830,Zagra,julio_2006,3.51
831,Zahara,julio_2006,7.73
832,Ítrabo,julio_2006,0.81
833,Abla,agosto_2006,3.85
834,Abrucena,agosto_2006,3.14
835,Aguadulce,agosto_2006,6.92
836,Alanís,agosto_2006,2.49
837,Albanchez de Mágina,agosto_2006,4.15
838,Albuñuelas,agosto_2006,2.9
839,Alcaracejos,agosto_2006,2.83
840,Alcaucín,agosto_2006,1.53
841,Alfarnate,agosto_2006,2.38
842,Algar,agosto_2006,1.98
843,Algámitas,agosto_2006,3.23
844,Almadén de la Plata,agosto_2006,2.79
845,Almonaster la Real,agosto_2006,1.72
846,Almáchar,agosto_2006,1.57
847,Alpujarra de la Sierra,agosto_2006,1.31
848,Arenas,agosto_2006,3.73
849,Arquillos,agosto_2006,3.38
850,Arroyomolinos de León,agosto_2006,3.11
851,Añora,agosto_2006,2.02
852,Beas de Granada,agosto_2006,0.46
853,Benalúa de las Villas,agosto_2006,0.0
854,Benamargosa,agosto_2006,2.11
855,Benaoján,agosto_2006,2.85
856,Bélmez de la Moraleda,agosto_2006,2.08
857,Cala,agosto_2006,3.13
858,Campotéjar,agosto_2006,2.59
859,Canjáyar,agosto_2006,0.83
860,Cardeña,agosto_2006,2.69
861,Castilléjar,agosto_2006,2.84
862,Chiclana de Segura,agosto_2006,3.69
863,Chilluévar,agosto_2006,5.03
864,Chimeneas,agosto_2006,3.3
865,Chirivel,agosto_2006,1.08
866,Colomera,agosto_2006,2.42
867,Comares,agosto_2006,1.31
868,Coripe,agosto_2006,3.2
869,Cortes y Graena,agosto_2006,0.18
870,Cuevas Bajas,agosto_2006,3.92
871,Cuevas del Becerro,agosto_2006,1.68
872,Cádiar,agosto_2006,1.23
873,Cárcheles,agosto_2006,2.29
874,Darro,agosto_2006,4.24
875,Dílar,agosto_2006,1.25
876,El Castillo de las Guardas,agosto_2006,2.83
877,El Gastor,agosto_2006,4.58
878,El Pinar,agosto_2006,0.74
879,El Real de la Jara,agosto_2006,1.89
880,El Ronquillo,agosto_2006,2.37
881,El Valle,agosto_2006,3.1
882,Encinasola,agosto_2006,4.28
883,Fonelas,agosto_2006,2.88
884,Frailes,agosto_2006,3.62
885,Freila,agosto_2006,4.66
886,Fuerte del Rey,agosto_2006,2.53
887,Galaroza,agosto_2006,3.49
888,Galera,agosto_2006,11.44
889,Gaucín,agosto_2006,1.06
890,Guadalcázar,agosto_2006,4.44
891,Gérgal,agosto_2006,9.12
892,Higuera de la Sierra,agosto_2006,6.39
893,Huéneja,agosto_2006,0.65
894,Huétor de Santillán,agosto_2006,3.36
895,Istán,agosto_2006,2.16
896,Iznatoraf,agosto_2006,5.28
897,Jayena,agosto_2006,6.07
898,Jerez del Marquesado,agosto_2006,1.47
899,Jimena,agosto_2006,2.46
900,La Iruela,agosto_2006,4.78
901,La Malahá,agosto_2006,0.94
902,La Peza,agosto_2006,0.37
903,La Victoria,agosto_2006,4.25
904,Lahiguera,agosto_2006,5.81
905,Las Navas de la Concepción,agosto_2006,2.56
906,Los Guajares,agosto_2006,1.05
907,Lubrín,agosto_2006,1.38
908,Lupión,agosto_2006,3.47
909,Láujar de Andarax,agosto_2006,1.39
910,María,agosto_2006,0.78
911,Moclinejo,agosto_2006,1.09
912,Montejaque,agosto_2006,1.18
913,Montillana,agosto_2006,3.18
914,Montizón,agosto_2006,3.37
915,Nevada,agosto_2006,2.21
916,Obejo,agosto_2006,0.22
917,Orce,agosto_2006,3.24
918,Otívar,agosto_2006,1.8
919,Palenciana,agosto_2006,2.4
920,Paymogo,agosto_2006,1.18
921,Pedro Martínez,agosto_2006,1.56
922,Pedroche,agosto_2006,2.56
923,Pinos Genil,agosto_2006,1.2
924,Polopos,agosto_2006,1.99
925,Purchena,agosto_2006,3.33
926,Píñar,agosto_2006,0.95
927,Quéntar,agosto_2006,0.29
928,Rioja,agosto_2006,0.81
929,Rosal de la Frontera,agosto_2006,4.84
930,Santa Bárbara de Casa,agosto_2006,3.54
931,Santa Elena,agosto_2006,3.29
932,Santa Eufemia,agosto_2006,2.1
933,Sayalonga,agosto_2006,2.19
934,Segura de la Sierra,agosto_2006,4.19
935,Sorihuela del Guadalimar,agosto_2006,4.58
936,Taberno,agosto_2006,0.72
937,Torre-Cardela,agosto_2006,0.27
938,Torrecampo,agosto_2006,3.03
939,Torres,agosto_2006,1.19
940,Valenzuela,agosto_2006,0.95
941,Villamena,agosto_2006,1.1
942,Villanueva de San Juan,agosto_2006,1.69
943,Villanueva de Tapia,agosto_2006,3.11
944,Villanueva del Duque,agosto_2006,0.84
945,Villanueva del Rey,agosto_2006,2.45
946,Villaralto,agosto_2006,2.15
947,Villardompardo,agosto_2006,4.05
948,Viñuela,agosto_2006,1.55
949,Zagra,agosto_2006,3.61
950,Zahara,agosto_2006,6.25
951,Ítrabo,agosto_2006,0.81
952,Abla,septiembre_2006,1.59
953,Abrucena,septiembre_2006,1.05
954,Aguadulce,septiembre_2006,17.21
955,Alanís,septiembre_2006,2.96
956,Albanchez de Mágina,septiembre_2006,2.87
957,Albuñuelas,septiembre_2006,3.36
958,Alcaracejos,septiembre_2006,6.4
959,Alcaucín,septiembre_2006,2.83
960,Alfarnate,septiembre_2006,2.81
961,Algar,septiembre_2006,2.6
962,Algámitas,septiembre_2006,2.56
963,Almadén de la Plata,septiembre_2006,2.49
964,Almonaster la Real,septiembre_2006,4.41
965,Almáchar,septiembre_2006,1.47
966,Alpujarra de la Sierra,septiembre_2006,2.45
967,Arenas,septiembre_2006,3.29
968,Arquillos,septiembre_2006,2.47
969,Arroyomolinos de León,septiembre_2006,3.39
970,Añora,septiembre_2006,1.43
971,Beas de Granada,septiembre_2006,2.47
972,Benalúa de las Villas,septiembre_2006,1.18
973,Benamargosa,septiembre_2006,4.79
974,Benaoján,septiembre_2006,4.4
975,Bélmez de la Moraleda,septiembre_2006,4.63
976,Cala,septiembre_2006,3.06
977,Campotéjar,septiembre_2006,2.11
978,Canjáyar,septiembre_2006,2.11
979,Cardeña,septiembre_2006,3.54
980,Castilléjar,septiembre_2006,2.59
981,Chiclana de Segura,septiembre_2006,7.39
982,Chilluévar,septiembre_2006,3.99
983,Chimeneas,septiembre_2006,7.21
984,Chirivel,septiembre_2006,1.9
985,Colomera,septiembre_2006,4.52
986,Comares,septiembre_2006,2.1
987,Coripe,septiembre_2006,5.15
988,Cortes y Graena,septiembre_2006,1.48
989,Cuevas Bajas,septiembre_2006,7.06
990,Cuevas del Becerro,septiembre_2006,3.68
991,Cádiar,septiembre_2006,1.3
992,Cárcheles,septiembre_2006,5.0
993,Darro,septiembre_2006,3.76
994,Dílar,septiembre_2006,1.0
995,El Castillo de las Guardas,septiembre_2006,2.21
996,El Gastor,septiembre_2006,3.05
997,El Pinar,septiembre_2006,2.76
998,El Real de la Jara,septiembre_2006,1.53
999,El Ronquillo,septiembre_2006,3.52
1000,El Valle,septiembre_2006,5.4
1001,Encinasola,septiembre_2006,3.73
1002,Fonelas,septiembre_2006,4.72
1003,Frailes,septiembre_2006,4.12
1004,Freila,septiembre_2006,3.54
1005,Fuerte del Rey,septiembre_2006,3.79
1006,Galaroza,septiembre_2006,3.67
1007,Galera,septiembre_2006,5.99
1008,Gaucín,septiembre_2006,1.97
1009,Guadalcázar,septiembre_2006,9.12
1010,Gérgal,septiembre_2006,5.47
1011,Higuera de la Sierra,septiembre_2006,6.54
1012,Huéneja,septiembre_2006,2.44
1013,Huétor de Santillán,septiembre_2006,1.96
1014,Istán,septiembre_2006,2.65
1015,Iznatoraf,septiembre_2006,3.72
1016,Jayena,septiembre_2006,5.76
1017,Jerez del Marquesado,septiembre_2006,1.28
1018,Jimena,septiembre_2006,2.32
1019,La Iruela,septiembre_2006,2.66
1020,La Malahá,septiembre_2006,2.99
1021,La Peza,septiembre_2006,1.83
1022,La Victoria,septiembre_2006,3.93
1023,Lahiguera,septiembre_2006,4.95
1024,Las Navas de la Concepción,septiembre_2006,4.01
1025,Los Guajares,septiembre_2006,2.02
1026,Lubrín,septiembre_2006,2.48
1027,Lupión,septiembre_2006,3.87
1028,Láujar de Andarax,septiembre_2006,3.39
1029,María,septiembre_2006,0.59
1030,Moclinejo,septiembre_2006,3.17
1031,Montejaque,septiembre_2006,1.88
1032,Montillana,septiembre_2006,2.02
1033,Montizón,septiembre_2006,6.6
1034,Nevada,septiembre_2006,4.92
1035,Obejo,septiembre_2006,0.5
1036,Orce,septiembre_2006,2.38
1037,Otívar,septiembre_2006,1.53
1038,Palenciana,septiembre_2006,3.66
1039,Paymogo,septiembre_2006,2.44
1040,Pedro Martínez,septiembre_2006,1.48
1041,Pedroche,septiembre_2006,1.07
1042,Pinos Genil,septiembre_2006,1.6
1043,Polopos,septiembre_2006,3.47
1044,Purchena,septiembre_2006,2.24
1045,Píñar,septiembre_2006,1.25
1046,Quéntar,septiembre_2006,0.29
1047,Rioja,septiembre_2006,2.05
1048,Rosal de la Frontera,septiembre_2006,5.22
1049,Santa Bárbara de Casa,septiembre_2006,4.15
1050,Santa Elena,septiembre_2006,3.19
1051,Santa Eufemia,septiembre_2006,1.9
1052,Sayalonga,septiembre_2006,3.56
1053,Segura de la Sierra,septiembre_2006,3.65
1054,Sorihuela del Guadalimar,septiembre_2006,7.28
1055,Taberno,septiembre_2006,1.63
1056,Torre-Cardela,septiembre_2006,1.19
1057,Torrecampo,septiembre_2006,1.59
1058,Torres,septiembre_2006,2.85
1059,Valenzuela,septiembre_2006,0.88
1060,Villamena,septiembre_2006,3.59
1061,Villanueva de San Juan,septiembre_2006,3.17
1062,Villanueva de Tapia,septiembre_2006,4.42
1063,Villanueva del Duque,septiembre_2006,1.08
1064,Villanueva del Rey,septiembre_2006,1.14
1065,Villaralto,septiembre_2006,2.59
1066,Villardompardo,septiembre_2006,6.12
1067,Viñuela,septiembre_2006,4.2
1068,Zagra,septiembre_2006,3.42
1069,Zahara,septiembre_2006,5.8
1070,Ítrabo,septiembre_2006,1.07
1071,Abla,octubre_2006,2.99
1072,Abrucena,octubre_2006,2.69
1073,Aguadulce,octubre_2006,17.21
1074,Alanís,octubre_2006,3.81
1075,Albanchez de Mágina,octubre_2006,2.71
1076,Albuñuelas,octubre_2006,3.74
1077,Alcaracejos,octubre_2006,3.64
1078,Alcaucín,octubre_2006,2.06
1079,Alfarnate,octubre_2006,3.03
1080,Algar,octubre_2006,3.84
1081,Algámitas,octubre_2006,4.36
1082,Almadén de la Plata,octubre_2006,2.43
1083,Almonaster la Real,octubre_2006,2.8
1084,Almáchar,octubre_2006,2.78
1085,Alpujarra de la Sierra,octubre_2006,2.8
1086,Arenas,octubre_2006,4.03
1087,Arquillos,octubre_2006,2.82
1088,Arroyomolinos de León,octubre_2006,2.83
1089,Añora,octubre_2006,3.26
1090,Beas de Granada,octubre_2006,0.46
1091,Benalúa de las Villas,octubre_2006,3.4
1092,Benamargosa,octubre_2006,5.22
1093,Benaoján,octubre_2006,3.16
1094,Bélmez de la Moraleda,octubre_2006,2.55
1095,Cala,octubre_2006,3.75
1096,Campotéjar,octubre_2006,2.32
1097,Canjáyar,octubre_2006,2.63
1098,Cardeña,octubre_2006,2.06
1099,Castilléjar,octubre_2006,4.94
1100,Chiclana de Segura,octubre_2006,3.36
1101,Chilluévar,octubre_2006,4.48
1102,Chimeneas,octubre_2006,5.36
1103,Chirivel,octubre_2006,1.46
1104,Colomera,octubre_2006,4.27
1105,Comares,octubre_2006,0.99
1106,Coripe,octubre_2006,4.04
1107,Cortes y Graena,octubre_2006,0.92
1108,Cuevas Bajas,octubre_2006,5.38
1109,Cuevas del Becerro,octubre_2006,2.87
1110,Cádiar,octubre_2006,2.53
1111,Cárcheles,octubre_2006,4.72
1112,Darro,octubre_2006,3.55
1113,Dílar,octubre_2006,1.44
1114,El Castillo de las Guardas,octubre_2006,3.44
1115,El Gastor,octubre_2006,4.21
1116,El Pinar,octubre_2006,3.03
1117,El Real de la Jara,octubre_2006,1.89
1118,El Ronquillo,octubre_2006,4.38
1119,El Valle,octubre_2006,5.84
1120,Encinasola,octubre_2006,3.98
1121,Fonelas,octubre_2006,4.54
1122,Frailes,octubre_2006,3.73
1123,Freila,octubre_2006,3.17
1124,Fuerte del Rey,octubre_2006,2.92
1125,Galaroza,octubre_2006,6.97
1126,Galera,octubre_2006,4.47
1127,Gaucín,octubre_2006,4.26
1128,Guadalcázar,octubre_2006,6.82
1129,Gérgal,octubre_2006,3.17
1130,Higuera de la Sierra,octubre_2006,6.32
1131,Huéneja,octubre_2006,3.5
1132,Huétor de Santillán,octubre_2006,3.03
1133,Istán,octubre_2006,2.58
1134,Iznatoraf,octubre_2006,2.77
1135,Jayena,octubre_2006,5.91
1136,Jerez del Marquesado,octubre_2006,1.83
1137,Jimena,octubre_2006,2.46
1138,La Iruela,octubre_2006,4.47
1139,La Malahá,octubre_2006,1.82
1140,La Peza,octubre_2006,1.32
1141,La Victoria,octubre_2006,3.83
1142,Lahiguera,octubre_2006,4.58
1143,Las Navas de la Concepción,octubre_2006,4.79
1144,Los Guajares,octubre_2006,3.29
1145,Lubrín,octubre_2006,0.81
1146,Lupión,octubre_2006,3.07
1147,Láujar de Andarax,octubre_2006,4.12
1148,María,octubre_2006,1.96
1149,Moclinejo,octubre_2006,1.92
1150,Montejaque,octubre_2006,2.17
1151,Montillana,octubre_2006,3.18
1152,Montizón,octubre_2006,4.6
1153,Nevada,octubre_2006,2.54
1154,Obejo,octubre_2006,0.39
1155,Orce,octubre_2006,5.55
1156,Otívar,octubre_2006,2.34
1157,Palenciana,octubre_2006,6.12
1158,Paymogo,octubre_2006,2.75
1159,Pedro Martínez,octubre_2006,4.85
1160,Pedroche,octubre_2006,1.73
1161,Pinos Genil,octubre_2006,1.52
1162,Polopos,octubre_2006,2.7
1163,Purchena,octubre_2006,1.27
1164,Píñar,octubre_2006,3.3
1165,Quéntar,octubre_2006,0.97
1166,Rioja,octubre_2006,1.03
1167,Rosal de la Frontera,octubre_2006,7.53
1168,Santa Bárbara de Casa,octubre_2006,3.63
1169,Santa Elena,octubre_2006,3.99
1170,Santa Eufemia,octubre_2006,3.91
1171,Sayalonga,octubre_2006,2.33
1172,Segura de la Sierra,octubre_2006,2.86
1173,Sorihuela del Guadalimar,octubre_2006,4.82
1174,Taberno,octubre_2006,1.45
1175,Torre-Cardela,octubre_2006,4.12
1176,Torrecampo,octubre_2006,1.82
1177,Torres,octubre_2006,2.2
1178,Valenzuela,octubre_2006,2.42
1179,Villamena,octubre_2006,2.59
1180,Villanueva de San Juan,octubre_2006,2.32
1181,Villanueva de Tapia,octubre_2006,5.02
1182,Villanueva del Duque,octubre_2006,1.26
1183,Villanueva del Rey,octubre_2006,2.45
1184,Villaralto,octubre_2006,3.7
1185,Villardompardo,octubre_2006,3.79
1186,Viñuela,octubre_2006,4.38
1187,Zagra,octubre_2006,3.8
1188,Zahara,octubre_2006,5.93
1189,Ítrabo,octubre_2006,1.97
1190,Abla,noviembre_2006,3.06
1191,Abrucena,noviembre_2006,2.39
1192,Aguadulce,noviembre_2006,17.01
1193,Alanís,noviembre_2006,5.4
1194,Albanchez de Mágina,noviembre_2006,4.07
1195,Albuñuelas,noviembre_2006,4.77
1196,Alcaracejos,noviembre_2006,3.37
1197,Alcaucín,noviembre_2006,5.56
1198,Alfarnate,noviembre_2006,3.17
1199,Algar,noviembre_2006,3.41
1200,Algámitas,noviembre_2006,4.44
1201,Almadén de la Plata,noviembre_2006,5.82
1202,Almonaster la Real,noviembre_2006,5.7
1203,Almáchar,noviembre_2006,2.05
1204,Alpujarra de la Sierra,noviembre_2006,2.63
1205,Arenas,noviembre_2006,3.66
1206,Arquillos,noviembre_2006,3.48
1207,Arroyomolinos de León,noviembre_2006,2.73
1208,Añora,noviembre_2006,2.09
1209,Beas de Granada,noviembre_2006,0.64
1210,Benalúa de las Villas,noviembre_2006,4.96
1211,Benamargosa,noviembre_2006,5.53
1212,Benaoján,noviembre_2006,4.03
1213,Bélmez de la Moraleda,noviembre_2006,2.39
1214,Cala,noviembre_2006,2.75
1215,Campotéjar,noviembre_2006,3.2
1216,Canjáyar,noviembre_2006,2.43
1217,Cardeña,noviembre_2006,2.8
1218,Castilléjar,noviembre_2006,4.76
1219,Chiclana de Segura,noviembre_2006,7.89
1220,Chilluévar,noviembre_2006,3.87
1221,Chimeneas,noviembre_2006,3.57
1222,Chirivel,noviembre_2006,1.73
1223,Colomera,noviembre_2006,3.95
1224,Comares,noviembre_2006,1.64
1225,Coripe,noviembre_2006,6.69
1226,Cortes y Graena,noviembre_2006,0.46
1227,Cuevas Bajas,noviembre_2006,3.22
1228,Cuevas del Becerro,noviembre_2006,4.39
1229,Cádiar,noviembre_2006,1.48
1230,Cárcheles,noviembre_2006,3.26
1231,Darro,noviembre_2006,4.8
1232,Dílar,noviembre_2006,2.44
1233,El Castillo de las Guardas,noviembre_2006,3.75
1234,El Gastor,noviembre_2006,3.63
1235,El Pinar,noviembre_2006,2.57
1236,El Real de la Jara,noviembre_2006,1.59
1237,El Ronquillo,noviembre_2006,2.73
1238,El Valle,noviembre_2006,7.43
1239,Encinasola,noviembre_2006,2.88
1240,Fonelas,noviembre_2006,2.88
1241,Frailes,noviembre_2006,3.4
1242,Freila,noviembre_2006,1.49
1243,Fuerte del Rey,noviembre_2006,4.74
1244,Galaroza,noviembre_2006,7.29
1245,Galera,noviembre_2006,4.11
1246,Gaucín,noviembre_2006,3.19
1247,Guadalcázar,noviembre_2006,8.01
1248,Gérgal,noviembre_2006,2.4
1249,Higuera de la Sierra,noviembre_2006,5.88
1250,Huéneja,noviembre_2006,3.58
1251,Huétor de Santillán,noviembre_2006,2.3
1252,Istán,noviembre_2006,3.0
1253,Iznatoraf,noviembre_2006,2.51
1254,Jayena,noviembre_2006,3.42
1255,Jerez del Marquesado,noviembre_2006,1.19
1256,Jimena,noviembre_2006,2.92
1257,La Iruela,noviembre_2006,3.67
1258,La Malahá,noviembre_2006,1.7
1259,La Peza,noviembre_2006,1.02
1260,La Victoria,noviembre_2006,3.93
1261,Lahiguera,noviembre_2006,3.89
1262,Las Navas de la Concepción,noviembre_2006,6.35
1263,Los Guajares,noviembre_2006,3.96
1264,Lubrín,noviembre_2006,2.31
1265,Lupión,noviembre_2006,2.28
1266,Láujar de Andarax,noviembre_2006,2.78
1267,María,noviembre_2006,3.59
1268,Moclinejo,noviembre_2006,3.09
1269,Montejaque,noviembre_2006,1.48
1270,Montillana,noviembre_2006,3.49
1271,Montizón,noviembre_2006,4.45
1272,Nevada,noviembre_2006,4.58
1273,Obejo,noviembre_2006,0.78
1274,Orce,noviembre_2006,2.38
1275,Otívar,noviembre_2006,1.35
1276,Palenciana,noviembre_2006,4.67
1277,Paymogo,noviembre_2006,2.91
1278,Pedro Martínez,noviembre_2006,5.01
1279,Pedroche,noviembre_2006,2.21
1280,Pinos Genil,noviembre_2006,1.12
1281,Polopos,noviembre_2006,3.73
1282,Purchena,noviembre_2006,2.06
1283,Píñar,noviembre_2006,3.89
1284,Quéntar,noviembre_2006,0.68
1285,Rioja,noviembre_2006,2.42
1286,Rosal de la Frontera,noviembre_2006,5.11
1287,Santa Bárbara de Casa,noviembre_2006,3.45
1288,Santa Elena,noviembre_2006,3.99
1289,Santa Eufemia,noviembre_2006,2.0
1290,Sayalonga,noviembre_2006,3.97
1291,Segura de la Sierra,noviembre_2006,2.46
1292,Sorihuela del Guadalimar,noviembre_2006,5.07
1293,Taberno,noviembre_2006,2.53
1294,Torre-Cardela,noviembre_2006,2.11
1295,Torrecampo,noviembre_2006,1.59
1296,Torres,noviembre_2006,2.97
1297,Valenzuela,noviembre_2006,0.59
1298,Villamena,noviembre_2006,2.29
1299,Villanueva de San Juan,noviembre_2006,1.13
1300,Villanueva de Tapia,noviembre_2006,5.74
1301,Villanueva del Duque,noviembre_2006,1.5
1302,Villanueva del Rey,noviembre_2006,3.02
1303,Villaralto,noviembre_2006,2.07
1304,Villardompardo,noviembre_2006,11.81
1305,Viñuela,noviembre_2006,4.32
1306,Zagra,noviembre_2006,3.61
1307,Zahara,noviembre_2006,7.73
1308,Ítrabo,noviembre_2006,2.69
1309,Abla,diciembre_2006,1.79
1310,Abrucena,diciembre_2006,1.49
1311,Aguadulce,diciembre_2006,10.85
1312,Alanís,diciembre_2006,6.83
1313,Albanchez de Mágina,diciembre_2006,5.28
1314,Albuñuelas,diciembre_2006,1.87
1315,Alcaracejos,diciembre_2006,3.03
1316,Alcaucín,diciembre_2006,2.35
1317,Alfarnate,diciembre_2006,2.45
1318,Algar,diciembre_2006,3.53
1319,Algámitas,diciembre_2006,6.77
1320,Almadén de la Plata,diciembre_2006,4.12
1321,Almonaster la Real,diciembre_2006,4.84
1322,Almáchar,diciembre_2006,3.99
1323,Alpujarra de la Sierra,diciembre_2006,2.19
1324,Arenas,diciembre_2006,3.66
1325,Arquillos,diciembre_2006,10.63
1326,Arroyomolinos de León,diciembre_2006,4.81
1327,Añora,diciembre_2006,1.76
1328,Beas de Granada,diciembre_2006,0.27
1329,Benalúa de las Villas,diciembre_2006,5.7
1330,Benamargosa,diciembre_2006,4.85
1331,Benaoján,diciembre_2006,2.48
1332,Bélmez de la Moraleda,diciembre_2006,6.66
1333,Cala,diciembre_2006,3.21
1334,Campotéjar,diciembre_2006,2.39
1335,Canjáyar,diciembre_2006,1.15
1336,Cardeña,diciembre_2006,4.0
1337,Castilléjar,diciembre_2006,1.05
1338,Chiclana de Segura,diciembre_2006,8.98
1339,Chilluévar,diciembre_2006,27.13
1340,Chimeneas,diciembre_2006,5.43
1341,Chirivel,diciembre_2006,1.46
1342,Colomera,diciembre_2006,4.78
1343,Comares,diciembre_2006,2.17
1344,Coripe,diciembre_2006,3.69
1345,Cortes y Graena,diciembre_2006,1.11
1346,Cuevas Bajas,diciembre_2006,5.45
1347,Cuevas del Becerro,diciembre_2006,3.14
