Municipios;Sexo;Periodo;Total
23033 Frailes;Total;2003;1822
23033 Frailes;Total;2002;1858
23033 Frailes;Total;2001;1858
23033 Frailes;Total;2000;1858
23033 Frailes;Total;1999;1894
23033 Frailes;Total;1998;1872
23034 Fuensanta de Martos;Total;2019;3074
23034 Fuensanta de Martos;Total;2018;3086
23034 Fuensanta de Martos;Total;2017;3071
23034 Fuensanta de Martos;Total;2016;3115
23034 Fuensanta de Martos;Total;2015;3160
23034 Fuensanta de Martos;Total;2014;3160
23034 Fuensanta de Martos;Total;2013;3226
23034 Fuensanta de Martos;Total;2012;3254
23034 Fuensanta de Martos;Total;2011;3236
23034 Fuensanta de Martos;Total;2010;3267
23034 Fuensanta de Martos;Total;2009;3286
23034 Fuensanta de Martos;Total;2008;3300
23034 Fuensanta de Martos;Total;2007;3328
23034 Fuensanta de Martos;Total;2006;3326
23034 Fuensanta de Martos;Total;2005;3312
23034 Fuensanta de Martos;Total;2004;3252
23034 Fuensanta de Martos;Total;2003;3278
23034 Fuensanta de Martos;Total;2002;3298
23034 Fuensanta de Martos;Total;2001;3340
23034 Fuensanta de Martos;Total;2000;3330
23034 Fuensanta de Martos;Total;1999;3372
23034 Fuensanta de Martos;Total;1998;3377
23035 Fuerte del Rey;Total;2019;1357
23035 Fuerte del Rey;Total;2018;1387
23035 Fuerte del Rey;Total;2017;1384
23035 Fuerte del Rey;Total;2016;1399
23035 Fuerte del Rey;Total;2015;1409
23035 Fuerte del Rey;Total;2014;1402
23035 Fuerte del Rey;Total;2013;1410
23035 Fuerte del Rey;Total;2012;1402
23035 Fuerte del Rey;Total;2011;1381
23035 Fuerte del Rey;Total;2010;1388
23035 Fuerte del Rey;Total;2009;1354
23035 Fuerte del Rey;Total;2008;1315
23035 Fuerte del Rey;Total;2007;1287
23035 Fuerte del Rey;Total;2006;1267
23035 Fuerte del Rey;Total;2005;1259
23035 Fuerte del Rey;Total;2004;1214
23035 Fuerte del Rey;Total;2003;1204
23035 Fuerte del Rey;Total;2002;1192
23035 Fuerte del Rey;Total;2001;1194
23035 Fuerte del Rey;Total;2000;1157
23035 Fuerte del Rey;Total;1999;1156
23035 Fuerte del Rey;Total;1998;1165
23037 Génave;Total;2019;611
23037 Génave;Total;2018;614
23037 Génave;Total;2017;614
23037 Génave;Total;2016;608
23037 Génave;Total;2015;618
23037 Génave;Total;2014;617
23037 Génave;Total;2013;613
23037 Génave;Total;2012;646
23037 Génave;Total;2011;640
23037 Génave;Total;2010;637
23037 Génave;Total;2009;629
23037 Génave;Total;2008;626
23037 Génave;Total;2007;638
23037 Génave;Total;2006;565
23037 Génave;Total;2005;579
23037 Génave;Total;2004;605
23037 Génave;Total;2003;616
23037 Génave;Total;2002;661
23037 Génave;Total;2001;674
23037 Génave;Total;2000;691
23037 Génave;Total;1999;708
23037 Génave;Total;1998;719
23038 La Guardia de Jaén;Total;2019;5011
23038 La Guardia de Jaén;Total;2018;4965
23038 La Guardia de Jaén;Total;2017;4931
23038 La Guardia de Jaén;Total;2016;4895
23038 La Guardia de Jaén;Total;2015;4832
23038 La Guardia de Jaén;Total;2014;4747
23038 La Guardia de Jaén;Total;2013;4654
23038 La Guardia de Jaén;Total;2012;4551
23038 La Guardia de Jaén;Total;2011;4465
23038 La Guardia de Jaén;Total;2010;4232
23038 La Guardia de Jaén;Total;2009;4061
23038 La Guardia de Jaén;Total;2008;3928
23038 La Guardia de Jaén;Total;2007;3678
23038 La Guardia de Jaén;Total;2006;3301
23038 La Guardia de Jaén;Total;2005;2811
23038 La Guardia de Jaén;Total;2004;2216
23038 La Guardia de Jaén;Total;2003;2105
23038 La Guardia de Jaén;Total;2002;2040
23038 La Guardia de Jaén;Total;2001;2029
23038 La Guardia de Jaén;Total;2000;2062
23038 La Guardia de Jaén;Total;1999;2106
23038 La Guardia de Jaén;Total;1998;2093
23039 Guarromán;Total;2019;2724
23039 Guarromán;Total;2018;2779
23039 Guarromán;Total;2017;2821
23039 Guarromán;Total;2016;2861
23039 Guarromán;Total;2015;2876
23039 Guarromán;Total;2014;2919
23039 Guarromán;Total;2013;2925
23039 Guarromán;Total;2012;2936
23039 Guarromán;Total;2011;2869
23039 Guarromán;Total;2010;2909
23039 Guarromán;Total;2009;2936
23039 Guarromán;Total;2008;2927
23039 Guarromán;Total;2007;2926
23039 Guarromán;Total;2006;2904
23039 Guarromán;Total;2005;2909
23039 Guarromán;Total;2004;2896
23039 Guarromán;Total;2003;2829
23039 Guarromán;Total;2002;2809
23039 Guarromán;Total;2001;2804
23039 Guarromán;Total;2000;2802
23039 Guarromán;Total;1999;2831
23039 Guarromán;Total;1998;2825
23041 Higuera de Calatrava;Total;2019;619
23041 Higuera de Calatrava;Total;2018;616
23041 Higuera de Calatrava;Total;2017;622
23041 Higuera de Calatrava;Total;2016;632
23041 Higuera de Calatrava;Total;2015;649
23041 Higuera de Calatrava;Total;2014;642
23041 Higuera de Calatrava;Total;2013;645
23041 Higuera de Calatrava;Total;2012;653
23041 Higuera de Calatrava;Total;2011;670
23041 Higuera de Calatrava;Total;2010;657
23041 Higuera de Calatrava;Total;2009;659
23041 Higuera de Calatrava;Total;2008;661
23041 Higuera de Calatrava;Total;2007;674
23041 Higuera de Calatrava;Total;2006;696
23041 Higuera de Calatrava;Total;2005;702
23041 Higuera de Calatrava;Total;2004;695
23041 Higuera de Calatrava;Total;2003;676
23041 Higuera de Calatrava;Total;2002;683
23041 Higuera de Calatrava;Total;2001;691
23041 Higuera de Calatrava;Total;2000;691
23041 Higuera de Calatrava;Total;1999;706
23041 Higuera de Calatrava;Total;1998;706
23042 Hinojares;Total;2019;401
23042 Hinojares;Total;2018;335
23042 Hinojares;Total;2017;334
23042 Hinojares;Total;2016;338
23042 Hinojares;Total;2015;355
23042 Hinojares;Total;2014;370
23042 Hinojares;Total;2013;395
23042 Hinojares;Total;2012;436
23042 Hinojares;Total;2011;435
23042 Hinojares;Total;2010;414
23042 Hinojares;Total;2009;409
23042 Hinojares;Total;2008;425
23042 Hinojares;Total;2007;447
23042 Hinojares;Total;2006;446
23042 Hinojares;Total;2005;467
23042 Hinojares;Total;2004;478
23042 Hinojares;Total;2003;454
23042 Hinojares;Total;2002;467
23042 Hinojares;Total;2001;493
23042 Hinojares;Total;2000;501
23042 Hinojares;Total;1999;508
23042 Hinojares;Total;1998;502
23043 Hornos;Total;2019;601
23043 Hornos;Total;2018;620
23043 Hornos;Total;2017;631
23043 Hornos;Total;2016;649
23043 Hornos;Total;2015;657
23043 Hornos;Total;2014;658
23043 Hornos;Total;2013;677
23043 Hornos;Total;2012;685
23043 Hornos;Total;2011;675
23043 Hornos;Total;2010;683
23043 Hornos;Total;2009;684
23043 Hornos;Total;2008;679
23043 Hornos;Total;2007;673
23043 Hornos;Total;2006;663
23043 Hornos;Total;2005;657
23043 Hornos;Total;2004;649
23043 Hornos;Total;2003;690
23043 Hornos;Total;2002;693
23043 Hornos;Total;2001;702
23043 Hornos;Total;2000;718
23043 Hornos;Total;1999;744
23043 Hornos;Total;1998;741
23044 Huelma;Total;2019;5776
23044 Huelma;Total;2018;5845
23044 Huelma;Total;2017;5932
23044 Huelma;Total;2016;6021
23044 Huelma;Total;2015;6089
23044 Huelma;Total;2014;6114
23044 Huelma;Total;2013;6141
23044 Huelma;Total;2012;6162
23044 Huelma;Total;2011;6174
23044 Huelma;Total;2010;6208
23044 Huelma;Total;2009;6231
23044 Huelma;Total;2008;6233
23044 Huelma;Total;2007;6221
23044 Huelma;Total;2006;6172
23044 Huelma;Total;2005;6180
23044 Huelma;Total;2004;6136
23044 Huelma;Total;2003;6106
23044 Huelma;Total;2002;6093
23044 Huelma;Total;2001;6054
23044 Huelma;Total;2000;6232
23044 Huelma;Total;1999;6047
23044 Huelma;Total;1998;6051
23045 Huesa;Total;2019;2489
23045 Huesa;Total;2018;2527
23045 Huesa;Total;2017;2541
23045 Huesa;Total;2016;2553
23045 Huesa;Total;2015;2584
23045 Huesa;Total;2014;2604
23045 Huesa;Total;2013;2622
23045 Huesa;Total;2012;2648
23045 Huesa;Total;2011;2662
23045 Huesa;Total;2010;2667
23045 Huesa;Total;2009;2677
23045 Huesa;Total;2008;2693
23045 Huesa;Total;2007;2700
23045 Huesa;Total;2006;2726
23045 Huesa;Total;2005;2727
23045 Huesa;Total;2004;2743
23045 Huesa;Total;2003;2756
23045 Huesa;Total;2002;2768
23045 Huesa;Total;2001;2741
23045 Huesa;Total;2000;2719
23045 Huesa;Total;1999;2735
23045 Huesa;Total;1998;2702
23046 Ibros;Total;2019;2832
23046 Ibros;Total;2018;2884
23046 Ibros;Total;2017;2925
23046 Ibros;Total;2016;2956
23046 Ibros;Total;2015;2973
23046 Ibros;Total;2014;3002
23046 Ibros;Total;2013;3038
23046 Ibros;Total;2012;3059
23046 Ibros;Total;2011;3097
23046 Ibros;Total;2010;3144
23046 Ibros;Total;2009;3122
23046 Ibros;Total;2008;3160
23046 Ibros;Total;2007;3176
23046 Ibros;Total;2006;3186
23046 Ibros;Total;2005;3148
23046 Ibros;Total;2004;3021
23046 Ibros;Total;2003;3025
23046 Ibros;Total;2002;3060
23046 Ibros;Total;2001;3063
23046 Ibros;Total;2000;3015
23046 Ibros;Total;1999;3056
23046 Ibros;Total;1998;3036
23047 La Iruela;Total;2019;1899
23047 La Iruela;Total;2018;1935
23047 La Iruela;Total;2017;1958
23047 La Iruela;Total;2016;1989
23047 La Iruela;Total;2015;1999
23047 La Iruela;Total;2014;2045
23047 La Iruela;Total;2013;2090
23047 La Iruela;Total;2012;2132
23047 La Iruela;Total;2011;2055
23047 La Iruela;Total;2010;2011
23047 La Iruela;Total;2009;1985
23047 La Iruela;Total;2008;1985
23047 La Iruela;Total;2007;1982
23047 La Iruela;Total;2006;1989
23047 La Iruela;Total;2005;1894
23047 La Iruela;Total;2004;1843
23047 La Iruela;Total;2003;1860
23047 La Iruela;Total;2002;1844
23047 La Iruela;Total;2001;1853
23047 La Iruela;Total;2000;1907
23047 La Iruela;Total;1999;1988
23047 La Iruela;Total;1998;2031
23048 Iznatoraf;Total;2019;960
23048 Iznatoraf;Total;2018;995
23048 Iznatoraf;Total;2017;1000
23048 Iznatoraf;Total;2016;1031
23048 Iznatoraf;Total;2015;1016
23048 Iznatoraf;Total;2014;1038
23048 Iznatoraf;Total;2013;1054
23048 Iznatoraf;Total;2012;1080
23048 Iznatoraf;Total;2011;1083
23048 Iznatoraf;Total;2010;1079
23048 Iznatoraf;Total;2009;1107
23048 Iznatoraf;Total;2008;1126
23048 Iznatoraf;Total;2007;1121
23048 Iznatoraf;Total;2006;1155
23048 Iznatoraf;Total;2005;1188
23048 Iznatoraf;Total;2004;1205
23048 Iznatoraf;Total;2003;1235
23048 Iznatoraf;Total;2002;1274
23048 Iznatoraf;Total;2001;1283
23048 Iznatoraf;Total;2000;1218
23048 Iznatoraf;Total;1999;1220
23048 Iznatoraf;Total;1998;1204
23049 Jabalquinto;Total;2019;2039
23049 Jabalquinto;Total;2018;2070
23049 Jabalquinto;Total;2017;2114
23049 Jabalquinto;Total;2016;2152
23049 Jabalquinto;Total;2015;2201
23049 Jabalquinto;Total;2014;2250
23049 Jabalquinto;Total;2013;2300
23049 Jabalquinto;Total;2012;2335
23049 Jabalquinto;Total;2011;2422
23049 Jabalquinto;Total;2010;2337
23049 Jabalquinto;Total;2009;2351
23049 Jabalquinto;Total;2008;2393
23049 Jabalquinto;Total;2007;2408
23049 Jabalquinto;Total;2006;2416
23049 Jabalquinto;Total;2005;2420
23049 Jabalquinto;Total;2004;2420
23049 Jabalquinto;Total;2003;2454
23049 Jabalquinto;Total;2002;2478
23049 Jabalquinto;Total;2001;2533
23049 Jabalquinto;Total;2000;2547
23049 Jabalquinto;Total;1999;2552
23049 Jabalquinto;Total;1998;2583
23050 Jaén;Total;2019;112999
23050 Jaén;Total;2018;113457
23050 Jaén;Total;2017;114238
23050 Jaén;Total;2016;114658
23050 Jaén;Total;2015;115395
23050 Jaén;Total;2014;115837
23050 Jaén;Total;2013;116176
23050 Jaén;Total;2012;116731
23050 Jaén;Total;2011;116781
23050 Jaén;Total;2010;116790
23050 Jaén;Total;2009;116557
23050 Jaén;Total;2008;116417
23050 Jaén;Total;2007;116393
23050 Jaén;Total;2006;116769
23050 Jaén;Total;2005;116540
23050 Jaén;Total;2004;115917
23050 Jaén;Total;2003;115638
23050 Jaén;Total;2002;112921
23050 Jaén;Total;2001;111406
23050 Jaén;Total;2000;110781
23050 Jaén;Total;1999;109247
23050 Jaén;Total;1998;107184
23051 Jamilena;Total;2019;3293
23051 Jamilena;Total;2018;3327
23051 Jamilena;Total;2017;3343
23051 Jamilena;Total;2016;3376
23051 Jamilena;Total;2015;3404
23051 Jamilena;Total;2014;3466
23051 Jamilena;Total;2013;3507
23051 Jamilena;Total;2012;3496
23051 Jamilena;Total;2011;3494
23051 Jamilena;Total;2010;3521
23051 Jamilena;Total;2009;3485
23051 Jamilena;Total;2008;3523
23051 Jamilena;Total;2007;3501
23051 Jamilena;Total;2006;3459
23051 Jamilena;Total;2005;3429
23051 Jamilena;Total;2004;3379
23051 Jamilena;Total;2003;3371
23051 Jamilena;Total;2002;3351
23051 Jamilena;Total;2001;3344
23051 Jamilena;Total;2000;3301
23051 Jamilena;Total;1999;3327
23051 Jamilena;Total;1998;3289
23052 Jimena;Total;2019;1284
23052 Jimena;Total;2018;1286
23052 Jimena;Total;2017;1293
23052 Jimena;Total;2016;1323
23052 Jimena;Total;2015;1344
23052 Jimena;Total;2014;1358
23052 Jimena;Total;2013;1378
23052 Jimena;Total;2012;1399
23052 Jimena;Total;2011;1415
23052 Jimena;Total;2010;1435
23052 Jimena;Total;2009;1464
23052 Jimena;Total;2008;1493
23052 Jimena;Total;2007;1489
23052 Jimena;Total;2006;1507
23052 Jimena;Total;2005;1478
23052 Jimena;Total;2004;1500
23052 Jimena;Total;2003;1501
23052 Jimena;Total;2002;1504
23052 Jimena;Total;2001;1546
23052 Jimena;Total;2000;1582
23052 Jimena;Total;1999;1585
23052 Jimena;Total;1998;1589
23053 Jódar;Total;2019;11667
23053 Jódar;Total;2018;11805
23053 Jódar;Total;2017;11901
23053 Jódar;Total;2016;11994
23053 Jódar;Total;2015;12022
23053 Jódar;Total;2014;12082
23053 Jódar;Total;2013;12155
23053 Jódar;Total;2012;12117
23053 Jódar;Total;2011;12120
23053 Jódar;Total;2010;12117
23053 Jódar;Total;2009;12157
23053 Jódar;Total;2008;12119
23053 Jódar;Total;2007;12168
23053 Jódar;Total;2006;12150
23053 Jódar;Total;2005;12153
23053 Jódar;Total;2004;12135
23053 Jódar;Total;2003;11991
23053 Jódar;Total;2002;11991
23053 Jódar;Total;2001;11979
23053 Jódar;Total;2000;11805
23053 Jódar;Total;1999;12051
23053 Jódar;Total;1998;12115
23040 Lahiguera;Total;2019;1710
23040 Lahiguera;Total;2018;1742
23040 Lahiguera;Total;2017;1759
23040 Lahiguera;Total;2016;1771
23040 Lahiguera;Total;2015;1783
23040 Lahiguera;Total;2014;1804
23040 Lahiguera;Total;2013;1833
23040 Lahiguera;Total;2012;1856
23040 Lahiguera;Total;2011;1878
23040 Lahiguera;Total;2010;1878
23040 Lahiguera;Total;2009;1886
23040 Lahiguera;Total;2008;1892
23040 Lahiguera;Total;2007;1884
23040 Lahiguera;Total;2006;1877
23040 Lahiguera;Total;2005;1890
23040 Lahiguera;Total;2004;1887
23040 Lahiguera;Total;2003;1884
23040 Lahiguera;Total;2002;1849
23040 Lahiguera;Total;2001;1893
23040 Lahiguera;Total;2000;1913
23040 Lahiguera;Total;1999;1937
23040 Lahiguera;Total;1998;1921
23054 Larva;Total;2019;472
23054 Larva;Total;2018;482
23054 Larva;Total;2017;486
23054 Larva;Total;2016;483
23054 Larva;Total;2015;487
23054 Larva;Total;2014;488
23054 Larva;Total;2013;487
23054 Larva;Total;2012;495
23054 Larva;Total;2011;494
23054 Larva;Total;2010;502
23054 Larva;Total;2009;478
23054 Larva;Total;2008;475
23054 Larva;Total;2007;478
23054 Larva;Total;2006;474
23054 Larva;Total;2005;474
23054 Larva;Total;2004;497
23054 Larva;Total;2003;503
23054 Larva;Total;2002;511
23054 Larva;Total;2001;516
23054 Larva;Total;2000;521
23054 Larva;Total;1999;518
23054 Larva;Total;1998;531
23055 Linares;Total;2019;57414
23055 Linares;Total;2018;57811
23055 Linares;Total;2017;58449
23055 Linares;Total;2016;58829
23055 Linares;Total;2015;59737
23055 Linares;Total;2014;60290
23055 Linares;Total;2013;60740
23055 Linares;Total;2012;60950
23055 Linares;Total;2011;61110
23055 Linares;Total;2010;61306
23055 Linares;Total;2009;61338
23055 Linares;Total;2008;61340
23055 Linares;Total;2007;61262
23055 Linares;Total;2006;61452
23055 Linares;Total;2005;60807
23055 Linares;Total;2004;59096
23055 Linares;Total;2003;58257
23055 Linares;Total;2002;57800
23055 Linares;Total;2001;57796
23055 Linares;Total;2000;58034
23055 Linares;Total;1999;58722
23055 Linares;Total;1998;58410
23056 Lopera;Total;2019;3665
23056 Lopera;Total;2018;3673
23056 Lopera;Total;2017;3714
23056 Lopera;Total;2016;3743
23056 Lopera;Total;2015;3779
23056 Lopera;Total;2014;3837
23056 Lopera;Total;2013;3882
23056 Lopera;Total;2012;3888
23056 Lopera;Total;2011;3918
23056 Lopera;Total;2010;3986
23056 Lopera;Total;2009;4008
23056 Lopera;Total;2008;4028
23056 Lopera;Total;2007;3988
23056 Lopera;Total;2006;3995
23056 Lopera;Total;2005;3976
23056 Lopera;Total;2004;4001
23056 Lopera;Total;2003;4020
23056 Lopera;Total;2002;4014
23056 Lopera;Total;2001;3993
23056 Lopera;Total;2000;3978
23056 Lopera;Total;1999;3982
23056 Lopera;Total;1998;3996
23057 Lupión;Total;2019;842
23057 Lupión;Total;2018;852
23057 Lupión;Total;2017;881
23057 Lupión;Total;2016;883
23057 Lupión;Total;2015;910
23057 Lupión;Total;2014;924
23057 Lupión;Total;2013;938
23057 Lupión;Total;2012;960
23057 Lupión;Total;2011;1001
23057 Lupión;Total;2010;966
23057 Lupión;Total;2009;981
23057 Lupión;Total;2008;975
23057 Lupión;Total;2007;1000
23057 Lupión;Total;2006;1009
23057 Lupión;Total;2005;1012
23057 Lupión;Total;2004;1026
23057 Lupión;Total;2003;1049
23057 Lupión;Total;2002;1054
23057 Lupión;Total;2001;1052
23057 Lupión;Total;2000;1050
23057 Lupión;Total;1999;1084
23057 Lupión;Total;1998;1092
23058 Mancha Real;Total;2019;11264
23058 Mancha Real;Total;2018;11322
23058 Mancha Real;Total;2017;11265
23058 Mancha Real;Total;2016;11194
23058 Mancha Real;Total;2015;11212
23058 Mancha Real;Total;2014;11324
23058 Mancha Real;Total;2013;11353
23058 Mancha Real;Total;2012;11308
23058 Mancha Real;Total;2011;11162
23058 Mancha Real;Total;2010;11088
23058 Mancha Real;Total;2009;10972
23058 Mancha Real;Total;2008;10754
23058 Mancha Real;Total;2007;10616
23058 Mancha Real;Total;2006;10431
23058 Mancha Real;Total;2005;10187
23058 Mancha Real;Total;2004;9674
23058 Mancha Real;Total;2003;9562
23058 Mancha Real;Total;2002;9493
23058 Mancha Real;Total;2001;9270
23058 Mancha Real;Total;2000;9012
23058 Mancha Real;Total;1999;9067
23058 Mancha Real;Total;1998;8970
23059 Marmolejo;Total;2019;6812
23059 Marmolejo;Total;2018;6877
23059 Marmolejo;Total;2017;6968
23059 Marmolejo;Total;2016;7053
23059 Marmolejo;Total;2015;7089
23059 Marmolejo;Total;2014;7183
23059 Marmolejo;Total;2013;7252
23059 Marmolejo;Total;2012;7329
23059 Marmolejo;Total;2011;7380
23059 Marmolejo;Total;2010;7485
23059 Marmolejo;Total;2009;7595
23059 Marmolejo;Total;2008;7600
23059 Marmolejo;Total;2007;7615
23059 Marmolejo;Total;2006;7618
23059 Marmolejo;Total;2005;7605
23059 Marmolejo;Total;2004;7602
23059 Marmolejo;Total;2003;7553
23059 Marmolejo;Total;2002;7576
23059 Marmolejo;Total;2001;7431
23059 Marmolejo;Total;2000;7549
23059 Marmolejo;Total;1999;7687
23059 Marmolejo;Total;1998;7666
23060 Martos;Total;2019;24215
23060 Martos;Total;2018;24207
23060 Martos;Total;2017;24207
23060 Martos;Total;2016;24240
23060 Martos;Total;2015;24398
23060 Martos;Total;2014;24562
23060 Martos;Total;2013;24585
23060 Martos;Total;2012;24547
23060 Martos;Total;2011;24739
23060 Martos;Total;2010;24707
23060 Martos;Total;2009;24655
23060 Martos;Total;2008;24520
23060 Martos;Total;2007;24141
23060 Martos;Total;2006;24061
23060 Martos;Total;2005;23804
23060 Martos;Total;2004;23719
23060 Martos;Total;2003;22862
23060 Martos;Total;2002;22688
23060 Martos;Total;2001;22702
23060 Martos;Total;2000;22732
23060 Martos;Total;1999;22637
23060 Martos;Total;1998;22391
23061 Mengíbar;Total;2019;9941
23061 Mengíbar;Total;2018;9927
23061 Mengíbar;Total;2017;9916
23061 Mengíbar;Total;2016;9921
23061 Mengíbar;Total;2015;9935
23061 Mengíbar;Total;2014;9943
23061 Mengíbar;Total;2013;9973
23061 Mengíbar;Total;2012;9908
23061 Mengíbar;Total;2011;9732
23061 Mengíbar;Total;2010;9797
23061 Mengíbar;Total;2009;9572
23061 Mengíbar;Total;2008;9378
23061 Mengíbar;Total;2007;9222
23061 Mengíbar;Total;2006;9102
23061 Mengíbar;Total;2005;9048
23061 Mengíbar;Total;2004;8963
23061 Mengíbar;Total;2003;8929
23061 Mengíbar;Total;2002;8745
23061 Mengíbar;Total;2001;8360
23061 Mengíbar;Total;2000;8339
23061 Mengíbar;Total;1999;8535
23061 Mengíbar;Total;1998;8535
23062 Montizón;Total;2019;1725
23062 Montizón;Total;2018;1716
23062 Montizón;Total;2017;1745
23062 Montizón;Total;2016;1768
23062 Montizón;Total;2015;1815
23062 Montizón;Total;2014;1797
23062 Montizón;Total;2013;1845
23062 Montizón;Total;2012;1904
23062 Montizón;Total;2011;1897
23062 Montizón;Total;2010;1921
23062 Montizón;Total;2009;1904
23062 Montizón;Total;2008;1917
23062 Montizón;Total;2007;1932
23062 Montizón;Total;2006;1956
23062 Montizón;Total;2005;1989
23062 Montizón;Total;2004;1999
23062 Montizón;Total;2003;2001
23062 Montizón;Total;2002;1984
23062 Montizón;Total;2001;1974
23062 Montizón;Total;2000;1969
23062 Montizón;Total;1999;2017
23062 Montizón;Total;1998;2017
23063 Navas de San Juan;Total;2019;4517
23063 Navas de San Juan;Total;2018;4555
23063 Navas de San Juan;Total;2017;4506
23063 Navas de San Juan;Total;2016;4597
23063 Navas de San Juan;Total;2015;4712
23063 Navas de San Juan;Total;2014;4790
23063 Navas de San Juan;Total;2013;4895
23063 Navas de San Juan;Total;2012;4982
23063 Navas de San Juan;Total;2011;5000
23063 Navas de San Juan;Total;2010;5021
23063 Navas de San Juan;Total;2009;5030
23063 Navas de San Juan;Total;2008;5053
23063 Navas de San Juan;Total;2007;5052
23063 Navas de San Juan;Total;2006;5047
23063 Navas de San Juan;Total;2005;5083
23063 Navas de San Juan;Total;2004;5086
23063 Navas de San Juan;Total;2003;5109
23063 Navas de San Juan;Total;2002;4974
23063 Navas de San Juan;Total;2001;5066
23063 Navas de San Juan;Total;2000;5155
23063 Navas de San Juan;Total;1999;5251
23063 Navas de San Juan;Total;1998;5285
23064 Noalejo;Total;2019;1970
23064 Noalejo;Total;2018;1948
23064 Noalejo;Total;2017;1963
23064 Noalejo;Total;2016;1977
23064 Noalejo;Total;2015;2000
23064 Noalejo;Total;2014;2002
23064 Noalejo;Total;2013;2012
23064 Noalejo;Total;2012;2106
23064 Noalejo;Total;2011;2095
23064 Noalejo;Total;2010;2005
23064 Noalejo;Total;2009;2023
23064 Noalejo;Total;2008;2069
23064 Noalejo;Total;2007;2060
23064 Noalejo;Total;2006;2110
23064 Noalejo;Total;2005;2155
23064 Noalejo;Total;2004;2173
23064 Noalejo;Total;2003;2183
23064 Noalejo;Total;2002;2170
23064 Noalejo;Total;2001;2231
23064 Noalejo;Total;2000;2278
23064 Noalejo;Total;1999;2298
23064 Noalejo;Total;1998;2294
23065 Orcera;Total;2019;1811
23065 Orcera;Total;2018;1835
23065 Orcera;Total;2017;1860
23065 Orcera;Total;2016;1894
23065 Orcera;Total;2015;1919
23065 Orcera;Total;2014;1927
23065 Orcera;Total;2013;1983
23065 Orcera;Total;2012;1992
23065 Orcera;Total;2011;1999
23065 Orcera;Total;2010;2037
23065 Orcera;Total;2009;2070
23065 Orcera;Total;2008;2138
23065 Orcera;Total;2007;2089
23065 Orcera;Total;2006;2141
23065 Orcera;Total;2005;2117
23065 Orcera;Total;2004;2137
23065 Orcera;Total;2003;2160
23065 Orcera;Total;2002;2148
23065 Orcera;Total;2001;2204
23065 Orcera;Total;2000;2258
23065 Orcera;Total;1999;2259
23065 Orcera;Total;1998;2261
23066 Peal de Becerro;Total;2019;5266
23066 Peal de Becerro;Total;2018;5277
23066 Peal de Becerro;Total;2017;5290
23066 Peal de Becerro;Total;2016;5325
23066 Peal de Becerro;Total;2015;5410
23066 Peal de Becerro;Total;2014;5413
23066 Peal de Becerro;Total;2013;5468
23066 Peal de Becerro;Total;2012;5614
23066 Peal de Becerro;Total;2011;5581
23066 Peal de Becerro;Total;2010;5523
23066 Peal de Becerro;Total;2009;5574
23066 Peal de Becerro;Total;2008;5551
23066 Peal de Becerro;Total;2007;5489
23066 Peal de Becerro;Total;2006;5494
23066 Peal de Becerro;Total;2005;5470
23066 Peal de Becerro;Total;2004;5458
23066 Peal de Becerro;Total;2003;5417
23066 Peal de Becerro;Total;2002;5290
23066 Peal de Becerro;Total;2001;5176
23066 Peal de Becerro;Total;2000;5310
23066 Peal de Becerro;Total;1999;5379
23066 Peal de Becerro;Total;1998;5280
23067 Pegalajar;Total;2019;2919
23067 Pegalajar;Total;2018;2916
23067 Pegalajar;Total;2017;2945
23067 Pegalajar;Total;2016;2966
23067 Pegalajar;Total;2015;3032
23067 Pegalajar;Total;2014;3055
23067 Pegalajar;Total;2013;3073
23067 Pegalajar;Total;2012;3093
23067 Pegalajar;Total;2011;3095
23067 Pegalajar;Total;2010;3116
23067 Pegalajar;Total;2009;3141
23067 Pegalajar;Total;2008;3145
23067 Pegalajar;Total;2007;3172
23067 Pegalajar;Total;2006;3171
23067 Pegalajar;Total;2005;3136
23067 Pegalajar;Total;2004;3093
23067 Pegalajar;Total;2003;3084
23067 Pegalajar;Total;2002;3091
23067 Pegalajar;Total;2001;3085
23067 Pegalajar;Total;2000;3074
23067 Pegalajar;Total;1999;3126
23067 Pegalajar;Total;1998;3137
23069 Porcuna;Total;2019;6235
23069 Porcuna;Total;2018;6283
23069 Porcuna;Total;2017;6403
23069 Porcuna;Total;2016;6532
23069 Porcuna;Total;2015;6567
23069 Porcuna;Total;2014;6630
23069 Porcuna;Total;2013;6727
23069 Porcuna;Total;2012;6806
23069 Porcuna;Total;2011;6828
23069 Porcuna;Total;2010;6825
23069 Porcuna;Total;2009;6868
23069 Porcuna;Total;2008;6939
23069 Porcuna;Total;2007;6847
23069 Porcuna;Total;2006;6859
23069 Porcuna;Total;2005;6915
23069 Porcuna;Total;2004;6935
23069 Porcuna;Total;2003;6899
23069 Porcuna;Total;2002;6923
23069 Porcuna;Total;2001;7042
23069 Porcuna;Total;2000;6941
23069 Porcuna;Total;1999;6969
23069 Porcuna;Total;1998;6974
23070 Pozo Alcón;Total;2019;4673
23070 Pozo Alcón;Total;2018;4708
23070 Pozo Alcón;Total;2017;4758
23070 Pozo Alcón;Total;2016;4857
23070 Pozo Alcón;Total;2015;4892
23070 Pozo Alcón;Total;2014;4970
23070 Pozo Alcón;Total;2013;5165
23070 Pozo Alcón;Total;2012;5260
23070 Pozo Alcón;Total;2011;5378
