Municipios;Sexo;Periodo;Total
41092 Tocina;Total;1999;8828
41092 Tocina;Total;1998;8811
41093 Tomares;Total;2019;25359
41093 Tomares;Total;2018;25220
41093 Tomares;Total;2017;25042
41093 Tomares;Total;2016;24851
41093 Tomares;Total;2015;24743
41093 Tomares;Total;2014;24501
41093 Tomares;Total;2013;24346
41093 Tomares;Total;2012;23921
41093 Tomares;Total;2011;23661
41093 Tomares;Total;2010;23310
41093 Tomares;Total;2009;22772
41093 Tomares;Total;2008;21921
41093 Tomares;Total;2007;21099
41093 Tomares;Total;2006;20705
41093 Tomares;Total;2005;20127
41093 Tomares;Total;2004;19238
41093 Tomares;Total;2003;18992
41093 Tomares;Total;2002;18551
41093 Tomares;Total;2001;18196
41093 Tomares;Total;2000;17842
41093 Tomares;Total;1999;17414
41093 Tomares;Total;1998;17028
41094 Umbrete;Total;2019;8894
41094 Umbrete;Total;2018;8768
41094 Umbrete;Total;2017;8695
41094 Umbrete;Total;2016;8663
41094 Umbrete;Total;2015;8606
41094 Umbrete;Total;2014;8608
41094 Umbrete;Total;2013;8512
41094 Umbrete;Total;2012;8390
41094 Umbrete;Total;2011;8181
41094 Umbrete;Total;2010;8010
41094 Umbrete;Total;2009;7698
41094 Umbrete;Total;2008;7365
41094 Umbrete;Total;2007;6779
41094 Umbrete;Total;2006;6385
41094 Umbrete;Total;2005;5797
41094 Umbrete;Total;2004;5372
41094 Umbrete;Total;2003;5206
41094 Umbrete;Total;2002;5081
41094 Umbrete;Total;2001;4982
41094 Umbrete;Total;2000;4901
41094 Umbrete;Total;1999;4830
41094 Umbrete;Total;1998;4818
41095 Utrera;Total;2019;50728
41095 Utrera;Total;2018;52617
41095 Utrera;Total;2017;52701
41095 Utrera;Total;2016;52674
41095 Utrera;Total;2015;52558
41095 Utrera;Total;2014;52437
41095 Utrera;Total;2013;52013
41095 Utrera;Total;2012;51887
41095 Utrera;Total;2011;51630
41095 Utrera;Total;2010;51177
41095 Utrera;Total;2009;50665
41095 Utrera;Total;2008;50098
41095 Utrera;Total;2007;49135
41095 Utrera;Total;2006;48222
41095 Utrera;Total;2005;47429
41095 Utrera;Total;2004;46774
41095 Utrera;Total;2003;46086
41095 Utrera;Total;2002;45947
41095 Utrera;Total;2001;45862
41095 Utrera;Total;2000;46084
41095 Utrera;Total;1999;46052
41095 Utrera;Total;1998;45947
41096 Valencina de la Concepción;Total;2019;7751
41096 Valencina de la Concepción;Total;2018;7803
41096 Valencina de la Concepción;Total;2017;7860
41096 Valencina de la Concepción;Total;2016;7949
41096 Valencina de la Concepción;Total;2015;7948
41096 Valencina de la Concepción;Total;2014;7930
41096 Valencina de la Concepción;Total;2013;7986
41096 Valencina de la Concepción;Total;2012;8055
41096 Valencina de la Concepción;Total;2011;8026
41096 Valencina de la Concepción;Total;2010;8031
41096 Valencina de la Concepción;Total;2009;7971
41096 Valencina de la Concepción;Total;2008;7875
41096 Valencina de la Concepción;Total;2007;7796
41096 Valencina de la Concepción;Total;2006;7650
41096 Valencina de la Concepción;Total;2005;7431
41096 Valencina de la Concepción;Total;2004;7269
41096 Valencina de la Concepción;Total;2003;7220
41096 Valencina de la Concepción;Total;2002;6987
41096 Valencina de la Concepción;Total;2001;6839
41096 Valencina de la Concepción;Total;2000;6750
41096 Valencina de la Concepción;Total;1999;6410
41096 Valencina de la Concepción;Total;1998;6127
41097 Villamanrique de la Condesa;Total;2019;4459
41097 Villamanrique de la Condesa;Total;2018;4478
41097 Villamanrique de la Condesa;Total;2017;4454
41097 Villamanrique de la Condesa;Total;2016;4462
41097 Villamanrique de la Condesa;Total;2015;4503
41097 Villamanrique de la Condesa;Total;2014;4406
41097 Villamanrique de la Condesa;Total;2013;4359
41097 Villamanrique de la Condesa;Total;2012;4266
41097 Villamanrique de la Condesa;Total;2011;4167
41097 Villamanrique de la Condesa;Total;2010;4162
41097 Villamanrique de la Condesa;Total;2009;4129
41097 Villamanrique de la Condesa;Total;2008;4097
41097 Villamanrique de la Condesa;Total;2007;4000
41097 Villamanrique de la Condesa;Total;2006;3936
41097 Villamanrique de la Condesa;Total;2005;3826
41097 Villamanrique de la Condesa;Total;2004;3762
41097 Villamanrique de la Condesa;Total;2003;3757
41097 Villamanrique de la Condesa;Total;2002;3759
41097 Villamanrique de la Condesa;Total;2001;3787
41097 Villamanrique de la Condesa;Total;2000;3805
41097 Villamanrique de la Condesa;Total;1999;3791
41097 Villamanrique de la Condesa;Total;1998;3777
41100 Villanueva de San Juan;Total;2019;1120
41100 Villanueva de San Juan;Total;2018;1155
41100 Villanueva de San Juan;Total;2017;1181
41100 Villanueva de San Juan;Total;2016;1202
41100 Villanueva de San Juan;Total;2015;1232
41100 Villanueva de San Juan;Total;2014;1257
41100 Villanueva de San Juan;Total;2013;1300
41100 Villanueva de San Juan;Total;2012;1323
41100 Villanueva de San Juan;Total;2011;1340
41100 Villanueva de San Juan;Total;2010;1370
41100 Villanueva de San Juan;Total;2009;1378
41100 Villanueva de San Juan;Total;2008;1418
41100 Villanueva de San Juan;Total;2007;1409
41100 Villanueva de San Juan;Total;2006;1420
41100 Villanueva de San Juan;Total;2005;1440
41100 Villanueva de San Juan;Total;2004;1447
41100 Villanueva de San Juan;Total;2003;1438
41100 Villanueva de San Juan;Total;2002;1476
41100 Villanueva de San Juan;Total;2001;1493
41100 Villanueva de San Juan;Total;2000;1527
41100 Villanueva de San Juan;Total;1999;1565
41100 Villanueva de San Juan;Total;1998;1571
41098 Villanueva del Ariscal;Total;2019;6610
41098 Villanueva del Ariscal;Total;2018;6571
41098 Villanueva del Ariscal;Total;2017;6573
41098 Villanueva del Ariscal;Total;2016;6490
41098 Villanueva del Ariscal;Total;2015;6395
41098 Villanueva del Ariscal;Total;2014;6324
41098 Villanueva del Ariscal;Total;2013;6244
41098 Villanueva del Ariscal;Total;2012;6159
41098 Villanueva del Ariscal;Total;2011;6124
41098 Villanueva del Ariscal;Total;2010;6078
41098 Villanueva del Ariscal;Total;2009;6045
41098 Villanueva del Ariscal;Total;2008;5946
41098 Villanueva del Ariscal;Total;2007;5769
41098 Villanueva del Ariscal;Total;2006;5724
41098 Villanueva del Ariscal;Total;2005;5511
41098 Villanueva del Ariscal;Total;2004;5340
41098 Villanueva del Ariscal;Total;2003;5206
41098 Villanueva del Ariscal;Total;2002;4939
41098 Villanueva del Ariscal;Total;2001;4864
41098 Villanueva del Ariscal;Total;2000;4750
41098 Villanueva del Ariscal;Total;1999;4585
41098 Villanueva del Ariscal;Total;1998;4472
41099 Villanueva del Río y Minas;Total;2019;4858
41099 Villanueva del Río y Minas;Total;2018;4860
41099 Villanueva del Río y Minas;Total;2017;4866
41099 Villanueva del Río y Minas;Total;2016;4906
41099 Villanueva del Río y Minas;Total;2015;4944
41099 Villanueva del Río y Minas;Total;2014;5035
41099 Villanueva del Río y Minas;Total;2013;5096
41099 Villanueva del Río y Minas;Total;2012;5203
41099 Villanueva del Río y Minas;Total;2011;5249
41099 Villanueva del Río y Minas;Total;2010;5260
41099 Villanueva del Río y Minas;Total;2009;5283
41099 Villanueva del Río y Minas;Total;2008;5286
41099 Villanueva del Río y Minas;Total;2007;5229
41099 Villanueva del Río y Minas;Total;2006;5217
41099 Villanueva del Río y Minas;Total;2005;5237
41099 Villanueva del Río y Minas;Total;2004;5236
41099 Villanueva del Río y Minas;Total;2003;5264
41099 Villanueva del Río y Minas;Total;2002;5302
41099 Villanueva del Río y Minas;Total;2001;5364
41099 Villanueva del Río y Minas;Total;2000;5467
41099 Villanueva del Río y Minas;Total;1999;5549
41099 Villanueva del Río y Minas;Total;1998;5549
41101 Villaverde del Río;Total;2019;7818
41101 Villaverde del Río;Total;2018;7797
41101 Villaverde del Río;Total;2017;7824
41101 Villaverde del Río;Total;2016;7840
41101 Villaverde del Río;Total;2015;7823
41101 Villaverde del Río;Total;2014;7777
41101 Villaverde del Río;Total;2013;7697
41101 Villaverde del Río;Total;2012;7614
41101 Villaverde del Río;Total;2011;7544
41101 Villaverde del Río;Total;2010;7447
41101 Villaverde del Río;Total;2009;7337
41101 Villaverde del Río;Total;2008;7178
41101 Villaverde del Río;Total;2007;6912
41101 Villaverde del Río;Total;2006;6780
41101 Villaverde del Río;Total;2005;6685
41101 Villaverde del Río;Total;2004;6631
41101 Villaverde del Río;Total;2003;6555
41101 Villaverde del Río;Total;2002;6515
41101 Villaverde del Río;Total;2001;6532
41101 Villaverde del Río;Total;2000;6632
41101 Villaverde del Río;Total;1999;6598
41101 Villaverde del Río;Total;1998;6633
41102 El Viso del Alcor;Total;2019;19266
41102 El Viso del Alcor;Total;2018;19191
41102 El Viso del Alcor;Total;2017;19234
41102 El Viso del Alcor;Total;2016;19168
41102 El Viso del Alcor;Total;2015;19149
41102 El Viso del Alcor;Total;2014;19119
41102 El Viso del Alcor;Total;2013;19099
41102 El Viso del Alcor;Total;2012;18990
41102 El Viso del Alcor;Total;2011;18828
41102 El Viso del Alcor;Total;2010;18641
41102 El Viso del Alcor;Total;2009;18351
41102 El Viso del Alcor;Total;2008;18059
41102 El Viso del Alcor;Total;2007;17714
41102 El Viso del Alcor;Total;2006;17497
41102 El Viso del Alcor;Total;2005;17194
41102 El Viso del Alcor;Total;2004;16805
41102 El Viso del Alcor;Total;2003;16597
41102 El Viso del Alcor;Total;2002;16355
41102 El Viso del Alcor;Total;2001;16276
41102 El Viso del Alcor;Total;2000;16170
41102 El Viso del Alcor;Total;1999;16036
41102 El Viso del Alcor;Total;1998;15918
